"run";"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
27;27;0.11678903771982471;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_337";"Sweden";2;0.41;12.8;1.8348357E7;11.4;0.0;0.0;"Company 5841";27.364644065319077;0.0;-1.1100051699857658;0.0;32;2014;2029;212;1;1;45972.48;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_233";"Sweden";2;0.33;33.0;5.1704217E7;15.0;0.06202866261747517;0.05734949568850243;"Company 5853";57.19214902447249;52.69626454520268;49.243260138009575;Infinity;0;0;0;0;2;3;95396.40000000001;0
27;27;0.02423143441658041;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_315";"Sweden";2;0.29;78.0;1.28668525E8;18.1;0.0;0.0;"Company 5907";44.07380687071287;0.0;26.738599505670557;0.0;0;2012;2026;180;2;1;198151.19999999998;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_171";"Sweden";2;0.38;30.0;4.6980874E7;13.0;0.06202866261747517;0.04031863070135886;"Company 6239";49.62265291325481;40.55493957674676;39.339447579881465;Infinity;0;0;0;0;3;3;99864.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_51";"Sweden";2;0.34;24.0;3.6214137E7;13.0;0.06202866261747517;0.04031863070135886;"Company 6239";52.438604733468885;42.673665995633414;43.02379573071676;Infinity;0;0;0;0;3;3;71481.6;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_178";"Sweden";2;0.34;294.0;5.05212202E8;14.4;0.06202866261747517;0.06665360283615385;"Company 5883";59.31393894206076;58.19646545783329;52.01937750735185;Infinity;0;0;0;0;3;3;875649.6000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_217";"Sweden";2;0.34;99.0;1.56156726E8;13.3;0.06202866261747517;0.06821357933730698;"Company 5847";54.52684911653786;0.0;43.974508678250025;0.0;0;0;0;0;1;0;294861.60000000003;0
27;27;NaN;287.0;"2016_H1_BaseCase";"Normal";"FosenSnillfjord_2019";"Norway";2;0.346;300.0;1.400515016E9;17.453061224489797;0.0;0.0;"Company 5985";79.06236503142445;0.0;88.61310617052754;0.0;91;2019;2034;271;3;1;909288.0;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_78";"Norway";2;0.28;41.4;6.2739734E7;20.2;0.06871873429234782;0.06782665393110773;"Company 5997";71.36192059889441;0.0;67.04893923349204;0.0;0;0;0;0;3;0;101545.92;0
27;27;0.03426771661711402;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_283";"Sweden";2;0.27;30.0;4.4823842E7;15.5;0.0;0.0;"Company 5823";40.768528101922314;0.0;21.2298015576863;0.0;12;2013;2028;192;2;1;70956.00000000001;1
27;27;0.14602367551873102;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_60";"Sweden";2;0.41;15.0;2.2897328E7;12.3;0.06202866261747517;0.06665360283615385;"Company 5883";45.65220667009275;47.11558833174166;35.93257703238205;37.35230698436091;74;2018;2033;254;3;1;53873.99999999999;0
27;27;0.020887716573105262;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_303";"Sweden";2;0.32;230.0;4.04519926E8;16.5;0.0;0.0;"Company 5805";41.59677920885447;0.0;22.61022006923989;0.0;53;2016;2031;233;2;1;644736.0000000001;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_55";"Norway";2;0.42;110.0;1.74069684E8;13.9;0.06871873429234782;0.048999443863651584;"Company 6015";49.515882027071186;41.45132309292647;40.59951922122189;Infinity;0;0;0;0;2;3;404711.99999999994;0
27;27;0.030706797340749735;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_320";"Sweden";2;0.29;70.0;1.14505108E8;16.6;0.0;0.0;"Company 5895";42.35637312459231;0.0;23.876209928802957;0.0;0;2012;2026;180;2;1;177827.99999999997;1
27;27;0.0616646597311785;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_44";"Sweden";2;0.34;99.0;1.61860299E8;14.4;0.06202866261747517;0.06821357933730698;"Company 5847";57.47656953709078;60.011832962974054;51.403391962915144;53.77277288534362;83;2018;2033;263;1;1;294861.60000000003;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_22";"Norway";2;0.34;60.0;9.3486776E7;17.0;0.06871873429234782;0.06124430159529989;"Company 5877";60.31941211564995;54.7618837367851;54.47071505307026;Infinity;0;0;0;0;3;3;178704.00000000003;0
27;27;0.10195824802847273;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_110";"Sweden";2;0.34;16.0;2.3443067E7;13.3;0.06202866261747517;0.054444268532729365;"Company 5919";51.59561863450847;48.90840254716663;40.13933169524467;37.47174290966368;92;2019;2034;272;3;1;47654.4;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_31";"Sweden";2;0.34;276.0;4.7432965E8;14.5;0.06202866261747517;0.060059073685438814;"Company 5823";59.4185609469359;55.68620751154413;52.156263333107596;Infinity;0;0;0;0;2;3;822038.4;0
27;27;0.06379568687337664;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_318";"Sweden";2;0.39;25.4;4.8492398E7;11.9;0.0;0.0;"Company 6003";34.252763465156946;0.0;10.370193829744016;0.0;12;2013;2028;192;2;1;86776.56000000001;1
