"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_NO_2014";"Norway";1;1.0;263.0;0.0;0.0;0.0;0.0;"Company 3677";0.0;0.0;-38.09113914706774;0.0;28;2014;2029;208;2;1;2303880.0;1
14;0.023296504959049984;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_140";"Sweden";2;0.32;96.0;1.51778717E8;13.9;0.0;0.0;"Company 3521";36.46033536077816;0.0;-4.923858319216712;0.0;20;2013;2028;200;2;1;269107.2;1
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_164_1";"Sweden";2;0.31;650.0;2.442950334E9;17.4;0.06202866261747517;0.054729184721997025;"Company 3695";118.04261231794666;111.2416255945922;Infinity;Infinity;0;0;0;0;3;3;1765140.0;0
14;0.018241330697068864;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_101";"Sweden";2;0.34;18.0;2.7170098E7;13.3;0.06202866261747517;0.054770388210332775;"Company 3653";52.91083567192693;50.24898319147644;33.58394921308218;30.767098726599645;75;2018;2033;255;2;1;53611.200000000004;0
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_58";"Sweden";2;0.29;24.0;3.6016165E7;14.0;0.06202866261747517;0.07084371163410609;"Company 3539";56.95666346210014;60.57822207917747;Infinity;Infinity;0;0;0;0;2;3;60969.59999999999;0
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2027";"Sweden";3;1.0;35.0;0.0;0.0;0.0;0.0;"Company 3521";0.0;0.0;-42.042293709128735;0.0;0;2012;2026;180;2;1;306600.0;1
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_188";"Sweden";2;0.31;71.4;1.17343172E8;16.0;0.06202866261747517;0.07378758926387119;"Company 3545";60.00887146380243;64.98566435263459;Infinity;Infinity;0;0;0;0;1;3;193893.84;0
14;0.05154918118276757;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_137";"Sweden";2;0.4;15.0;2.2119996E7;10.5;0.06202866261747517;0.053696147237528136;"Company 3749";43.26176978542611;40.74017087448691;20.896461136309757;18.04720838839413;92;2019;2034;272;3;1;52560.0;0
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_38";"Sweden";2;0.34;51.0;8.5328088E7;16.1;0.06202866261747517;0.051095163091964116;"Company 3611";0.0;0.0;0.0;0.0;0;0;0;0;2;0;151898.4;0
14;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_56";"Norway";2;0.31;10.0;1.4418182E7;18.4;0.07803289457129652;0.06890188742585926;"Company 3653";62.99796311177508;59.53781466386192;Infinity;Infinity;0;0;0;0;2;3;27156.0;0
