"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto17";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0855683394452439;"Company 3961";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_227";"Sweden";2;0.31;87.0;1.43217619E8;15.7;0.06202866261747517;0.07050362144509258;"Company 4027";59.78164741493359;63.352358380791955;Infinity;Infinity;0;0;0;0;2;3;236257.19999999998;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_44";"Norway";2;0.32;50.0;7.87009E7;17.8;0.07803289457129652;0.08316810061695132;"Company 4123";37.92694876034631;0.0;Infinity;0.0;0;0;0;0;3;5;140160.0;0
16;-0.0164773434041912;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_208";"Sweden";2;0.29;22.0;3.29516E7;15.6;0.06202866261747517;0.07125628731692397;"Company 4189";61.13109193079067;65.15249950456325;46.20032684887486;50.23174899142453;112;2021;2035;280;1;1;55888.799999999996;0
16;0.047722944183032606;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_145";"Sweden";2;0.36;12.0;1.7238322E7;12.6;0.06202866261747517;0.07050362144509258;"Company 4027";47.91865373350944;50.77954282412163;26.95895248738545;29.983735264910504;107;2020;2035;287;2;1;37843.200000000004;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_273";"Sweden";2;0.33;90.0;1.53646062E8;15.0;0.06202866261747517;0.0695795796017821;"Company 4117";57.94447502080306;61.038324360899765;Infinity;Infinity;0;0;0;0;3;3;260172.00000000003;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_37";"Sweden";2;0.36;30.0;4.6917741E7;13.9;0.06202866261747517;0.057947309035032216;"Company 4045";49.96248515578142;48.590592749808806;Infinity;Infinity;0;0;0;0;3;3;94607.99999999999;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_62";"Sweden";2;0.29;240.0;4.16837122E8;16.5;0.06202866261747517;0.07027032600532322;"Company 3997";66.2163758780658;70.13091338038825;Infinity;Infinity;0;0;0;0;2;3;609696.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_116";"Norway";2;0.29;16.0;2.3721451E7;21.0;0.07803289457129652;0.061966629856911246;"Company 4015";70.02182604122217;63.41430038359683;Infinity;Infinity;0;0;0;0;2;3;40646.399999999994;0
16;0.044746013975643525;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_11";"Sweden";2;0.32;27.5;4.1551977E7;13.2;0.0;0.0;"Company 4021";34.76080168119552;0.0;-7.7564144518544484;0.0;14;2013;2028;194;2;1;77088.0;1
16;0.07251412597702632;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_116";"Sweden";2;0.38;12.0;1.7445338E7;10.9;0.06202866261747517;0.05570850711305446;"Company 4075";45.034124459292215;43.032772163961624;23.278181130470536;21.055214218779046;72;2018;2033;252;2;1;39945.600000000006;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto6";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06615657657200598;"Company 3979";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_268";"Sweden";2;0.29;35.0;5.3411831E7;15.1;0.06202866261747517;0.05301411628200064;"Company 4135";58.783128855277404;55.151105927343686;Infinity;Infinity;0;0;0;0;2;3;88913.99999999999;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2016";"Sweden";3;1.0;49.0;0.0;0.0;0.0;0.0;"Company 3979";0.0;0.0;-39.414650352308186;0.0;48;2016;2031;228;2;1;429240.0;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_87";"Sweden";2;0.34;300.0;5.28929909E8;15.9;0.06202866261747517;0.053403299335261674;"Company 4159";58.94674001946659;55.51925858467464;Infinity;Infinity;0;0;0;0;3;3;893520.0000000001;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto6";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0855683394452439;"Company 3961";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
16;0.0052863740888112855;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_207";"Sweden";2;0.3;6.0;8427080.0;13.6;0.06202866261747517;0.057947309035032216;"Company 4045";54.872126791352116;53.30204871495761;37.649463793140825;35.98743749533454;115;2021;2035;283;3;1;15767.999999999998;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto15";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0855683394452439;"Company 3961";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_9";"Norway";2;0.29;78.0;1.23332087E8;19.6;0.07803289457129652;0.06449078807462583;"Company 4093";71.88169925264845;65.91387261496521;Infinity;Infinity;0;0;0;0;2;3;198151.19999999998;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_67";"Norway";2;0.32;100.0;1.67887027E8;21.3;0.07803289457129652;0.07511766900746139;"Company 4063";71.6075740040074;70.34786134451814;Infinity;Infinity;0;0;0;0;3;3;280320.0;0
16;0.017065893670604546;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_107";"Sweden";2;0.33;129.0;2.36927092E8;15.4;0.0;0.0;"Company 4105";40.8136449983535;0.0;2.331657743408861;0.0;18;2013;2028;198;3;1;372913.2;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_NO_2017";"Norway";1;1.0;66.0;0.0;0.0;0.0;0.0;"Company 3997";0.0;0.0;-38.09113914706774;0.0;68;2017;2032;248;2;1;578160.0;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_231";"Sweden";2;0.38;45.0;7.04088E7;11.8;0.06202866261747517;0.06151894661083004;"Company 4069";0.0;0.0;0.0;0.0;0;0;0;0;2;0;149796.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto2";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.05693076357822572;"Company 3973";0.0;0.0;0.0;0.0;0;0;0;0;1;5;65700.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_21";"Norway";2;0.3;92.0;1.46280435E8;19.3;0.07803289457129652;0.07161966879020747;"Company 3973";70.12101980157908;67.33831876792078;Infinity;Infinity;0;0;0;0;1;3;241775.99999999997;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_89";"Sweden";2;0.31;306.0;5.33799143E8;15.5;0.06202866261747517;0.07365437199651395;"Company 4003";0.0;0.0;0.0;0.0;0;0;0;0;4;0;830973.6;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_28";"Norway";2;0.34;60.0;9.4589322E7;17.1;0.07803289457129652;0.07511766900746139;"Company 4063";61.56089078095645;60.447580348525754;Infinity;Infinity;0;0;0;0;3;3;178704.00000000003;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_233";"Sweden";2;0.26;432.0;3.024821714E9;15.8;0.06202866261747517;0.0621292361925418;"Company 4141";239.35531567474635;239.56670069403262;Infinity;Infinity;0;0;0;0;2;3;983923.2000000001;0
16;-0.011751355579406514;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_256";"Sweden";2;0.3;150.0;2.47309213E8;13.5;0.06202866261747517;0.0492575239974524;"Company 4015";61.948464690523906;56.28855220511532;47.31700386788015;41.36656496159183;108;2021;2035;276;2;1;394200.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_105";"Norway";2;0.33;6.0;8355042.0;17.3;0.07803289457129652;0.07833368406949082;"Company 4081";57.76221576520001;57.8673206412184;Infinity;Infinity;0;0;0;0;2;3;17344.8;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_239";"Sweden";2;0.28;9.0;1.2804639E7;15.6;0.06202866261747517;0.06151894661083004;"Company 4069";37.756946700823754;0.0;28.972535657497392;0.0;0;0;0;0;2;0;22075.200000000004;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_123";"Sweden";2;0.3;15.0;2.2891788E7;15.7;0.06202866261747517;0.05453747468950744;"Company 4183";37.8824911188384;0.0;29.32083801285967;0.0;0;0;0;0;1;0;39420.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_119";"Norway";2;0.33;7.5;1.0714704E7;17.5;0.07803289457129652;0.08753205002764897;"Company 4117";0.0;0.0;0.0;0.0;0;0;0;0;3;0;21681.0;0
16;0.03654167891575725;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_228";"Sweden";2;0.3;14.0;2.0103758E7;15.0;0.0;0.0;"Company 4195";36.85666231789519;0.0;-4.263313390688321;0.0;14;2013;2028;194;2;1;36792.0;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2023";"Sweden";3;1.0;97.0;0.0;0.0;0.0;0.0;"Company 3967";0.0;0.0;-31.53172028184655;0.0;0;2012;2023;144;1;1;849720.0;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_SE_2018";"Sweden";1;1.0;8.0;0.0;0.0;0.0;0.0;"Company 4075";0.0;0.0;-39.414650352308186;0.0;75;2018;2033;255;2;1;70080.0;1
16;0.0332015576551745;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_120";"Norway";2;0.4;140.0;2.08388827E8;16.0;0.07803289457129652;0.06799602417922625;"Company 4057";54.045491830567556;50.8061449751819;34.627362738721246;31.380434628862226;106;2020;2035;286;2;1;490560.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_7";"Norway";2;0.29;60.0;9.9396736E7;22.2;0.07803289457129652;0.09082423282405881;"Company 4105";45.57443379854345;0.0;Infinity;0.0;0;0;0;0;3;5;152424.0;0
16;0.02114063840285688;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_205";"Sweden";2;0.32;144.0;2.28699897E8;15.7;0.0;0.0;"Company 4027";38.362581751807454;0.0;-1.7534476675012154;0.0;42;2015;2030;222;2;1;403660.8;1
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_91";"Sweden";2;0.31;22.0;3.4304683E7;15.6;0.06202866261747517;0.05971133805907691;"Company 4063";57.3552751217441;56.45005873906943;Infinity;Infinity;0;0;0;0;3;3;59743.200000000004;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_155";"Sweden";2;0.29;9.0;1.2917153E7;14.4;0.06202866261747517;0.05126398754516421;"Company 4093";35.980892985486456;0.0;24.045166507323597;0.0;0;0;0;0;2;0;22863.6;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto8";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.049045500226256686;"Company 3967";0.0;0.0;0.0;0.0;0;0;0;0;1;5;65700.0;0
16;0.08539229232956326;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_68";"Sweden";2;0.41;16.0;2.353842E7;11.2;0.0;0.0;"Company 4039";27.58435516204477;0.0;-19.717158650439032;0.0;33;2014;2029;213;2;1;57465.6;1
16;0.036242210504201275;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_126";"Sweden";2;0.34;13.8;2.1044451E7;13.3;0.06202866261747517;0.049045500226256686;"Company 3967";53.31785618850667;48.56747112391676;34.1164886112522;29.046585070329318;81;2018;2033;261;1;1;41101.92;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto15";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06801861813977869;"Company 3961";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
16;-0.009300526529366021;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_83";"Sweden";2;0.34;138.0;2.37343931E8;14.7;0.06202866261747517;0.06615657657200598;"Company 3979";59.29358265178682;61.03822193343859;43.68996133982332;45.47156201706586;114;2021;2035;282;2;1;411019.2;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_53";"Norway";2;0.31;115.0;1.83179568E8;19.3;0.07803289457129652;0.07413203020850558;"Company 4111";68.5701302967437;66.92204452013104;Infinity;Infinity;0;0;0;0;3;3;312294.0;0
16;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto13";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06801861813977869;"Company 3961";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
