"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_29";"Norway";2;0.33;35.0;5.6127317E7;19.7;0.07803289457129652;0.06138912618215632;"Company 941";39.58430990130091;0.0;Infinity;0.0;0;0;0;0;2;5;101178.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_272";"Sweden";2;0.3;15.0;2.3103712E7;16.0;0.06202866261747517;0.07348907962740085;"Company 1013";58.61981518897676;63.31456686349471;Infinity;Infinity;0;0;0;0;1;3;39420.0;0
7;0.019588724918454155;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_276";"Sweden";2;0.29;21.5;3.5688696E7;14.0;0.0;0.0;"Company 923";40.13666113741473;0.0;1.2033513085109007;0.0;19;2013;2028;199;1;1;54618.6;1
7;0.11011901783269569;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_94";"Norway";2;0.41;6.4;7308191.0;14.2;0.07803289457129652;0.09131973405422328;"Company 1031";42.78929985605227;46.13745097416226;20.550546799597637;23.993848563638974;90;2019;2034;270;2;1;22986.24;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_208";"Sweden";2;0.29;22.0;3.29516E7;15.6;0.06202866261747517;0.06569710076713633;"Company 1061";58.47440855529194;59.96372967215981;Infinity;Infinity;0;0;0;0;2;3;55888.799999999996;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_179";"Sweden";2;0.29;21.0;3.1050173E7;15.2;0.06202866261747517;0.06553485582732121;"Company 989";37.43257911489057;0.0;28.072631098056764;0.0;0;0;0;0;1;0;53348.4;0
7;0.01663891088803171;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_181";"Sweden";2;0.27;27.5;4.1641708E7;16.4;0.0;0.0;"Company 947";42.00872530479836;0.0;4.323458254150296;0.0;0;2012;2026;180;1;1;65043.00000000001;1
7;0.030639834883162177;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_81";"Sweden";2;0.33;40.0;6.1928762E7;13.3;0.06202866261747517;0.06885800182541128;"Company 947";55.15937013361376;57.88307912289882;36.52589719903014;39.325950182284096;74;2018;2033;254;1;1;115632.00000000001;0
7;0.03231158146489306;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_29";"Sweden";2;0.37;75.0;1.37625265E8;13.8;0.0;0.0;"Company 893";36.445977210086795;0.0;-4.947788570368986;0.0;30;2014;2029;210;2;1;243090.0;1
7;0.020893962265078857;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_43";"Norway";2;0.39;90.75;1.43480405E8;16.2;0.07803289457129652;0.08244373294093488;"Company 989";57.6474821202858;59.23690402906254;39.14130440610821;40.69455332137639;100;2020;2035;280;1;1;310038.3;0
7;0.031371210598196995;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_85";"Sweden";2;0.29;16.0;2.3620325E7;14.5;0.0;0.0;"Company 1043";37.744690796724925;0.0;-2.7832659259720987;0.0;15;2013;2028;195;3;1;40646.399999999994;1
7;0.004096695360072029;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_121";"Sweden";2;0.27;20.0;3.52946E7;15.3;0.0;0.0;"Company 953";45.14491797733807;0.0;9.550446041716464;0.0;0;2012;2026;180;2;1;47304.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_61";"Norway";2;0.34;180.0;3.1685239E8;20.4;0.07803289457129652;0.07376162510278084;"Company 905";0.0;0.0;0.0;0.0;0;0;0;0;3;0;536112.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_19";"Sweden";2;0.29;50.0;7.9218548E7;14.4;0.06202866261747517;0.0735306442899427;"Company 1109";59.752495554933965;64.76676994494703;Infinity;Infinity;0;0;0;0;2;3;127019.99999999999;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_230";"Sweden";2;0.32;72.0;1.17838473E8;15.2;0.06202866261747517;0.05553871266788361;"Company 971";57.65676941142101;55.10149111357302;Infinity;Infinity;0;0;0;0;4;3;201830.4;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto6";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06194285618641647;"Company 887";0.0;0.0;0.0;0.0;0;0;0;0;1;5;65700.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_116";"Sweden";2;0.38;12.0;1.7445338E7;10.9;0.06202866261747517;0.06553485582732121;"Company 989";0.0;0.0;0.0;0.0;0;0;0;0;1;0;39945.600000000006;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_271";"Sweden";2;0.3;40.0;6.1215117E7;14.8;0.06202866261747517;0.07215216989422145;"Company 899";0.0;0.0;0.0;0.0;0;0;0;0;2;0;105120.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_25";"Sweden";2;0.29;665.0;1.207091318E9;16.7;0.06202866261747517;0.0725904249110166;"Company 1031";42.29841129396932;0.0;Infinity;0.0;0;0;0;0;2;5;1689366.0;0
7;-0.0303866697930119;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_188";"Sweden";2;0.31;71.4;1.17343172E8;16.0;0.06202866261747517;0.04947331445934373;"Company 1115";62.548907652577974;57.200220001979986;50.506672988210724;44.935735055790175;120;2022;2035;276;2;1;193893.84;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_134";"Sweden";2;0.33;120.0;2.00489414E8;14.9;0.06202866261747517;0.053062570342198793;"Company 1085";56.927985550282656;53.45199625229142;Infinity;Infinity;0;0;0;0;2;3;346896.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2015";"Sweden";3;1.0;24.0;0.0;0.0;0.0;0.0;"Company 1055";0.0;0.0;-39.414650352308186;0.0;45;2015;2030;225;3;1;210240.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_110";"Norway";2;0.36;200.0;3.27657379E8;17.2;0.07803289457129652;0.06138912618215632;"Company 941";60.836877955771214;54.75039885139135;Infinity;Infinity;0;0;0;0;2;3;630720.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_84";"Norway";2;0.31;10.0;1.4583177E7;18.4;0.07803289457129652;0.08522025570179025;"Company 929";63.5083215552756;66.33943462928927;Infinity;Infinity;0;0;0;0;4;3;27156.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_201";"Sweden";2;0.31;22.22222222222222;3.4460433E7;15.8;0.06202866261747517;0.05585838295088556;"Company 1019";57.325403750914575;54.94766447808351;Infinity;Infinity;0;0;0;0;3;3;60346.666666666664;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_144";"Sweden";2;0.33;216.0;3.70842081E8;14.7;0.06202866261747517;0.06816334540921164;"Company 1097";57.888053647629235;60.40898818330966;Infinity;Infinity;0;0;0;0;2;3;624412.8;0
7;0.02381381333890884;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_73";"Norway";2;0.33;58.0;9.078271E7;17.7;0.0;0.0;"Company 1073";39.357937428131095;0.0;2.1113304684389202;0.0;15;2013;2028;195;2;1;167666.4;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2014";"Sweden";3;1.0;49.0;0.0;0.0;0.0;0.0;"Company 1013";0.0;0.0;-39.414650352308186;0.0;31;2014;2029;211;1;1;429240.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_102";"Sweden";2;0.34;57.0;8.9995225E7;13.4;0.06202866261747517;0.07240401296891313;"Company 1043";51.94854656991494;55.78500619344004;Infinity;Infinity;0;0;0;0;3;3;169768.80000000002;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_53";"Norway";2;0.31;115.0;1.83179568E8;19.3;0.07803289457129652;0.06986844996102702;"Company 971";68.5701302967437;65.14625272188825;Infinity;Infinity;0;0;0;0;4;3;312294.0;0
7;0.03682569336718453;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_213";"Sweden";2;0.33;33.0;5.0525406E7;14.1;0.0;0.0;"Company 1073";35.28545605494547;0.0;-6.881990495604525;0.0;44;2015;2030;224;2;1;95396.40000000001;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2019";"Sweden";3;1.0;24.0;0.0;0.0;0.0;0.0;"Company 965";0.0;0.0;-39.414650352308186;0.0;91;2019;2034;271;4;1;210240.0;1
7;0.050308846683105646;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_171";"Sweden";2;0.38;85.0;1.39499113E8;13.6;0.0;0.0;"Company 983";33.320812728840636;0.0;-10.15639603911258;0.0;27;2014;2029;207;4;1;282948.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto8";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.07215216989422145;"Company 899";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_170";"Sweden";2;0.3;36.0;5.4369314E7;16.3;0.06202866261747517;0.05585838295088556;"Company 1019";0.0;0.0;0.0;0.0;0;0;0;0;3;0;94607.99999999999;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_65";"Sweden";2;0.33;102.0;1.6853359E8;14.7;0.06202866261747517;0.06885800182541128;"Company 947";0.0;0.0;0.0;0.0;0;0;0;0;1;0;294861.60000000003;0
7;-0.033914252177265555;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_130";"Sweden";2;0.3;102.0;1.69160721E8;16.0;0.06202866261747517;0.04947331445934373;"Company 1115";64.53887170413103;58.96152785762151;53.359132826930676;47.583958228462656;128;2022;2035;284;2;1;268056.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_11";"Norway";2;0.34;150.0;2.01396668E8;17.6;0.07803289457129652;0.09108522531566325;"Company 1043";0.0;0.0;0.0;0.0;0;0;0;0;3;0;446760.00000000006;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_66";"Sweden";2;0.29;37.5;5.6778635E7;15.6;0.06202866261747517;0.048807698148146984;"Company 983";58.94090700497259;53.70460478786821;Infinity;Infinity;0;0;0;0;4;3;95265.0;0
7;0.03802992521438966;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_49";"Sweden";2;0.33;18.0;2.6593251E7;12.4;0.06202866261747517;0.07348907962740085;"Company 1013";52.184925414011595;56.56740207140245;32.57138103507961;37.115435734426896;85;2019;2034;265;1;1;52034.4;0
7;-0.017492400480390885;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_236";"Sweden";2;0.27;12.0;2.3002894E7;16.7;0.0;0.0;"Company 1043";49.118532611759406;0.0;16.17313709908536;0.0;26;2014;2029;206;3;1;28382.4;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_70";"Norway";2;0.4;66.0;1.04009937E8;15.3;0.07803289457129652;0.09094728973994347;"Company 1001";53.07783982969978;57.37567357145447;Infinity;Infinity;0;0;0;0;2;3;231264.00000000003;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_136";"Sweden";2;0.29;63.0;9.9772876E7;15.3;0.06202866261747517;0.07240401296891313;"Company 1043";60.633187599595615;65.14487375399065;Infinity;Infinity;0;0;0;0;3;3;160045.19999999998;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_13";"Sweden";2;0.29;15.0;2.2008555E7;14.2;0.06202866261747517;0.07231233400424279;"Company 1067";56.19954505637659;60.34180996667223;Infinity;Infinity;0;0;0;0;2;3;38106.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_270";"Sweden";2;0.29;140.0;2.28678364E8;15.9;0.06202866261747517;0.071382812339623;"Company 959";0.0;0.0;0.0;0.0;0;0;0;0;2;0;355655.99999999994;0
7;0.03893609458446787;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_28";"Sweden";2;0.37;75.0;1.35368737E8;13.8;0.0;0.0;"Company 1019";36.07466979308075;0.0;-5.566634265379055;0.0;23;2013;2028;203;3;1;243090.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_212";"Sweden";2;0.32;36.0;5.5412569E7;14.2;0.06202866261747517;0.0738357705424637;"Company 1055";54.12989054648486;58.66431484431794;Infinity;Infinity;0;0;0;0;3;3;100915.2;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_35";"Norway";2;0.26;60.0;9.8144714E7;23.0;0.07803289457129652;0.09094728973994347;"Company 1001";0.0;0.0;0.0;0.0;0;0;0;0;2;0;136656.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_158";"Sweden";2;0.29;9.2;1.3675765E7;15.4;0.06202866261747517;0.05051935316239758;"Company 1049";57.950838034636455;53.458478895516684;Infinity;Infinity;0;0;0;0;3;3;23371.679999999997;0
7;0.07211443856123205;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_195";"Sweden";2;0.39;21.0;3.1694456E7;11.7;0.0;0.0;"Company 893";29.37076231733766;0.0;-16.73981339161754;0.0;30;2014;2029;210;2;1;71744.4;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_86";"Norway";2;0.32;24.0;3.6229895E7;18.0;0.07803289457129652;0.08244373294093488;"Company 989";37.30296752900664;0.0;Infinity;0.0;0;0;0;0;1;5;67276.8;0
7;0.040031331828592615;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_55";"Sweden";2;0.3;6.0;8455034.0;14.8;0.0;0.0;"Company 893";36.24858954845257;0.0;-5.27676800642602;0.0;14;2013;2028;194;2;1;15767.999999999998;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2012_1";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 1109";0.0;0.0;-2.627643356820546;0.0;0;2012;2012;12;2;1;1217640.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_116";"Norway";2;0.29;16.0;2.3721451E7;21.0;0.07803289457129652;0.08980054114420268;"Company 959";70.02182604122217;75.09488004838198;Infinity;Infinity;0;0;0;0;2;3;40646.399999999994;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_131";"Sweden";2;0.3;27.0;4.2640485E7;16.5;0.06202866261747517;0.07240401296891313;"Company 1043";60.1997981168167;64.5489247622869;Infinity;Infinity;0;0;0;0;3;3;70956.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_48";"Sweden";2;0.31;150.0;2.5477121E8;15.7;0.06202866261747517;0.0715783213562301;"Company 1091";61.18201640891462;65.34181389170008;Infinity;Infinity;0;0;0;0;1;3;407340.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2021";"Sweden";3;1.0;86.0;0.0;0.0;0.0;0.0;"Company 905";0.0;0.0;-26.276433568205455;0.0;0;2012;2021;120;3;1;753360.0;1
7;0.02387311378674831;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_160";"Sweden";2;0.34;84.6;1.40921655E8;16.4;0.0;0.0;"Company 1085";38.770945512179416;0.0;-1.0728414002146185;0.0;31;2014;2029;211;2;1;251972.63999999998;1
7;0.027647823453078358;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_100";"Sweden";2;0.29;14.0;2.0630673E7;15.6;0.0;0.0;"Company 923";38.8029522909778;0.0;-1.019496768883975;0.0;12;2013;2028;192;1;1;35565.6;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_128";"Sweden";2;0.46;640.0;2.242336924E9;9.3;0.06202866261747517;0.07240401296891313;"Company 1043";72.52740772851779;78.81997692851792;Infinity;Infinity;0;0;0;0;3;3;2578944.0000000005;0
7;0.10649694961136147;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_109";"Norway";2;0.39;10.0;1.1008119E7;14.3;0.07803289457129652;0.06223809716979045;"Company 1115";43.273834161334264;39.43255018524324;21.15775542981909;17.05352698483529;92;2019;2034;272;2;1;34164.0;0
7;0.03538536669902252;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_109";"Sweden";2;0.29;6.0;8481323.0;15.6;0.0;0.0;"Company 929";37.8571852201753;0.0;-2.5957752202214732;0.0;0;2012;2026;180;4;1;15242.399999999998;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_82";"Norway";2;0.3;180.0;3.05486586E8;21.4;0.07803289457129652;0.07636536799236703;"Company 917";75.64561030220618;74.8670000727735;Infinity;Infinity;0;0;0;0;2;3;473040.0;0
7;0.020714522866970987;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_51";"Sweden";2;0.3;32.0;4.9783882E7;15.5;0.0;0.0;"Company 995";39.17954813546423;0.0;-0.3918370280732612;0.0;29;2014;2029;209;2;1;84096.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_139";"Sweden";2;0.28;195.0;3.4382376E8;18.8;0.06202866261747517;0.05585838295088556;"Company 1019";71.07397868038477;68.08077739085493;Infinity;Infinity;0;0;0;0;3;3;478296.00000000006;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_8";"Norway";2;0.31;200.0;3.46382558E8;21.6;0.07803289457129652;0.09131973405422328;"Company 1031";44.46033289644697;0.0;Infinity;0.0;0;0;0;0;2;5;543120.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_2";"Norway";2;0.27;50.0;8.052081E7;21.8;0.07803289457129652;0.07027059949059049;"Company 1019";78.99269756057947;75.21134067444379;Infinity;Infinity;0;0;0;0;3;3;118260.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_NO_2012";"Norway";1;1.0;5.0;0.0;0.0;0.0;0.0;"Company 1049";0.0;0.0;-38.09113914706774;0.0;0;2012;2026;180;3;1;43800.0;1
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto14";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06647346162697935;"Company 893";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
7;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_55";"Norway";2;0.3;225.0;3.12555595E8;19.2;0.07803289457129652;0.08217182529570718;"Company 977";63.600689997286324;65.19770235721128;Infinity;Infinity;0;0;0;0;3;3;591300.0;0
7;0.0420983974316681;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_16";"Sweden";2;0.29;4.0;5405508.0;14.5;0.0;0.0;"Company 1007";35.77817666509212;0.0;-6.060789478693445;0.0;22;2013;2028;202;3;1;10161.599999999999;1
7;-0.0018742097960381082;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_118";"Sweden";2;0.31;129.0;2.09714181E8;13.5;0.06202866261747517;0.0715783213562301;"Company 1091";59.73050441051021;63.95875880771521;44.28687441437821;48.60050645968098;116;2021;2035;284;1;1;350312.4;0
