"tick";"Running scenario number";"random_seed";"Certificate price (Euro)";"Power price Norway (Euro)";"Power price Sweden (Euro)";"Number of plants i Norway (acc)";"Number of plants i Sweden (acc)";"Added annual production Norway (acc) (MWh)";"Added annual production Sweden (acc) (MWh)";"Eligible annual production Norway (MWh)";"Eligible annual production Sweden (MWh)";"Eligible annual production Total (MWh)";"Added wind capacity Norway (acc) (MW)";"Added wind capacity Sweden (acc) (MW)";"Added hydro capacity Norway (acc) (MW)";"Added hydro capacity Sweden (acc) (MW)";"Added all other capacity Norway (acc) (MW)";"Added all other capacity Sweden (acc) (MW)";"Certificate balance (MW)";"Total capacity added Norway (acc) (MW)";"Total capacity added Sweden (acc) (MW)";"Added wind production Norway (acc) (MWh)";"Added hydo production Norway (acc) (MWh)";"Added all other production Norway (acc) (MWh)";"Added hydro production Sweden (acc) (MWh)";"Added all other production Sweden (acc) (MWh)";"Added wind production Sweden (acc) (MWh)"
0.0;0.0;4;20.2;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;5748436.135860153;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
1.0;0.0;4;18.37;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;7241430.4135497315;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
2.0;0.0;4;24.92;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;-1860300.1897888277;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
3.0;0.0;4;18.77;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;1134013.679275779;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
4.0;0.0;4;18.26;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;2420886.171060974;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
5.0;0.0;4;18.37;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;2075086.0385454062;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
6.0;0.0;4;19.81;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;1555068.4891614509;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
7.0;0.0;4;20.22;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;587820.6867952701;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
8.0;0.0;4;20.99;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;-44093.41724606976;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
9.0;0.0;4;22.33;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;-546587.5901384689;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
10.0;0.0;4;22.92;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;197864.98563477676;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
11.0;0.0;4;24.09;32.0601227277;34.3958560914425;2.0;52.0;48004.8;2.2171743959999993E7;48004.8;1322943.96;1370948.76;1.6;499.85;5.0;1.0;0.0;2380.0;1646043.696677782;6.6;2880.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1314183.96
12.0;0.0;4;23.71;39.63250876833333;40.95295783999999;2.0;53.0;48004.8;2.2544657159999993E7;48004.8;1695857.16;1743861.96;1.6;628.85;5.0;1.0;0.0;2380.0;3944918.1039413107;6.6;3009.85;4204.8;43800.0;0.0;8760.0;2.08488E7;1687097.16
