"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_90";"Norway";2;0.31;55.0;8.4826409E7;18.7;0.07803289457129652;0.08771970554188233;"Company 441";66.40599006028191;70.4570489010458;Infinity;Infinity;0;0;0;0;2;3;149358.0;0
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2012_6";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 543";0.0;0.0;-2.627643356820546;0.0;0;2012;2012;12;3;1;1217640.0;1
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_145";"Sweden";2;0.36;12.0;1.7238322E7;12.6;0.06202866261747517;0.06871584132085978;"Company 603";0.0;0.0;0.0;0.0;0;0;0;0;1;0;37843.200000000004;0
1;0.036264938978522905;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_74";"Sweden";2;0.28;90.0;1.49032855E8;17.5;0.0;0.0;"Company 675";44.504576175980276;0.0;8.483209706120146;0.0;41;2015;2030;221;2;1;220752.00000000003;1
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_44";"Norway";2;0.32;50.0;7.87009E7;17.8;0.07803289457129652;0.06812391937126647;"Company 549";37.92694876034631;0.0;Infinity;0.0;0;0;0;0;2;5;140160.0;0
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_67";"Norway";2;0.32;100.0;1.67887027E8;21.3;0.07803289457129652;0.08888358907355862;"Company 501";71.6075740040074;76.4013533208173;Infinity;Infinity;0;0;0;0;3;3;280320.0;0
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto16";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.08771970554188233;"Company 441";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2026_1";"Sweden";3;1.0;71.0;0.0;0.0;0.0;0.0;"Company 531";0.0;0.0;-39.414650352308186;0.0;0;2012;2026;180;1;1;621960.0;1
1;0.06915932934208253;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_173";"Sweden";2;0.33;55.0;9.0946379E7;14.7;0.0;0.0;"Company 567";37.58045561467728;0.0;-3.05699122938485;0.0;49;2016;2031;229;3;1;158994.00000000003;1
1;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_110";"Sweden";2;0.32;170.0;2.87613543E8;15.4;0.06202866261747517;0.058846339834278207;"Company 543";59.288702929725076;57.98441900592021;Infinity;Infinity;0;0;0;0;3;3;476544.0;0
