"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2027";"Sweden";3;1.0;35.0;0.0;0.0;0.0;0.0;"Company 2659";0.0;0.0;-42.042293709128735;0.0;0;2012;2026;180;2;1;306600.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_97";"Norway";2;0.36;85.0;1.36168207E8;15.5;0.07803289457129652;0.06962846138294632;"Company 2743";58.169790143018965;55.11872206017825;Infinity;Infinity;0;0;0;0;3;3;268056.0;0
4;0.03521744003924034;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_180";"Sweden";2;0.33;100.0;1.95963451E8;15.1;0.0;0.0;"Company 2683";42.215462986024626;0.0;4.668021056194061;0.0;33;2014;2029;213;2;1;289080.0;1
4;0.03982958720536149;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_221";"Sweden";2;0.29;70.0;1.14508346E8;17.0;0.0;0.0;"Company 2815";42.75710146883506;0.0;5.570751860878128;0.0;0;2012;2026;180;2;1;177827.99999999997;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_SE_2017";"Sweden";1;1.0;11.0;0.0;0.0;0.0;0.0;"Company 2791";0.0;0.0;-39.414650352308186;0.0;63;2017;2032;243;1;1;96360.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_215";"Sweden";2;0.3;27.0;4.1027415E7;14.9;0.06202866261747517;0.06070427419740044;"Company 2695";56.94665478722526;56.424632431219585;Infinity;Infinity;0;0;0;0;2;3;70956.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_59";"Norway";2;0.32;180.0;2.2009341E8;17.8;0.07803289457129652;0.07806751381790097;"Company 2863";0.0;0.0;0.0;0.0;0;0;0;0;2;0;504576.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_38";"Norway";2;0.32;200.0;3.27150106E8;19.5;0.07803289457129652;0.0774520734730965;"Company 2809";40.41632186037219;0.0;Infinity;0.0;0;0;0;0;3;5;560640.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_67";"Sweden";2;0.29;12.0;1.746832E7;15.7;0.06202866261747517;0.055245544833925755;"Company 2755";0.0;0.0;0.0;0.0;0;0;0;0;3;0;30484.799999999996;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_155";"Sweden";2;0.29;9.0;1.2917153E7;14.4;0.06202866261747517;0.05644556637799287;"Company 2875";35.980892985486456;0.0;24.045166507323597;0.0;0;0;0;0;1;0;22863.6;0
4;0.10403086538210576;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_195";"Sweden";2;0.39;21.0;3.1694456E7;11.7;0.0;0.0;"Company 2803";29.37076231733766;0.0;-16.73981339161754;0.0;27;2014;2029;207;2;1;71744.4;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_82";"Norway";2;0.3;180.0;3.05486586E8;21.4;0.07803289457129652;0.08659017961660914;"Company 2851";75.64561030220618;79.70778682175825;Infinity;Infinity;0;0;0;0;2;3;473040.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_182";"Sweden";2;0.31;10.0;1.4657966E7;14.3;0.06202866261747517;0.05882635317613931;"Company 2857";0.0;0.0;0.0;0.0;0;0;0;0;2;0;27156.0;0
4;0.15859277564982696;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_109";"Norway";2;0.39;10.0;1.1008119E7;14.3;0.07803289457129652;0.0629064152176737;"Company 2647";43.624320314489545;39.896400183858;21.77669395228126;17.813068888847578;54;2016;2031;234;2;1;34164.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_5";"Norway";2;0.33;120.0;2.08037974E8;21.1;0.07803289457129652;0.09303035951099531;"Company 2677";71.47483588558305;78.15074882708863;Infinity;Infinity;0;0;0;0;2;3;346896.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_32";"Sweden";2;0.3;82.5;1.39512076E8;17.7;0.06202866261747517;0.07195981358385774;"Company 2767";64.49278688873167;68.94663734508327;Infinity;Infinity;0;0;0;0;2;3;216810.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_127";"Sweden";2;0.36;16.0;2.3206561E7;11.4;0.06202866261747517;0.0500045631710706;"Company 2647";0.0;0.0;0.0;0.0;0;0;0;0;2;0;50457.6;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_58";"Norway";2;0.31;40.0;6.148815E7;17.5;0.07803289457129652;0.07100928416519071;"Company 2875";65.04840529671654;62.20015284583588;Infinity;Infinity;0;0;0;0;1;3;108624.0;0
4;0.10474267358207343;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_253";"Sweden";2;0.35;2.35;3173239.0;11.9;0.0;0.0;"Company 2749";29.51662711135168;0.0;-16.496705401594173;0.0;23;2013;2028;203;2;1;7205.1;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_SE_2012";"Sweden";1;1.0;1.0;0.0;0.0;0.0;0.0;"Company 2791";0.0;0.0;-39.414650352308186;0.0;0;2012;2026;180;1;1;8760.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_NO_2013";"Norway";1;1.0;137.0;0.0;0.0;0.0;0.0;"Company 2737";0.0;0.0;-38.09113914706774;0.0;23;2013;2028;203;4;1;1200120.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_115";"Sweden";2;0.28;10.0;1.4323275E7;15.9;0.06202866261747517;0.05882635317613931;"Company 2857";0.0;0.0;0.0;0.0;0;0;0;0;2;0;24528.000000000004;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_90";"Norway";2;0.31;55.0;8.4826409E7;18.7;0.07803289457129652;0.09052641649535349;"Company 2767";0.0;0.0;0.0;0.0;0;0;0;0;2;0;149358.0;0
4;0.12741137782791187;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_120";"Norway";2;0.4;140.0;2.08388827E8;16.0;0.07803289457129652;0.0629064152176737;"Company 2647";54.045491830567556;49.20887316885998;34.627362738721246;29.748825440743904;103;2020;2035;283;2;1;490560.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_211";"Sweden";2;0.36;16.0;2.3071447E7;12.9;0.06202866261747517;0.06676380174908911;"Company 2821";46.150230771976176;47.64422241878924;Infinity;Infinity;0;0;0;0;3;3;50457.6;0
4;0.09764368038243076;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_42";"Sweden";2;0.37;240.0;3.9814933E8;12.4;0.06202866261747517;0.06753325475417815;"Company 2803";52.084957761938625;54.16094620016128;32.41008074631772;34.58253564182085;105;2020;2035;285;2;1;777888.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_239";"Sweden";2;0.28;9.0;1.2804639E7;15.6;0.06202866261747517;0.055245544833925755;"Company 2755";57.78024635280346;55.12859343409218;Infinity;Infinity;0;0;0;0;3;3;22075.200000000004;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_81";"Norway";2;0.31;110.0;1.76330466E8;17.7;0.07803289457129652;0.09303035951099531;"Company 2677";67.28372962788556;73.85480140393575;Infinity;Infinity;0;0;0;0;2;3;298716.0;0
4;0.04218793785643637;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_181";"Sweden";2;0.27;27.5;4.1641708E7;16.4;0.0;0.0;"Company 2827";42.00872530479836;0.0;4.323458254150296;0.0;0;2012;2026;180;1;1;65043.00000000001;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_60";"Sweden";2;0.31;14.0;2.0554092E7;14.4;0.06202866261747517;0.05063179166317336;"Company 2701";53.71433014018204;49.60319734220401;Infinity;Infinity;0;0;0;0;3;3;38018.4;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_21";"Norway";2;0.3;92.0;1.46280435E8;19.3;0.07803289457129652;0.08541638824735664;"Company 2707";70.12101980157908;73.3987238523369;Infinity;Infinity;0;0;0;0;4;3;241775.99999999997;0
4;0.06370629376220202;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_120";"Sweden";2;0.29;6.0;8267005.0;15.9;0.0;0.0;"Company 2737";37.59475935548208;0.0;-3.033151661376837;0.0;0;2012;2026;180;4;1;15242.399999999998;1
4;0.09747327195042516;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_35";"Sweden";2;0.38;22.5;3.5124631E7;11.7;0.0;0.0;"Company 2827";30.45864829501455;0.0;-14.926670095489392;0.0;41;2015;2030;221;1;1;74898.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2024_4";"Sweden";3;1.0;73.5;0.0;0.0;0.0;0.0;"Company 2731";0.0;0.0;-34.159363638667095;0.0;0;2012;2024;156;4;1;643860.0;1
4;0.12063037875164394;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_146";"Sweden";2;0.36;11.5;1.6580584E7;12.6;0.06202866261747517;0.06872131667737118;"Company 2689";48.19041421924305;50.45926629212994;27.34502388355081;29.747234021047856;93;2019;2034;273;2;1;36266.399999999994;0
4;0.055820204211441994;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_160";"Sweden";2;0.34;84.6;1.40921655E8;16.4;0.0;0.0;"Company 2695";38.770945512179416;0.0;-1.0728414002146185;0.0;26;2014;2029;206;2;1;251972.63999999998;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_148";"Sweden";2;0.29;120.0;2.08760011E8;18.1;0.06202866261747517;0.06304266822672305;"Company 2671";67.89782570893554;68.37344407952494;Infinity;Infinity;0;0;0;0;1;3;304848.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_40";"Norway";2;0.37;50.0;8.9784681E7;20.0;0.07803289457129652;0.08995813174056404;"Company 2839";66.53682286542325;71.41836855812485;Infinity;Infinity;0;0;0;0;2;3;162060.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_118";"Norway";2;0.32;9.0;1.2981409E7;19.1;0.07803289457129652;0.07801016441710452;"Company 2779";62.32107455322638;62.31259495365502;Infinity;Infinity;0;0;0;0;4;3;25228.8;0
4;0.07777402250730245;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_30";"Sweden";2;0.37;75.0;1.2542432E8;13.9;0.0;0.0;"Company 2749";34.53833477312929;0.0;-8.127192631964824;0.0;52;2016;2031;232;2;1;243090.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_112";"Norway";2;0.33;140.0;2.24274973E8;18.1;0.07803289457129652;0.08645234368756512;"Company 2689";0.0;0.0;0.0;0.0;0;0;0;0;2;0;404712.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto1";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0722433054011257;"Company 2641";0.0;0.0;0.0;0.0;0;0;0;0;3;5;78840.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_77";"Sweden";2;0.31;22.22222222222222;3.6245631E7;17.6;0.06202866261747517;0.06500557267301445;"Company 2737";61.27659749027719;62.506097328050764;Infinity;Infinity;0;0;0;0;4;3;60346.666666666664;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_28";"Norway";2;0.34;60.0;9.4589322E7;17.1;0.07803289457129652;0.0805980269802878;"Company 2665";61.56089078095645;62.549474121632166;Infinity;Infinity;0;0;0;0;2;3;178704.00000000003;0
4;0.041672485522771745;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_245";"Sweden";2;0.29;6.0;9965391.0;15.7;0.0;0.0;"Company 2797";41.85176350181074;0.0;4.06185524917092;0.0;0;2012;2026;180;2;1;15242.399999999998;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_9";"Norway";2;0.29;78.0;1.23332087E8;19.6;0.07803289457129652;0.06770235180486056;"Company 2713";71.88169925264845;67.30239908297716;Infinity;Infinity;0;0;0;0;4;3;198151.19999999998;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_17";"Sweden";2;0.3;75.0;1.1798086E8;13.5;0.06202866261747517;0.062010594326232564;"Company 2779";57.02826462722995;57.02087216514389;Infinity;Infinity;0;0;0;0;4;3;197100.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_6";"Norway";2;0.31;10.0;1.4542548E7;19.5;0.07803289457129652;0.08645234368756512;"Company 2689";64.48264893973584;67.7962031842986;Infinity;Infinity;0;0;0;0;2;3;27156.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_76";"Norway";2;0.4;750.0;1.396072595E9;19.1;0.07803289457129652;0.0805980269802878;"Company 2665";0.0;0.0;0.0;0.0;0;0;0;0;2;0;2628000.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_89";"Sweden";2;0.31;306.0;5.33799143E8;15.5;0.06202866261747517;0.06872131667737118;"Company 2689";0.0;0.0;0.0;0.0;0;0;0;0;2;0;830973.6;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto5";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0629064152176737;"Company 2647";0.0;0.0;0.0;0.0;0;0;0;0;2;5;78840.0;0
4;0.06369083245666912;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_104";"Sweden";2;0.32;39.0;6.0360422E7;13.0;0.06202866261747517;0.050248029193036704;"Company 2659";55.63732200862347;51.032478380820336;38.694856980037045;33.74079380357839;110;2021;2035;278;2;1;109324.8;0
4;0.14002199339613455;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_183";"Sweden";2;0.44;6.0;8352265.0;9.6;0.0;0.0;"Company 2719";24.046286495087863;0.0;-25.613939762033873;0.0;0;2012;2026;180;2;1;23126.4;1
4;0.041157942114978606;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_44";"Sweden";2;0.28;63.0;1.00127479E8;14.6;0.0;0.0;"Company 2725";40.51854310978577;0.0;1.839821262462639;0.0;58;2016;2031;238;2;1;154526.4;1
4;0.13958034622639695;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_116";"Sweden";2;0.38;12.0;1.7445338E7;10.9;0.06202866261747517;0.0629407632695691;"Company 2773";44.897587961455045;45.18960587342296;23.036740536223913;23.356996137765776;87;2019;2034;267;2;1;39945.600000000006;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2020";"Sweden";3;1.0;36.0;0.0;0.0;0.0;0.0;"Company 2659";0.0;0.0;-23.64879021138491;0.0;0;2012;2020;108;2;1;315360.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_107";"Norway";2;0.31;192.0;3.19050219E8;18.6;0.07803289457129652;0.09303035951099531;"Company 2677";69.99990768891436;76.8116680232209;Infinity;Infinity;0;0;0;0;2;3;521395.19999999995;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_90";"Sweden";2;0.3;102.0;1.69810556E8;16.0;0.06202866261747517;0.06500557267301445;"Company 2737";40.19838445196651;0.0;35.74590346341754;0.0;0;0;0;0;4;0;268056.0;0
4;0.13930807964085626;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_95";"Norway";2;0.34;105.0;1.22956292E8;16.2;0.07803289457129652;0.07360322952512237;"Company 2725";51.554117651522816;50.212428997384094;31.534439889749216;30.190982452252488;87;2019;2034;267;2;1;312732.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_12";"Norway";2;0.31;105.0;1.65295237E8;18.8;0.07803289457129652;0.08710318453591037;"Company 2731";39.57914010580669;0.0;Infinity;0.0;0;0;0;0;4;5;285138.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_NO_2015";"Norway";1;1.0;66.0;0.0;0.0;0.0;0.0;"Company 2653";0.0;0.0;-38.09113914706774;0.0;47;2015;2030;227;3;1;578160.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_118";"Sweden";2;0.31;129.0;2.09714181E8;13.5;0.06202866261747517;0.06127035672958031;"Company 2749";57.03301117456903;56.72319164913774;Infinity;Infinity;0;0;0;0;2;3;350312.4;0
4;0.09342908443497945;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_202";"Sweden";2;0.37;53.0;8.1503601E7;12.4;0.0;0.0;"Company 2719";31.378203041501052;0.0;-13.394078851345224;0.0;43;2015;2030;223;2;1;171783.6;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Hydro_SE_2019";"Sweden";1;1.0;2.0;0.0;0.0;0.0;0.0;"Company 2665";0.0;0.0;-39.414650352308186;0.0;95;2019;2034;275;2;1;17520.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_201";"Sweden";2;0.31;22.22222222222222;3.4460433E7;15.8;0.06202866261747517;0.06156696558394474;"Company 2809";57.325403750914575;57.14535940158281;Infinity;Infinity;0;0;0;0;3;3;60346.666666666664;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_244";"Sweden";2;0.27;25.0;3.7531098E7;15.9;0.06202866261747517;0.06304266822672305;"Company 2671";0.0;0.0;0.0;0.0;0;0;0;0;1;0;59130.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_216";"Sweden";2;0.29;15.0;2.2152922E7;14.8;0.06202866261747517;0.050248029193036704;"Company 2659";0.0;0.0;0.0;0.0;0;0;0;0;2;0;38106.0;0
4;0.08908990889702967;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_56";"Sweden";2;0.37;23.0;3.5307457E7;13.6;0.0;0.0;"Company 2797";32.54491948768304;0.0;-11.449551441041914;0.0;20;2013;2028;200;2;1;74547.59999999999;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto15";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.0722433054011257;"Company 2641";0.0;0.0;0.0;0.0;0;0;0;0;3;5;78840.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_152";"Sweden";2;0.29;10.0;1.4596755E7;15.2;0.06202866261747517;0.05882635317613931;"Company 2857";0.0;0.0;0.0;0.0;0;0;0;0;2;0;25404.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_10";"Sweden";2;0.37;200.0;3.47625933E8;12.0;0.06202866261747517;0.07095494098051891;"Company 2785";50.996242416791446;54.32609620758502;Infinity;Infinity;0;0;0;0;2;3;648240.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto14";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.0500045631710706;"Company 2647";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Other_2015";"Sweden";5;1.0;3.0;0.0;0.0;0.0;0.0;"Company 2779";0.0;0.0;-39.414650352308186;0.0;40;2015;2030;220;4;1;26280.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_37";"Norway";2;0.34;90.0;1.45238929E8;17.3;0.07803289457129652;0.08177788759080883;"Company 2737";62.81219963575515;64.2924458288945;Infinity;Infinity;0;0;0;0;4;3;268056.0;0
4;0.049644583343535796;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_6";"Sweden";2;0.3;18.0;2.665341E7;14.7;0.06202866261747517;0.050248029193036704;"Company 2659";58.212221589680425;53.51288854342876;42.2126292010627;37.26929296350664;118;2021;2035;286;2;1;47303.99999999999;0
4;0.03596483370288035;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_46";"Sweden";2;0.31;50.0;7.9610415E7;15.6;0.06202866261747517;0.06304266822672305;"Company 2671";60.87833277899564;61.31078553276088;45.85501275222587;46.29383329594854;119;2021;2035;287;1;1;135780.0;0
4;0.07452378038798835;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_263";"Sweden";2;0.28;0.85;1062557.0;14.9;0.0;0.0;"Company 2785";35.285959863397416;0.0;-6.881150814851283;0.0;0;2012;2026;180;2;1;2084.88;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2019";"Sweden";3;1.0;24.0;0.0;0.0;0.0;0.0;"Company 2749";0.0;0.0;-39.414650352308186;0.0;86;2019;2034;266;2;1;210240.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_158";"Sweden";2;0.29;9.2;1.3675765E7;15.4;0.06202866261747517;0.07405974720159225;"Company 2719";37.751615553003106;0.0;28.95774526400893;0.0;0;0;0;0;2;0;23371.679999999997;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto2";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.0500045631710706;"Company 2647";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_83";"Norway";2;0.31;130.0;2.17781192E8;19.8;0.07803289457129652;0.07918032949927777;"Company 2773";71.61810645675027;72.1323008937139;Infinity;Infinity;0;0;0;0;2;3;353028.0;0
4;0.08198215065707586;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_171";"Sweden";2;0.38;85.0;1.39499113E8;13.6;0.0;0.0;"Company 2785";33.320812728840636;0.0;-10.15639603911258;0.0;30;2014;2029;210;2;1;282948.0;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto20";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.05742649483549965;"Company 2641";0.0;0.0;0.0;0.0;0;0;0;0;3;5;65700.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_54";"Norway";2;0.34;69.0;1.09183939E8;18.6;0.07803289457129652;0.0774520734730965;"Company 2809";37.6435966839618;0.0;Infinity;0.0;0;0;0;0;3;5;205509.6;0
4;0.060625425793157064;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_47";"Sweden";2;0.29;9.2;1.3229781E7;15.1;0.0;0.0;"Company 2773";37.74241338234992;0.0;-2.787061616597104;0.0;0;2012;2026;180;2;1;23371.679999999997;1
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_175";"Sweden";2;0.29;33.0;4.9916691E7;14.4;0.06202866261747517;0.06602754081861423;"Company 2761";0.0;0.0;0.0;0.0;0;0;0;0;2;0;83833.19999999998;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_164_2";"Sweden";2;0.31;650.0;2.442950334E9;17.4;0.06202866261747517;0.050248029193036704;"Company 2659";118.04261231794666;107.17317985396534;Infinity;Infinity;0;0;0;0;2;3;1765140.0;0
4;0.0262456124532604;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_5";"Sweden";2;0.29;15.0;2.2685645E7;16.7;0.06202866261747517;0.0636948898517068;"Company 2791";62.674192727301445;63.39667287201544;48.30847784479833;49.031529959642675;109;2021;2035;277;1;1;38106.0;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_114";"Norway";2;0.31;24.0;3.5682933E7;18.6;0.07803289457129652;0.08845068493998699;"Company 2683";64.58898488189952;68.79363795806216;Infinity;Infinity;0;0;0;0;2;3;65174.399999999994;0
4;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2012_6";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 2671";0.0;0.0;-2.627643356820546;0.0;0;2012;2012;12;1;1;1217640.0;1
