"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
5;0.01947564207477303;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_184";"Sweden";2;0.31;50.0;7.8066998E7;13.5;0.06202866261747517;0.06598009333313426;"Company 3219";57.90051611967086;59.56275716344077;41.78678391699486;43.506145722882984;112;2021;2035;280;1;1;135780.0;0
5;0.07643434533224783;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_35";"Sweden";2;0.38;22.5;3.5124631E7;11.7;0.0;0.0;"Company 3165";30.45864829501455;0.0;-14.926670095489392;0.0;47;2015;2030;227;1;1;74898.0;1
5;0.06456528839036253;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_146";"Sweden";2;0.36;11.5;1.6580584E7;12.6;0.06202866261747517;0.055229867459660784;"Company 3081";47.90626035211662;45.681683893179745;28.132847442122223;25.672291448451094;114;2021;2035;282;3;1;36266.399999999994;0
5;0.08807787910174542;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_253";"Sweden";2;0.35;2.35;3173239.0;11.9;0.0;0.0;"Company 3303";29.51662711135168;0.0;-16.496705401594173;0.0;14;2013;2028;194;2;1;7205.1;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2012_1";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 3159";0.0;0.0;-2.627643356820546;0.0;0;2012;2012;12;1;1;1217640.0;1
5;0.050113405369098016;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_28";"Sweden";2;0.37;75.0;1.35368737E8;13.8;0.0;0.0;"Company 3309";36.07466979308075;0.0;-5.566634265379055;0.0;15;2013;2028;195;2;1;243090.0;1
5;0.08061137295239039;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_217";"Sweden";2;0.37;12.0;1.7567443E7;12.4;0.06202866261747517;0.0641600141328651;"Company 3093";47.84381545429733;48.556960198412064;27.007175611341875;27.769218630981424;69;2017;2032;249;2;1;38894.399999999994;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_243";"Sweden";2;0.31;24.0;3.7538512E7;15.4;0.06202866261747517;0.0573628123634381;"Company 3291";57.28383419456613;55.464532864547245;Infinity;Infinity;0;0;0;0;2;3;65174.399999999994;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_57";"Sweden";2;0.39;100.0;1.66123917E8;13.0;0.06202866261747517;0.0740250380705321;"Company 3273";31.574223648097075;0.0;11.819586638560692;0.0;0;0;0;0;3;0;341640.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_43";"Norway";2;0.39;90.75;1.43480405E8;16.2;0.07803289457129652;0.08071416353755567;"Company 3093";55.072956079674285;55.9765958122841;Infinity;Infinity;0;0;0;0;2;3;310038.3;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Bio_SE_2014";"Sweden";3;1.0;49.0;0.0;0.0;0.0;0.0;"Company 3219";0.0;0.0;-39.414650352308186;0.0;34;2014;2029;214;1;1;429240.0;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_Auto3";"Norway";2;0.3;30.0;4.3684615E7;15.4;0.07803289457129652;0.08000580746679616;"Company 3087";0.0;0.0;0.0;0.0;0;0;0;0;3;5;78840.0;0
5;0.05241084768486784;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_262";"Sweden";2;0.3;12.0;1.7448758E7;13.8;0.0;0.0;"Company 3171";35.93185946220193;0.0;-5.804651483510429;0.0;0;2012;2026;180;3;1;31535.999999999996;1
5;0.017794097127879428;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_172";"Sweden";2;0.3;80.0;1.4281974E8;16.4;0.0;0.0;"Company 3153";43.572705479452054;0.0;6.93009187857311;0.0;22;2013;2028;202;2;1;210240.0;1
5;-0.005956815722396142;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_267";"Sweden";2;0.33;24.0;3.7696264E7;14.9;0.06202866261747517;0.0635969390352723;"Company 3087";56.6911867946389;57.30920250314719;42.11008236605195;42.75601801544078;126;2022;2035;282;3;1;69379.2;0
5;0.02884622560183453;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_107";"Sweden";2;0.33;129.0;2.36927092E8;15.4;0.0;0.0;"Company 3099";40.8136449983535;0.0;2.331657743408861;0.0;16;2013;2028;196;3;1;372913.2;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_25";"Norway";2;0.29;50.0;7.8615558E7;17.0;0.07803289457129652;0.09312449676718768;"Company 3273";68.98843134389527;75.92239038003503;Infinity;Infinity;0;0;0;0;3;3;127019.99999999999;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_63";"Sweden";2;0.3;18.0;2.7653859E7;15.9;0.06202866261747517;0.06525188307670736;"Company 3099";58.41129139774962;59.70763632994066;Infinity;Infinity;0;0;0;0;3;3;47303.99999999999;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_239";"Sweden";2;0.28;9.0;1.2804639E7;15.6;0.06202866261747517;0.0740250380705321;"Company 3273";37.756946700823754;0.0;28.972535657497392;0.0;0;0;0;0;3;0;22075.200000000004;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_132";"Sweden";2;0.33;7.1;1.0078496E7;13.6;0.06202866261747517;0.06360247445533883;"Company 3105";0.0;0.0;0.0;0.0;0;0;0;0;2;0;20524.68;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto19";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.0635969390352723;"Company 3087";0.0;0.0;0.0;0.0;0;0;0;0;3;5;65700.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_88";"Norway";2;0.36;2.4;3217752.0;16.0;0.07803289457129652;0.08663963299944748;"Company 3183";51.71124908597962;54.401142751308335;Infinity;Infinity;0;0;0;0;2;3;7568.64;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_74";"Norway";2;0.31;80.0;1.26911004E8;19.0;0.07803289457129652;0.06427289200176435;"Company 3207";39.939476690266204;0.0;Infinity;0.0;0;0;0;0;2;5;217248.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_6";"Norway";2;0.31;10.0;1.4542548E7;19.5;0.07803289457129652;0.08557180298480696;"Company 3123";64.48264893973584;67.44559320379066;Infinity;Infinity;0;0;0;0;4;3;27156.0;0
5;-0.01328758038704222;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_7";"Sweden";2;0.3;27.0;4.1313247E7;14.9;0.06202866261747517;0.06360247445533883;"Company 3105";59.68327872295983;60.347886957870855;46.39901514985408;47.086506739032444;123;2022;2035;279;2;1;70956.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_97";"Sweden";2;0.32;18.0;2.8052856E7;15.5;0.06202866261747517;0.07130933365249623;"Company 3213";55.929364305282476;59.52106395765693;Infinity;Infinity;0;0;0;0;3;3;50457.6;0
5;-0.010739513735961678;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_43";"Sweden";2;0.33;65.0;1.05061784E8;15.2;0.06202866261747517;0.05059054205159039;"Company 3255";58.205999975499765;53.6929604593916;44.281450114226594;39.48547913718592;130;2022;2035;286;2;1;187902.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_93";"Norway";2;0.34;36.0;5.4092569E7;17.3;0.07803289457129652;0.0784157141319407;"Company 3147";59.67623852105896;59.816353986447;Infinity;Infinity;0;0;0;0;2;3;107222.40000000001;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_48";"Sweden";2;0.31;150.0;2.5477121E8;15.7;0.06202866261747517;0.07130933365249623;"Company 3213";61.18201640891462;65.22258804124779;Infinity;Infinity;0;0;0;0;3;3;407340.0;0
5;0.01722421043834232;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_197";"Sweden";2;0.31;60.0;9.3759705E7;13.9;0.06202866261747517;0.05077037557863615;"Company 3153";58.338104447456836;53.74627529395712;42.38460764381325;37.530414485001465;113;2021;2035;281;2;1;162936.0;0
5;-0.015795743897909487;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_91";"Sweden";2;0.31;22.0;3.4304683E7;15.6;0.06202866261747517;0.05810760411895819;"Company 3261";59.765241711520076;58.150549239068546;46.516502766249516;44.84061632587903;122;2022;2035;278;2;1;59743.200000000004;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_142";"Sweden";2;0.29;354.0;6.14128904E8;16.7;0.06202866261747517;0.05186248428277659;"Company 3171";0.0;0.0;0.0;0.0;0;0;0;0;3;0;899301.6;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_98";"Norway";2;0.36;80.0;1.29884904E8;17.6;0.07803289457129652;0.08270603012703542;"Company 3225";60.84465178720316;62.60234503920749;Infinity;Infinity;0;0;0;0;3;3;252287.99999999997;0
5;0.050092124882783376;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_84";"Sweden";2;0.31;18.4;2.7123253E7;14.8;0.0;0.0;"Company 3177";36.512915553933155;0.0;-4.8362246639583875;0.0;23;2013;2028;203;2;1;49967.04;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_150";"Sweden";2;0.29;42.0;6.4889461E7;15.5;0.06202866261747517;0.05109078107802684;"Company 3207";59.72513753261421;55.28223273475661;Infinity;Infinity;0;0;0;0;2;3;106696.8;0
5;0.1419388120391521;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_94";"Norway";2;0.41;6.4;7308191.0;14.2;0.07803289457129652;0.07326109875485583;"Company 3195";42.904116321337625;41.731351755234556;20.754581160234686;19.52056148659094;75;2018;2033;255;2;1;22986.24;0
5;0.020536133587948077;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_44";"Sweden";2;0.28;63.0;1.00127479E8;14.6;0.0;0.0;"Company 3141";40.51854310978577;0.0;1.839821262462639;0.0;51;2016;2031;231;3;1;154526.4;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2025_4";"Sweden";3;1.0;55.0;0.0;0.0;0.0;0.0;"Company 3165";0.0;0.0;-36.787006995487644;0.0;0;2012;2025;168;1;1;481800.0;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2012_3";"Sweden";3;1.0;139.0;0.0;0.0;0.0;0.0;"Company 3189";0.0;0.0;-2.627643356820546;0.0;0;2012;2012;12;2;1;1217640.0;1
5;0.05769525244710565;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_122";"Sweden";2;0.28;0.85;1069857.0;14.7;0.0;0.0;"Company 3159";35.226015885806376;0.0;-6.9810574441696795;0.0;16;2013;2028;196;1;1;2084.88;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_24";"Sweden";2;0.32;165.0;2.85769504E8;15.1;0.06202866261747517;0.05109078107802684;"Company 3207";0.0;0.0;0.0;0.0;0;0;0;0;2;0;462528.00000000006;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_164_1";"Sweden";2;0.31;650.0;2.442950334E9;17.4;0.06202866261747517;0.07380365309986585;"Company 3303";118.04261231794666;129.43978357646938;Infinity;Infinity;0;0;0;0;2;3;1765140.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_201";"Sweden";2;0.31;22.22222222222222;3.4460433E7;15.8;0.06202866261747517;0.07227614403554133;"Company 3237";57.325403750914575;61.406215594244586;Infinity;Infinity;0;0;0;0;3;3;60346.666666666664;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_118";"Norway";2;0.32;9.0;1.2981409E7;19.1;0.07803289457129652;0.06386981756006305;"Company 3153";62.32107455322638;57.16720009003826;Infinity;Infinity;0;0;0;0;2;3;25228.8;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_196";"Sweden";2;0.3;57.0;9.2332735E7;16.4;0.06202866261747517;0.06525188307670736;"Company 3099";61.22310144512443;62.5899430181035;Infinity;Infinity;0;0;0;0;3;3;149795.99999999997;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_128";"Sweden";2;0.46;640.0;2.242336924E9;9.3;0.06202866261747517;0.06639362940243335;"Company 3231";72.52740772851779;75.14433417416312;Infinity;Infinity;0;0;0;0;3;3;2578944.0000000005;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_9";"Sweden";2;0.3;33.0;5.0043601E7;13.7;0.06202866261747517;0.056220923144681745;"Company 3117";0.0;0.0;0.0;0.0;0;0;0;0;3;0;86724.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_10";"Norway";2;0.32;105.0;1.68040953E8;18.3;0.07803289457129652;0.09312449676718768;"Company 3273";66.25590298804485;72.65202339915322;Infinity;Infinity;0;0;0;0;3;3;294336.0;0
5;-0.026598925434762624;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_17";"Sweden";2;0.3;75.0;1.1798086E8;13.5;0.06202866261747517;0.047213251566110205;"Company 3135";59.540561891628144;53.32959305227062;48.74239644499823;41.883473095578324;133;2023;2035;277;2;1;197100.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_50";"Norway";2;0.3;90.0;1.43514856E8;18.1;0.07803289457129652;0.08000580746679616;"Company 3087";69.0682016031515;69.93899087135236;Infinity;Infinity;0;0;0;0;3;3;236520.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_70";"Sweden";2;0.23;27.5;4.1939852E7;17.9;0.06202866261747517;0.06511806722097692;"Company 3315";72.94383412667733;74.5522355249497;Infinity;Infinity;0;0;0;0;2;3;55407.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_76";"Sweden";2;0.29;63.0;1.04051038E8;16.7;0.06202866261747517;0.05874344250917208;"Company 3201";39.99165771600913;0.0;Infinity;0.0;0;0;0;0;2;5;160045.19999999998;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_25";"Sweden";2;0.29;665.0;1.207091318E9;16.7;0.06202866261747517;0.0573628123634381;"Company 3291";42.29841129396932;0.0;Infinity;0.0;0;0;0;0;2;5;1689366.0;0
5;0.03645530031184397;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_173";"Sweden";2;0.33;55.0;9.0946379E7;14.7;0.0;0.0;"Company 3171";37.58045561467728;0.0;-3.05699122938485;0.0;48;2016;2031;228;3;1;158994.00000000003;1
5;0.0537204517094033;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_112";"Sweden";2;0.33;28.8;4.45488E7;12.6;0.0;0.0;"Company 3291";34.00353304736866;0.0;-9.01852884156587;0.0;51;2016;2031;231;2;1;83255.04000000001;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_139";"Sweden";2;0.28;195.0;3.4382376E8;18.8;0.06202866261747517;0.05426363953452537;"Company 3111";71.07397868038477;67.31999623627384;Infinity;Infinity;0;0;0;0;1;3;478296.00000000006;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto5";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.055229867459660784;"Company 3081";0.0;0.0;0.0;0.0;0;0;0;0;3;5;65700.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_115";"Sweden";2;0.28;10.0;1.4323275E7;15.9;0.06202866261747517;0.06360247445533883;"Company 3105";0.0;0.0;0.0;0.0;0;0;0;0;2;0;24528.000000000004;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2024_1";"Sweden";3;1.0;73.5;0.0;0.0;0.0;0.0;"Company 3189";0.0;0.0;-34.159363638667095;0.0;0;2012;2024;156;2;1;643860.0;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_110";"Sweden";2;0.32;170.0;2.87613543E8;15.4;0.06202866261747517;0.056220923144681745;"Company 3117";38.454385302744306;0.0;30.90746443896785;0.0;0;0;0;0;3;0;476544.0;0
5;0.03917520315679282;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_126";"Sweden";2;0.34;13.8;2.1044451E7;13.3;0.06202866261747517;0.06519164010429153;"Company 3189";52.83956021019884;54.022608064088956;34.872615208765716;36.12140685673523;114;2021;2035;282;2;1;41101.92;0
5;0.03563789975709762;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_153";"Sweden";2;0.34;51.0;7.913974E7;13.4;0.06202866261747517;0.06233296743022145;"Company 3147";53.63442168939175;53.7495789651581;35.95853780226755;36.08023699886866;117;2021;2035;285;2;1;151898.4;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_175";"Sweden";2;0.29;33.0;4.9916691E7;14.4;0.06202866261747517;0.05186248428277659;"Company 3171";57.69883027758418;53.649023214384336;Infinity;Infinity;0;0;0;0;3;3;83833.19999999998;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_277";"Sweden";2;0.34;33.0;5.1320757E7;14.4;0.06202866261747517;0.05186248428277659;"Company 3171";52.370167289065485;48.81875837819371;Infinity;Infinity;0;0;0;0;3;3;98287.20000000001;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_66";"Norway";2;0.31;110.0;1.76326252E8;17.8;0.07803289457129652;0.07136813772920982;"Company 3165";67.38254466058302;64.5624180423689;Infinity;Infinity;0;0;0;0;1;3;298716.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_65";"Norway";2;0.36;4.0;5587685.0;15.9;0.07803289457129652;0.063643584556413;"Company 3255";53.10794098159064;48.60212294236848;Infinity;Infinity;0;0;0;0;2;3;12614.4;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_34";"Sweden";2;0.34;100.0;1.72377544E8;14.4;0.06202866261747517;0.0709779158167729;"Company 3249";56.48662355164054;60.08976901744442;Infinity;Infinity;0;0;0;0;2;3;297840.0;0
5;0.028021698056176818;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_82";"Sweden";2;0.27;30.0;4.5525725E7;15.3;0.0;0.0;"Company 3273";40.96420034951237;0.0;2.5825833286736346;0.0;12;2013;2028;192;3;1;70956.00000000001;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_40";"Sweden";2;0.29;42.0;6.4722531E7;15.8;0.06202866261747517;0.048616993955991075;"Company 3243";59.911367097561296;54.50741584525562;Infinity;Infinity;0;0;0;0;2;3;106696.8;0
5;0.043198925371729924;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_81";"Sweden";2;0.33;40.0;6.1928762E7;13.3;0.06202866261747517;0.05673082052336207;"Company 3165";54.82516492246698;52.779854968213755;35.99532574672074;33.85057405690506;96;2020;2035;276;1;1;115632.00000000001;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Overgang_2012_2024_4";"Sweden";3;1.0;73.5;0.0;0.0;0.0;0.0;"Company 3189";0.0;0.0;-34.159363638667095;0.0;0;2012;2024;156;2;1;643860.0;1
5;0.024822761261612824;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_182";"Sweden";2;0.31;10.0;1.4657966E7;14.3;0.06202866261747517;0.05673082052336207;"Company 3165";55.98350726542523;53.93039820499537;39.16780780447502;37.00999723552674;117;2021;2035;285;1;1;27156.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_264";"Sweden";2;0.31;63.0;1.04536337E8;16.0;0.06202866261747517;0.06579703759977384;"Company 3177";60.43317514978231;62.01900357950474;Infinity;Infinity;0;0;0;0;2;3;171082.80000000002;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_11";"Norway";2;0.34;150.0;2.01396668E8;17.6;0.07803289457129652;0.07310015007042667;"Company 3261";0.0;0.0;0.0;0.0;0;0;0;0;2;0;446760.00000000006;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_255";"Sweden";2;0.29;141.0;2.32128586E8;15.3;0.06202866261747517;0.0641600141328651;"Company 3093";62.42526757223226;63.37344813500131;Infinity;Infinity;0;0;0;0;2;3;358196.4;0
5;-0.0036039809401717626;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_5";"Sweden";2;0.29;15.0;2.2685645E7;16.7;0.06202866261747517;0.048332354392980066;"Company 3159";62.674192727301445;56.92617088036474;48.30847784479833;42.42062494205673;117;2021;2035;285;1;1;38106.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_55";"Norway";2;0.3;225.0;3.12555595E8;19.2;0.07803289457129652;0.061160834421608426;"Company 3243";63.600689997286324;57.325443082105835;Infinity;Infinity;0;0;0;0;2;3;591300.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_134";"Sweden";2;0.33;120.0;2.00489414E8;14.9;0.06202866261747517;0.0709779158167729;"Company 3249";56.927985550282656;60.52611086405515;Infinity;Infinity;0;0;0;0;2;3;346896.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_92";"Norway";2;0.34;400.0;7.27483242E8;20.9;0.07803289457129652;0.0827735611484924;"Company 3177";42.78780999177543;0.0;Infinity;0.0;0;0;0;0;2;5;1191360.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_96";"Norway";2;0.33;160.0;2.80211337E8;21.0;0.07803289457129652;0.0702389043341351;"Company 3279";71.88830602624067;68.51022185217286;Infinity;Infinity;0;0;0;0;2;3;462528.00000000006;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_87";"Sweden";2;0.34;300.0;5.28929909E8;15.9;0.06202866261747517;0.05186248428277659;"Company 3171";58.94674001946659;54.92051135091028;Infinity;Infinity;0;0;0;0;3;3;893520.0000000001;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_170";"Sweden";2;0.3;36.0;5.4369314E7;16.3;0.06202866261747517;0.06519164010429153;"Company 3189";0.0;0.0;0.0;0.0;0;0;0;0;2;0;94607.99999999999;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_131";"Sweden";2;0.3;27.0;4.2640485E7;16.5;0.06202866261747517;0.06574335691845117;"Company 3225";60.1997981168167;61.73707184412935;Infinity;Infinity;0;0;0;0;3;3;70956.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Norway_53";"Norway";2;0.31;115.0;1.83179568E8;19.3;0.07803289457129652;0.08270603012703542;"Company 3225";68.5701302967437;70.57273112641641;Infinity;Infinity;0;0;0;0;3;3;312294.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_273";"Sweden";2;0.33;90.0;1.53646062E8;15.0;0.06202866261747517;0.06360247445533883;"Company 3105";0.0;0.0;0.0;0.0;0;0;0;0;2;0;260172.00000000003;0
5;0.05831190913130078;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_214";"Sweden";2;0.39;25.4;4.7829595E7;11.6;0.0;0.0;"Company 3309";33.64724178971832;0.0;-9.612347604316437;0.0;17;2013;2028;197;2;1;86776.56000000001;1
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_46";"Sweden";2;0.31;50.0;7.9610415E7;15.6;0.06202866261747517;0.05823554287735016;"Company 3195";58.236397590024026;56.72805805100509;Infinity;Infinity;0;0;0;0;2;3;135780.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_164_2";"Sweden";2;0.31;650.0;2.442950334E9;17.4;0.06202866261747517;0.06639362940243335;"Company 3231";118.04261231794666;122.20812096673592;Infinity;Infinity;0;0;0;0;3;3;1765140.0;0
5;0.0;287.0;"Q2 2015 Base Case";"Normal";"Wind_Sweden_Auto16";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.0635969390352723;"Company 3087";0.0;0.0;0.0;0.0;0;0;0;0;3;5;65700.0;0
