"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_Auto11";"Sweden";2;0.25;30.0;4.3684615E7;16.5;0.06202866261747517;0.06002816847714182;"Company 1321";0.0;0.0;0.0;0.0;0;0;0;0;2;5;65700.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Hydro_SE_2015";"Sweden";1;1.0;14.0;0.0;0.0;0.0;0.0;"Company 1339";0.0;0.0;-39.414650352308186;0.0;47;2015;2030;227;1;1;122640.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_106";"Norway";2;0.31;24.0;3.6214811E7;18.7;0.07803289457129652;0.07243866948670288;"Company 1423";65.37448148334242;63.14201021689814;Infinity;Infinity;0;0;0;0;2;3;65174.399999999994;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_111";"Norway";2;0.29;39.0;5.9587256E7;19.3;0.07803289457129652;0.08895585769434433;"Company 1369";69.81926182814973;74.66580740312808;Infinity;Infinity;0;0;0;0;2;3;99075.59999999999;0
2;0.021847903762786967;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_29";"Sweden";2;0.37;75.0;1.37625265E8;13.8;0.0;0.0;"Company 1549";36.445977210086795;0.0;-4.947788570368986;0.0;31;2014;2029;211;3;1;243090.0;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_43";"Sweden";2;0.33;65.0;1.05061784E8;15.2;0.06202866261747517;0.06101969256300771;"Company 1453";55.859289777968414;55.47446672454576;Infinity;Infinity;0;0;0;0;2;3;187902.0;0
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_69";"Sweden";2;0.32;18.0;2.6383992E7;14.0;0.06202866261747517;0.04894147090915398;"Company 1549";52.02422200419303;47.475385473012665;Infinity;Infinity;0;0;0;0;3;3;50457.6;0
2;-0.008990784642033092;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_81";"Sweden";2;0.33;40.0;6.1928762E7;13.3;0.06202866261747517;0.07232340152989701;"Company 1501";54.65906426277712;58.74263574729689;37.35838236616924;41.59089229135981;118;2021;2035;286;2;1;115632.00000000001;0
2;0.00885071637355406;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Sweden_154";"Sweden";2;0.34;72.0;1.20709896E8;16.1;0.0;0.0;"Company 1519";38.61579819142269;0.0;-1.3314202681424907;0.0;41;2015;2030;221;4;1;214444.80000000002;1
2;0.0;287.0;"Q2 2015 Base Case S4";"Normal";"Wind_Norway_24";"Norway";2;0.34;40.0;6.5322091E7;20.0;0.07803289457129652;0.061569030807094305;"Company 1549";39.653476994779545;0.0;Infinity;0.0;0;0;0;0;3;5;119136.00000000001;0
