"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1119698.61771573
39.0;1578809.5293357791
40.0;1809158.7053455908
41.0;1027417.3303520972
42.0;1381049.5219336976
43.0;1300525.1032274214
44.0;1381346.861897492
45.0;1565593.2249611113
46.0;1313905.2113338725
47.0;1805682.9558703015
48.0;1885189.0655979544
49.0;2619572.8526158673
50.0;2179560.717781701
51.0;2678012.5603762046
52.0;2402679.457562302
53.0;2875201.6871199305
54.0;2428262.0220414293
55.0;1699270.3721317742
56.0;1728798.2266557883
57.0;2114435.9378859187
58.0;1619889.745745913
59.0;2297239.6390604144
60.0;2064462.641478844
61.0;3359293.392150255
62.0;2701123.872807751
63.0;2654901.4777835454
64.0;2638529.9957279796
65.0;2287562.765258027
66.0;2416819.940017551
67.0;2017636.0938041674
68.0;2670883.8446381954
69.0;3190252.235133941
70.0;2575766.1800192785
71.0;2708213.719721789
72.0;3451808.8559308504
73.0;3287141.7712828717
74.0;3155774.136955464
75.0;4368891.120671997
76.0;1958372.0769454641
77.0;3563435.721912052
78.0;2531201.7365333117
79.0;2200412.697703244
80.0;2808536.79459029
81.0;1668857.3352538566
82.0;2343793.9782309374
83.0;3133630.297663956
84.0;3146387.1265426967
85.0;4560338.436476978
86.0;3125451.686914376
87.0;3182186.606985368
88.0;3305566.1547108637
89.0;3080574.3864049707
90.0;2373464.8983172765
91.0;2725899.462732598
92.0;2396547.421280229
93.0;2750051.8993181624
94.0;3240231.4388255235
95.0;2961776.053387305
96.0;2314979.494130426
97.0;3304562.53959708
98.0;3170029.3143453836
99.0;2460840.2849733853
100.0;3838768.5340121193
101.0;4239410.594258257
102.0;3182558.772443521
103.0;3514633.6845329395
104.0;2229584.069517202
105.0;2582554.6300683185
106.0;2485453.6404722524
107.0;4496643.820114023
108.0;2771207.2621066975
109.0;2947598.940991952
110.0;3491762.3253518213
111.0;3843397.845510777
112.0;3113509.443380247
113.0;4981058.46871892
114.0;2591395.395097069
115.0;2865998.430112246
116.0;1902714.5582525956
117.0;2131935.0748447455
118.0;2407524.950394988
119.0;3407079.9246832295
120.0;3825681.385625157
121.0;3291981.247797128
122.0;2413455.289774364
123.0;6320418.4607702065
124.0;3928828.91779824
125.0;2775246.4184703333
126.0;3391449.846127196
127.0;1826875.650024831
128.0;2129683.200380652
129.0;2197747.381105355
130.0;3152627.42592116
131.0;2862776.605770058
132.0;4327571.114550769
133.0;3082688.1686376138
134.0;3657575.1984393816
135.0;3278066.96635149
136.0;3390602.3999644727
137.0;2410386.7197359535
138.0;2326073.058005285
139.0;2191302.6053019753
140.0;1901833.4767144606
141.0;2661652.9515540795
142.0;2161691.989407302
143.0;2748998.488228164
144.0;2853190.544662595
145.0;2685151.8339059628
146.0;2750986.95533301
147.0;3384437.8729729354
148.0;3297544.087020395
149.0;3211980.6634353735
150.0;2617485.110258948
151.0;2461227.8206038056
152.0;2309049.0387764997
153.0;1715056.15296986
154.0;2522250.562572138
155.0;2773198.816273133
156.0;2438376.6315283747
157.0;2636601.1517995656
158.0;2708634.26621747
159.0;3757498.7563734017
160.0;3056648.288393262
161.0;3218262.0173441693
162.0;1815129.6355723478
