"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
129.0;9753343.219604632;-3527253.2674610256;1.3280596487065658E7;0.0
130.0;9721037.175491039;-4433124.776140567;1.4154161951631606E7;0.0
131.0;9803094.799999984;-4783934.909922235;1.4587029709922219E7;0.0
132.0;9852655.276387865;-4693906.504894013;1.4546561781281877E7;0.0
133.0;9340023.679550095;-4906237.773727734;1.4246261453277828E7;0.0
134.0;8572916.953983158;-4897152.287030804;1.347006924101396E7;0.0
135.0;9041101.779832881;-4489068.640618595;1.3530170420451475E7;0.0
136.0;9728606.65529564;-3656238.583692538;1.3384845238988178E7;0.0
137.0;1.0424940075273398E7;-3379428.966521629;1.3804369041795028E7;0.0
138.0;1.1018719211785834E7;-2714863.4261658955;1.373358263795173E7;0.0
139.0;1.1368497495641364E7;-2917705.7701414493;1.4286203265782813E7;0.0
140.0;1.1397997684248906E7;-3033061.2520877155;1.4431058936336622E7;0.0
141.0;1.1185677302457845E7;-3698076.7052148054;1.488375400767265E7;0.0
142.0;1.1070823903908271E7;-4249511.58237576;1.532033548628403E7;0.0
143.0;1.1017387999999981E7;-4226062.480509469;1.524345048050945E7;0.0
144.0;1.0980866743605565E7;-4471319.620174483;1.5452186363780048E7;0.0
145.0;1.0540436352001447E7;-4465163.380242944;1.5005599732244391E7;0.0
146.0;9870685.530432865;-3956416.879261435;1.3827102409694301E7;0.0
147.0;1.0427787758598896E7;-3558048.5325791314;1.3985836291178027E7;0.0
148.0;1.1199525506364997E7;-3490869.3699168917;1.469039487628189E7;0.0
149.0;1.1985891756141696E7;-2876444.1830369146;1.486233593917861E7;0.0
150.0;1.2659194867542174E7;-2469425.8520525275;1.5128620719594702E7;0.0
151.0;1.3078793958237594E7;-2592695.9215076086;1.5671489879745202E7;0.0
152.0;1.3172211120896328E7;-2777705.1399639593;1.5949916260860289E7;0.0
153.0;1.3029612984023087E7;-3030679.969752282;1.6060292953775369E7;0.0
154.0;1.2967147636968793E7;-3789943.4397049616;1.6757091076673755E7;0.0
155.0;1.2950561199999975E7;-3996278.091724193;1.6946839291724168E7;0.0
156.0;1.2986849132472947E7;-4547716.324833065;1.7534565457306013E7;0.0
157.0;1.2429142623342708E7;-4232134.941196839;1.6661277564539548E7;0.0
158.0;1.1737667985772233E7;-4209968.66184128;1.5947636647613512E7;0.0
159.0;1.229671613130108E7;-3532496.986193342;1.5829213117494423E7;0.0
160.0;1.3098375556121033E7;-2869308.1406987454;1.5967683696819779E7;0.0
161.0;1.3954665566549454E7;-2425759.4366131215;1.6380425003162576E7;0.0
162.0;1.4685838163850926E7;-2044546.7885519965;1.6730384952402921E7;0.0
163.0;1.5118827444745043E7;-2220153.000547519;1.7338980445292562E7;0.0
164.0;1.5185513562933091E7;-2761893.5892838323;1.7947407152216922E7;0.0
165.0;1.4989494177583206E7;-2936654.417360887;1.7926148594944093E7;0.0
166.0;1.4787025860185282E7;-3362353.8492013384;1.814937970938662E7;0.0
167.0;1.4545914399999976E7;-3836922.1517575;1.8382836551757477E7;0.0
168.0;1.4476255571072996E7;-4091943.8995625195;1.8568199470635515E7;0.0
169.0;1.3986204146287993E7;-3715983.1417454677;1.770218728803346E7;0.0
170.0;1.342495760151467E7;-3638130.396006787;1.7063087997521456E7;0.0
171.0;1.4109175283990545E7;-3027038.6592145427;1.713621394320509E7;0.0
172.0;1.5037437852676285E7;-2500399.463605435;1.753783731628172E7;0.0
173.0;1.6039896609933458E7;-2146733.7300457163;1.8186630339979175E7;0.0
174.0;1.6899063816747196E7;-1814318.7111130487;1.8713382527860243E7;0.0
175.0;1.743373184594089E7;-1918996.475766527;1.935272832170742E7;0.0
176.0;1.7582351466311596E7;-2116485.2875414984;1.9698836753853094E7;0.0
177.0;1.7468770198643092E7;-2517083.110435184;1.9985853309078276E7;0.0
178.0;1.7299691864419375E7;-2850515.6757261865;2.015020754014556E7;0.0
179.0;1.704602759999997E7;-3242578.826522027;2.0288606426521998E7;0.0
180.0;1.6970764551611137E7;-3142633.245163646;2.0113397796774782E7;0.0
181.0;1.6320452161544107E7;-3009455.47124092;1.9329907632785026E7;0.0
182.0;1.5698074731168006E7;-2780600.521629459;1.8478675252797466E7;0.0
183.0;1.6328676866377871E7;-2565633.5264281332;1.8894310392806005E7;0.0
184.0;1.722374681359927E7;-2017380.915440769;1.9241127729040038E7;0.0
185.0;1.8231136157046426E7;-1827280.3203638538;2.005841647741028E7;0.0
186.0;1.907968253028878E7;-1673927.58519208;2.075361011548086E7;0.0
187.0;1.95612069804416E7;-1720232.3955483343;2.1281439375989933E7;0.0
188.0;1.9620574448181067E7;-1896226.6275493454;2.1516801075730413E7;0.0
189.0;1.939921017634441E7;-2300229.485098139;2.1699439661442548E7;0.0
190.0;1.90364216114098E7;-2564821.773473373;2.1601243384883173E7;0.0
191.0;1.850615129999997E7;-2878511.359610664;2.1384662659610637E7;0.0
192.0;1.8203767911860846E7;-2808194.80519815;2.1011962717058998E7;0.0
193.0;1.7866654883379295E7;-2744097.6314101145;2.061075251478941E7;0.0
194.0;1.75251754258001E7;-2466758.7929744674;1.999193421877457E7;0.0
195.0;1.83608682130035E7;-2085944.8532330864;2.044681306623659E7;0.0
196.0;1.9352962508841194E7;-1825314.6366282136;2.117827714546941E7;0.0
197.0;2.0443421829969887E7;-1588246.2048062207;2.2031668034776106E7;0.0
198.0;2.134784342373745E7;-1561117.1093707164;2.2908960533108167E7;0.0
199.0;2.184475900554866E7;-1518280.8531075048;2.3363039858656164E7;0.0
200.0;2.1804198456948895E7;-1656153.1073046587;2.3460351564253554E7;0.0
201.0;2.1500964109399185E7;-1964561.850466321;2.3465525959865507E7;0.0
202.0;2.1035552405799855E7;-2223614.696878074;2.325916710267793E7;0.0
203.0;2.038193919999997E7;-2654985.536793564;2.3036924736793533E7;0.0
204.0;1.992525049792484E7;-2613070.231547096;2.2538320729471933E7;0.0
205.0;1.944469898214697E7;-2340571.5320091033;2.1785270514156073E7;0.0
206.0;1.8991416362164896E7;-2111414.8494276046;2.11028312115925E7;0.0
207.0;1.955844934872276E7;-1840531.5970016746;2.1398980945724435E7;0.0
208.0;2.0333700897186305E7;-1627271.1597000868;2.1960972056886394E7;0.0
209.0;2.080902111408021E7;-1370372.950539311;2.217939406461952E7;0.0
210.0;2.1204850899122104E7;-1277527.2327986367;2.248237813192074E7;0.0
211.0;2.1376535130570307E7;-1302056.0776441144;2.267859120821442E7;0.0
212.0;2.1269807101189688E7;-1424991.8378241558;2.2694798939013842E7;0.0
213.0;2.094266421237824E7;-1691661.6518369936;2.2634325864215236E7;0.0
214.0;2.0433059628458906E7;-1915037.07654573;2.2348096705004636E7;0.0
215.0;1.9736607699999977E7;-2177296.7760403194;2.1913904476040296E7;0.0
216.0;1.9245083510256864E7;-2026500.4003216214;2.1271583910578486E7;0.0
217.0;1.8753423993003447E7;-1879311.420302557;2.0632735413306005E7;0.0
218.0;1.8284668888218507E7;-1752806.4253092948;2.00374753135278E7;0.0
219.0;1.8512400792927112E7;-1501154.358121381;2.0013555151048493E7;0.0
220.0;1.89103642896365E7;-1270857.2994057853;2.0181221589042284E7;0.0
221.0;1.9389704927827366E7;-1135705.6228138988;2.0525410550641265E7;0.0
222.0;1.971293766326256E7;-1023004.7081556348;2.0735942371418197E7;0.0
223.0;1.979200809367905E7;-1082642.1371237899;2.087465023080284E7;0.0
224.0;1.9588791324999336E7;-1194221.9017479743;2.078301322674731E7;0.0
225.0;1.9191498174397726E7;-1446738.9170238262;2.0638237091421552E7;0.0
226.0;1.8632951291905474E7;-1723345.5480032002;2.0356296839908674E7;0.0
227.0;1.793477699999997E7;-1884250.1616995367;1.9819027161699507E7;0.0
228.0;1.751656989170249E7;-1596094.9005965604;1.911266479229905E7;0.0
229.0;1.700824907857222E7;-1471443.179732271;1.847969225830449E7;0.0
230.0;1.6535093713784128E7;-1386726.0460107506;1.792181975979488E7;0.0
231.0;1.6634172414097432E7;-1187330.759864912;1.7821503173962343E7;0.0
232.0;1.687940117256322E7;-1005104.2114829045;1.7884505384046126E7;0.0
233.0;1.7177215111840297E7;-898194.5246827302;1.8075409636523027E7;0.0
234.0;1.7418871890443806E7;-820276.512366718;1.8239148402810525E7;0.0
235.0;1.746317330452481E7;-859026.0070777277;1.8322199311602537E7;0.0
236.0;1.7300705295060605E7;-1011236.2708766396;1.8311941565937243E7;0.0
237.0;1.697858293033127E7;-1137912.540784296;1.8116495471115567E7;0.0
238.0;1.6545273763932966E7;-1301705.0847464735;1.784697884867944E7;0.0
239.0;1.5887093099999972E7;-1462169.81995833;1.73492629199583E7;0.0
240.0;1.5506424583292343E7;-1172197.1934594624;1.6678621776751805E7;0.0
241.0;1.5115315060851451E7;-1181987.4038630193;1.6297302464714471E7;0.0
242.0;1.4734125756860364E7;-1151719.6404551717;1.5885845397315536E7;0.0
243.0;1.4623396403148599E7;-903686.7913895376;1.5527083194538137E7;0.0
244.0;1.4605715388330474E7;-815811.7455438297;1.5421527133874305E7;0.0
245.0;1.4622883132947976E7;-693230.2269458148;1.5316113359893791E7;0.0
246.0;1.460297132767152E7;-615455.8780874735;1.5218427205758994E7;0.0
247.0;1.4496699020067383E7;-643400.4452477955;1.5140099465315178E7;0.0
248.0;1.4280176301672695E7;-734339.4459143296;1.5014515747587025E7;0.0
249.0;1.3945195058588086E7;-841001.9847066343;1.478619704329472E7;0.0
250.0;1.3529938862260627E7;-998616.8880508404;1.4528555750311468E7;0.0
251.0;1.3014703899999969E7;-1152981.8332426844;1.4167685733242653E7;0.0
252.0;1.2776931021892386E7;-868162.8969174405;1.3645093918809826E7;0.0
253.0;1.2545573383796738E7;-820297.5739247507;1.3365870957721489E7;0.0
254.0;1.2269616972602805E7;-721898.4507310386;1.2991515423333844E7;0.0
255.0;1.223349735583806E7;-631923.1037152691;1.286542045955333E7;0.0
256.0;1.227105468488573E7;-585163.714291027;1.2856218399176756E7;0.0
257.0;1.2247321376331985E7;-470004.01601670776;1.2717325392348694E7;0.0
258.0;1.2230165380567782E7;-412639.60252173216;1.2642804983089514E7;0.0
259.0;1.2147710021263227E7;-436257.54607003124;1.2583967567333259E7;0.0
260.0;1.1998447805051193E7;-496519.5662821913;1.2494967371333385E7;0.0
261.0;1.176700167964797E7;-576005.0112626977;1.2343006690910667E7;0.0
262.0;1.1477772466494722E7;-648902.9616833164;1.2126675428178038E7;0.0
263.0;1.111805989999997E7;-802031.722178531;1.1920091622178502E7;0.0
264.0;1.1048256186760457E7;-464409.8441028145;1.1512666030863272E7;0.0
265.0;1.0986435818830835E7;-408283.07772047946;1.1394718896551315E7;0.0
266.0;1.0935994278034069E7;-387726.74423856905;1.1323721022272637E7;0.0
267.0;1.0992012517012626E7;-368944.5180229609;1.1360957035035586E7;0.0
268.0;1.0991274685546044E7;-275413.1967865242;1.1266687882332569E7;0.0
269.0;1.1009541849352833E7;-254291.1418576707;1.1263832991210504E7;0.0
270.0;1.1047725822219858E7;-261479.87729931937;1.1309205699519178E7;0.0
271.0;1.107238346054618E7;-237801.28830310795;1.131018474884929E7;0.0
272.0;1.1078240187998548E7;-260217.04126895618;1.1338457229267504E7;0.0
273.0;1.1024771059748266E7;-314403.92482530046;1.1339174984573565E7;0.0
274.0;1.0935798111516338E7;-352271.5182167655;1.1288069629733104E7;0.0
275.0;1.0807793499999968E7;-390970.2614045908;1.1198763761404559E7;0.0
276.0;1.0825896442926466E7;-248507.57579604432;1.107440401872251E7;0.0
277.0;1.0853323524259072E7;-228575.4711597233;1.1081898995418794E7;0.0
