"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;7286439.176705917;-2459451.1932940814;9745890.37;0.0
2.0;-309923.23171135643;-4306244.5017113555;3996321.269999999;0.0
3.0;3717108.4469412463;-1690543.7230587527;5407652.169999999;0.0
4.0;3747004.858363207;-1720210.7296367944;5467215.588000001;0.0
5.0;2782433.1673279414;-1854008.4258720595;4636441.593200001;0.0
6.0;1114749.6999656283;-2431528.6301143714;3546278.3300799998;0.0
7.0;602137.2125097509;-2457105.116562249;3059242.329072;0.0
8.0;904259.9636803651;-2882306.6510416344;3786566.6147219995;0.0
9.0;-215897.3569374173;-3681256.865812217;3465359.5088747996;0.0
10.0;214587.32770325243;-4454800.359516068;4669387.687219321;0.0
11.0;538003.2178018875;-5635780.517533501;6173783.735335388;0.0
12.0;2879320.2942558834;-5166648.878167265;8045969.1724231485;0.0
13.0;407835.3660573354;-5695043.537560998;6102878.903618334;0.0
14.0;4380741.072344973;-2497651.6105264863;6878392.682871459;0.0
15.0;3514558.8310326403;-2813349.526365596;6327908.357398236;0.0
16.0;5571385.632982744;-1480292.356915491;7051677.989898235;0.0
17.0;5890142.033329438;-1143724.8398687968;7033866.873198235;0.0
18.0;5117750.407471487;-1349696.9284267894;6467447.335898276;0.0
19.0;4220621.19868972;-1349805.1555203705;5570426.35421009;0.0
20.0;3408998.4513010145;-1845316.0049831257;5254314.45628414;0.0
21.0;3005701.8271031613;-1803678.318455858;4809380.145559019;0.0
22.0;4046012.795048467;-1903078.5779291068;5949091.372977573;0.0
23.0;5776196.311249027;-1886950.173175619;7663146.484424646;0.0
24.0;6814053.8306443915;-2359060.276556332;9173114.107200723;0.0
25.0;4381572.167192394;-3314728.8138090256;7696300.98100142;0.0
26.0;5885035.714160201;-2201895.430774091;8086931.144934292;0.0
27.0;6736452.593155212;-1736654.5624333292;8473107.155588541;0.0
28.0;5768684.327977804;-1703297.3399287097;7471981.667906513;0.0
29.0;5658581.948302719;-1654582.2081846755;7313164.156487394;0.0
30.0;5531704.950344686;-1686437.2268002462;7218142.177144933;0.0
31.0;4834726.101786122;-1673984.271345462;6508710.373131583;0.0
