"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1011902.3287615345
39.0;2074353.151223848
40.0;1697085.2116839737
41.0;1477597.1394675993
42.0;1135995.4114745636
43.0;1111679.757366492
44.0;1234955.8092376548
45.0;1403051.6682174532
46.0;1463473.4357151252
47.0;1950536.3955411902
48.0;2082010.6131877142
49.0;2110256.4185461556
50.0;2714971.2308657747
51.0;3110511.308330083
52.0;2720824.533042838
53.0;1938819.154870783
54.0;1834069.3764202022
55.0;1557062.9419353409
56.0;2099528.107194161
57.0;2097366.8028676794
58.0;2340495.9251503726
59.0;2529113.0663839197
60.0;2753283.64901414
61.0;3196263.161204653
62.0;3127971.46648586
63.0;2256427.849814329
64.0;2940947.8638034184
65.0;2249895.443219229
66.0;2181387.4540122165
67.0;1810661.31177981
68.0;1884484.1093964314
69.0;1744717.663959947
70.0;2377730.4243202005
71.0;2575389.8674254497
72.0;2935689.3118077507
73.0;2859334.5581077463
74.0;3057112.3300284664
75.0;2506218.6412038375
76.0;2418895.4124292415
77.0;2717007.298246365
78.0;2504489.5009426
79.0;2079271.6395387636
80.0;1921880.247501136
81.0;1892991.9154315642
82.0;2466527.2617733683
83.0;3897154.222509976
84.0;2184531.97560299
85.0;3608232.463716709
86.0;6111809.973002497
87.0;3091418.052172506
88.0;2598273.074733777
89.0;2499734.82575624
90.0;2033581.8411339712
91.0;1622312.991534162
92.0;3118415.596061425
93.0;2829214.3187349425
94.0;2893212.3343826076
95.0;2237149.2056294642
96.0;3355112.7454642868
97.0;3231059.0701264
98.0;3076468.5495596165
99.0;2960500.839610171
100.0;2827974.924899794
101.0;3708719.2555240463
102.0;1480626.336723823
103.0;2172760.483099587
104.0;1687527.6791890908
105.0;1924733.8857363963
106.0;3384470.239884297
107.0;3150474.219179824
108.0;2382564.8982663127
109.0;1701445.581813683
110.0;3991916.717667458
111.0;3277142.70322463
112.0;1718145.6982938705
113.0;1971945.7571295367
114.0;2938724.5029502553
115.0;2270104.054296724
116.0;3542624.173432408
117.0;1944739.0537140593
118.0;2153224.709757462
119.0;2196109.1556327487
120.0;2415753.468443177
121.0;3275875.995486385
122.0;3240044.7472546697
123.0;3153704.5908801667
124.0;3842353.6054249555
125.0;4556129.016593104
126.0;1373998.980386275
127.0;2161451.994399334
128.0;1753358.0352267763
129.0;2756829.369150234
130.0;3036437.0218578144
131.0;2031380.7829237026
132.0;2774508.2157357214
133.0;2872620.0829651807
134.0;2190578.7229599818
135.0;2576795.9334069057
136.0;2312904.6540002455
137.0;2477017.8063564687
138.0;1758078.919902864
139.0;3046755.545164923
140.0;4043331.3865945786
141.0;1810338.9607750787
142.0;2435972.1508595804
143.0;1995217.0464848243
144.0;2318374.6663300632
145.0;2733559.4728723257
146.0;2094701.354739048
147.0;1943868.730321879
148.0;2948225.727528204
149.0;2856172.0538175437
150.0;2776284.907631131
151.0;3018251.022186478
152.0;2350761.9745787205
153.0;1897515.429067518
154.0;2722709.654740174
155.0;2723991.4469562755
156.0;2329258.0853022477
157.0;2723288.2014530306
158.0;2375088.901899768
159.0;1703737.175472989
160.0;2106825.2200217983
161.0;3109111.384034078
162.0;1502476.5295867904
