"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;7612431.140992011;-2402426.1390079884;1.001485728E7;0.0
2.0;330271.864574736;-4249219.447425264;4579491.312;0.0
3.0;3791500.765068574;-1854630.0469314253;5646130.811999999;0.0
4.0;4117687.803213038;-1703365.2579869623;5821053.0612;0.0
5.0;3800778.6032766188;-1912247.087723382;5713025.691000001;0.0
6.0;2226420.811001269;-2078124.4324987296;4304545.243499999;0.0
7.0;2241842.210189049;-2150739.6333109504;4392581.8434999995;0.0
8.0;2660405.977069322;-2568566.2927056774;5228972.2697749995;0.0
9.0;653466.3061379851;-3493945.038297015;4147411.344435;0.0
10.0;1188346.8393251514;-4332856.6222663475;5521203.461591499;0.0
11.0;1298622.8994329302;-5664642.847925328;6963265.747358258;0.0
12.0;3913764.5236146916;-4335094.61028394;8248859.133898632;0.0
13.0;1143352.6920309355;-5204610.257383983;6347962.949414918;0.0
14.0;4811147.9087553285;-2314281.008239635;7125428.916994964;0.0
15.0;4782295.145065911;-2714358.993289176;7496654.1383550875;0.0
16.0;6844704.082491023;-1386328.8533545632;8231032.935845586;0.0
17.0;7363528.453190616;-1117819.498262421;8481347.951453038;0.0
18.0;6001026.662081053;-1467714.8233344844;7468741.485415537;0.0
19.0;6000804.36877246;-1805453.3653635648;7806257.7341360245;0.0
20.0;4986998.574970931;-2298300.7160158395;7285299.290986771;0.0
21.0;3871480.7086123168;-2430019.300121845;6301500.008734162;0.0
22.0;5960573.205928065;-2156008.4952476495;8116581.701175714;0.0
23.0;7717133.247993026;-2019460.2957186454;9736593.543711672;0.0
24.0;9802745.884935996;-2310444.8273494965;1.2113190712285493E7;0.0
25.0;8495806.022792578;-3476614.3596723313;1.197242038246491E7;0.0
26.0;1.0326708732146736E7;-2583962.3009653348;1.2910671033112071E7;0.0
27.0;1.1758503519935066E7;-2021120.119473591;1.3779623639408657E7;0.0
28.0;1.2442878381754324E7;-2143241.6968826368;1.4586120078636961E7;0.0
29.0;1.0529904605383236E7;-1751265.6125435978;1.2281170217926834E7;0.0
30.0;1.012684744873626E7;-1952666.0386872657;1.2079513487423526E7;0.0
31.0;5853264.647816769;-1934608.5164117794;7787873.164228548;0.0
32.0;3277421.486952048;-2189491.1790157864;5466912.665967834;0.0
33.0;4311315.188363601;-2349232.0207722085;6660547.20913581;0.0
34.0;6006368.335971298;-2329568.096573128;8335936.432544425;0.0
35.0;7449300.656050465;-2326443.610750518;9775744.266800983;0.0
36.0;1.1309759303975385E7;-2224062.2960246187;1.3533821600000003E7;0.0
37.0;1.1522648611188538E7;-2386837.402754154;1.3909486013942692E7;0.0
38.0;1.1320938917732133E7;-2679975.193852322;1.4000914111584455E7;0.0
39.0;1.1626526494243464E7;-2813841.2442942094;1.4440367738537673E7;0.0
40.0;1.1931148080460543E7;-2308259.747914592;1.4239407828375135E7;0.0
41.0;1.220505409063776E7;-1961582.1692942255;1.4166636259931985E7;0.0
42.0;1.24835736930716E7;-1653074.9652104415;1.4136648658282042E7;0.0
43.0;1.2822558772892328E7;-1841562.3404906222;1.466412111338295E7;0.0
44.0;1.3137781665194195E7;-1827420.7085093337;1.4965202373703528E7;0.0
45.0;1.3486210647743156E7;-2085440.7632127092;1.5571651410955865E7;0.0
46.0;1.4167145663749544E7;-2541026.6062285784;1.6708172269978123E7;0.0
47.0;1.5157033800000004E7;-2996069.0285016494;1.8153102828501653E7;0.0
48.0;1.5222229468449399E7;-4116559.207752299;1.9338788676201697E7;0.0
49.0;1.4881557858544873E7;-4462067.371249242;1.9343625229794115E7;0.0
50.0;1.4151699156492837E7;-5034137.692733082;1.918583684922592E7;0.0
51.0;1.413077952358329E7;-4758994.75404397;1.888977427762726E7;0.0
52.0;1.422862517840543E7;-4107428.665378228;1.8336053843783658E7;0.0
53.0;1.424692949448331E7;-3321989.829184617;1.756891932366793E7;0.0
54.0;1.4282760795192732E7;-3266645.898012886;1.7549406693205617E7;0.0
55.0;1.4285470877785366E7;-3156600.7966989162;1.7442071674484283E7;0.0
56.0;1.4190927673877519E7;-3166482.802391261;1.735741047626878E7;0.0
57.0;1.3985742317358091E7;-3640455.036128286;1.7626197353486378E7;0.0
58.0;1.4144513074356563E7;-4383075.79936013;1.8527588873716693E7;0.0
59.0;1.4530280100000007E7;-4669492.2391199265;1.9199772339119934E7;0.0
60.0;1.4479268929849342E7;-5629379.72101022;2.010864865085956E7;0.0
61.0;1.404374243559959E7;-6204742.040251171;2.024848447585076E7;0.0
62.0;1.3262159840750396E7;-6753242.92829189;2.0015402769042287E7;0.0
63.0;1.3480369870893836E7;-6523870.510032483;2.000424038092632E7;0.0
64.0;1.3852163381850176E7;-5882059.734452319;1.9734223116302494E7;0.0
65.0;1.4202740951099308E7;-5292139.991410492;1.94948809425098E7;0.0
66.0;1.4488184742296467E7;-4783511.0954122;1.9271695837708667E7;0.0
67.0;1.4651599976589512E7;-4210948.644005418;1.886254862059493E7;0.0
68.0;1.4618590170499016E7;-4112441.9012008463;1.873103207169986E7;0.0
69.0;1.4431838096298203E7;-4677286.821525026;1.910912491782323E7;0.0
70.0;1.4489007670122463E7;-5492977.124696474;1.9981984794818938E7;0.0
