"tick";"Traded Volume"
162.0;1976252.5005371312
163.0;1772006.4080536067
164.0;1880407.0423458712
165.0;2076545.2576026171
166.0;2327357.5998657863
167.0;2911246.625112984
168.0;3106087.1826578407
169.0;2663309.4623802565
170.0;3314449.7437070142
171.0;2549241.1933501377
172.0;2114775.7151056095
173.0;2321504.075614802
174.0;1806923.0757268474
175.0;1621787.131184333
176.0;1757876.503584419
177.0;1840300.3916332603
178.0;2182626.059465106
179.0;2008677.381670137
180.0;3256477.487946557
181.0;2821078.991175083
182.0;2713487.6756125377
183.0;2436654.149791595
184.0;2127405.5419795695
185.0;1783090.423999883
186.0;1591874.7284953154
187.0;1432314.5085549215
188.0;1521490.445150608
189.0;1680600.9928948835
190.0;2002294.641778335
191.0;2267356.27990801
192.0;2554054.1796136964
193.0;2374733.06987116
194.0;2268411.735442702
195.0;2139810.66432871
196.0;1829854.7667347617
197.0;1546908.9509900217
198.0;1317168.113746769
199.0;1297352.244571189
200.0;1308161.706000039
201.0;1455216.2396376894
202.0;1784532.2695030386
203.0;1974367.8532710485
204.0;2138634.4411544683
205.0;1927363.7106913608
206.0;2057032.4547725264
207.0;1916188.9334287893
208.0;1603876.3235427309
209.0;1315256.984768057
210.0;1206543.7900677875
211.0;1028491.5499840797
212.0;1185844.945403908
213.0;1264018.617805252
214.0;1502452.6188112802
215.0;1700521.0776891753
216.0;1915340.2219265036
217.0;1636766.7599758012
218.0;1643726.267138488
219.0;1517283.8183067415
220.0;1436120.2848790619
221.0;1097535.42839047
222.0;1028420.3722232864
223.0;902236.9687682115
224.0;958409.6537001431
225.0;1058635.6136753953
226.0;1261275.1934812206
227.0;1428241.4536788436
228.0;1608836.7235232464
229.0;1303097.67477373
230.0;1357350.0673857315
231.0;1234972.326310935
232.0;1037576.229479415
233.0;897804.0078814913
234.0;792396.926019365
235.0;713385.4174326134
236.0;757930.1096628137
237.0;818018.1668328436
238.0;1016699.3260090309
239.0;1129541.6838258295
240.0;1272368.1407551996
241.0;1033475.5664958118
242.0;927246.2167602244
243.0;962722.968514962
244.0;716328.1692950081
245.0;723410.6604641501
246.0;600618.5503470396
247.0;535885.5497540098
248.0;567833.9219220564
249.0;626843.0005772521
250.0;746728.1162044046
251.0;845555.1583199915
252.0;952466.171365875
253.0;711163.8625082556
254.0;665863.6010797153
255.0;624806.235127
256.0;533579.9177242628
257.0;450896.2514635439
258.0;403546.8957325605
259.0;363351.4532991165
260.0;369895.1289543975
261.0;438563.96896470146
262.0;511109.330451629
263.0;576097.5270936956
264.0;648279.2089451185
265.0;392315.6951743583
266.0;358488.2852012343
267.0;334167.87296526367
268.0;284890.80512118695
269.0;240624.3384350055
270.0;215323.53856637
271.0;193867.97666752888
272.0;205977.9577728681
273.0;216901.64367492578
274.0;279054.37622656726
275.0;308963.1866390434
276.0;346284.1070037641
277.0;217186.25677925366
