"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;2058363.2677471333
38.0;1475935.5680625942
39.0;1726692.8409920824
40.0;2291787.377702942
41.0;1346967.062168204
42.0;1418671.3199466472
43.0;1108083.6523340344
44.0;1260819.6518130524
45.0;1422641.2114642854
46.0;1713070.3435978796
47.0;2021178.3038670882
48.0;1905099.789056346
49.0;2452197.3109356286
50.0;2782720.4501139093
51.0;3224720.213381819
52.0;2721219.471562425
53.0;2334935.7457537595
54.0;1488395.3900004697
55.0;1426060.0353360202
56.0;1898831.4442648753
57.0;1897687.651869385
58.0;2473221.538077942
59.0;2594756.081067679
60.0;3004581.1142644472
61.0;2878650.0769891446
62.0;3190168.1666617263
63.0;2967355.022654216
64.0;2731701.934717562
65.0;2314386.397694373
66.0;2295313.571065104
67.0;2341399.375922264
68.0;1717262.9293442958
69.0;1813741.798899119
70.0;2008507.5522087484
71.0;2677438.0549582886
72.0;3154105.695412766
73.0;3084928.3627164974
74.0;3488420.1375689497
75.0;3007863.9297226286
76.0;2738990.7361040516
77.0;3018920.7131834603
78.0;2641194.228194837
79.0;1875938.3158273438
80.0;2351763.133723878
81.0;2563668.0354370857
82.0;1901766.2693657228
83.0;2877045.195509941
84.0;2744959.683305513
85.0;3951120.8288168926
86.0;3113709.690840667
87.0;4360832.793846224
88.0;3675210.458361164
89.0;3981827.080031686
90.0;2997768.6192184873
91.0;3053893.413871219
92.0;2534027.597681199
93.0;2198078.0602108496
94.0;2359635.560835954
95.0;2965731.072356902
96.0;3821761.6827776213
97.0;3968591.0092258407
98.0;3563609.0563736726
99.0;3146687.358248972
100.0;3860152.128758558
101.0;3153737.740121732
102.0;2251472.01859571
103.0;2297345.6572265313
104.0;2131952.460962943
105.0;2758432.9645716674
106.0;2594988.302957896
107.0;2423729.073380849
108.0;2564527.1028145384
109.0;3155246.9125537793
110.0;3708959.0331053087
111.0;2197161.1986794807
112.0;2352996.4040518743
113.0;3346215.023813412
114.0;3482227.927530773
115.0;1989853.5001298105
116.0;2719173.835477917
117.0;2666353.3599048727
118.0;3166464.855102636
119.0;2100254.618333387
120.0;4653380.176920152
121.0;4186896.9615056724
122.0;4463698.887334523
123.0;3408031.2232658677
124.0;3826641.7986502415
125.0;3774374.143922697
126.0;3431013.290779194
127.0;2806999.13309617
128.0;1982268.0586806496
129.0;3806912.157629034
130.0;3148358.0275148344
131.0;3297767.0236333916
132.0;4138430.7838335345
133.0;3417700.6096041063
134.0;3578007.588210555
135.0;3479815.9050702206
136.0;2676849.3101071487
137.0;3095052.8743341323
138.0;3241146.4221015186
139.0;1937715.1793331685
140.0;2227484.1223986833
141.0;2050716.5065786412
142.0;2244332.835279042
143.0;3401382.4416681
144.0;3251074.426672769
145.0;3830394.294675837
146.0;3498740.9016638487
147.0;3629978.3854568517
148.0;2541848.7690320606
149.0;2575191.060783822
150.0;2190402.4997711773
151.0;1547094.1974397816
152.0;1996618.29795033
153.0;2474336.5783160445
154.0;2536125.826110054
155.0;2974086.4406012245
156.0;3484301.841569247
157.0;3427858.9189500967
158.0;2967789.1561482036
159.0;3265738.684869255
160.0;2401418.2751402953
161.0;2120796.1576659055
