"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick";"CertificateValue_Lon_Prod";"CertificateValue_Prod";"CertificateValue_Purch"
20.2;15.049399025575257;0.0;250.0;31.2;0.0;0.0;0.0;0.0
18.37;18.819532888302817;0.0;250.0;31.2;1.0;105.65482952538375;20.22658776678561;40.2476219289031
24.92;19.067603489288906;0.0;250.0;31.2;2.0;110.41736387232588;26.681300147775865;45.96918180634356
18.77;20.019995440743195;0.0;250.0;31.2;3.0;129.21534215069548;20.58699845454331;88.9494690597655
18.26;19.51249216849176;0.0;250.0;31.2;4.0;110.22532793625096;20.049109161583612;40.504670903249746
18.37;18.450802314952323;0.0;250.0;31.2;5.0;102.44361722626722;20.14346077180486;40.6403499493712
19.81;18.818958084604642;0.0;250.0;31.2;6.0;109.79560287197651;21.56820326507801;41.99538337947811
20.22;20.533441784387346;0.0;250.0;31.2;7.0;114.03594422039484;21.992370369126824;42.42582046814042
20.99;20.84153174793052;0.0;250.0;31.2;8.0;113.11673126134416;22.788192817396283;46.48065781784344
22.33;22.635773805335273;0.0;250.0;31.2;9.0;115.99062164427153;24.150210077470575;44.392822231430024
22.92;22.933716507951196;0.0;250.0;31.2;10.0;116.99102205011766;24.763724349677563;46.67587888271431
24.09;24.99820112011303;0.0;250.0;31.2;11.0;118.69395718754889;25.951685864573598;49.32756731207625
23.71;23.707881878162922;0.0;250.0;37.35294117647059;12.0;128.8117837396935;25.561012143865685;57.306738177048366
25.15;23.080011334327562;0.0;250.0;37.35294117647059;13.0;120.17038838512813;26.997792625984857;49.39054433128735
23.19;24.90531193415055;0.0;250.0;37.35294117647059;14.0;119.84920099177309;25.04272335562597;45.8443284090557
24.68;22.011493632775398;0.0;250.0;37.35294117647059;15.0;116.73091493845082;26.46559749911762;47.07188167416473
21.61;23.749946193030965;0.0;250.0;37.35294117647059;16.0;113.73162199568185;23.41295163462379;44.58954605004982
20.09;23.15441610823593;0.0;250.0;37.35294117647059;17.0;108.99230833477645;21.891386136542447;43.28563219207427
21.17;22.51593499666244;0.0;250.0;37.35294117647059;18.0;109.67411609905507;22.954493620815246;44.26314629310216
21.05;22.48370652945984;0.0;250.0;37.35294117647059;19.0;110.72582694494831;22.852848207681014;44.26280808604164
22.44;21.38412076360768;0.0;250.0;37.35294117647059;20.0;115.86341194085136;24.266510591949487;45.67132115229733
22.59;23.535345212301117;0.0;250.0;37.35294117647059;21.0;116.99501877963434;24.45856617922877;45.96901763328253
21.61;22.911323705550213;0.0;250.0;37.35294117647059;22.0;120.44726428391195;23.52708671013545;45.304776249637335
21.14;22.064836557360177;0.0;250.0;37.35294117647059;23.0;120.44491953891149;23.11602459914425;45.031266591209004
20.06;22.016807123771486;0.0;250.0;29.796232218377547;24.0;119.0814628055904;22.088839442586817;44.219439340823996
21.93;18.126118384117184;0.0;250.0;29.796232218377547;25.0;118.49748523989244;23.929849066317804;45.97180194437852
20.47;20.371902056299408;0.0;250.0;29.796232218377547;26.0;122.66258690290985;22.47420619254685;45.095969071993125
19.48;21.856465023351547;0.0;250.0;29.796232218377547;27.0;121.10383833761986;21.442076574815456;44.41413450955586
19.75;21.302294135776453;0.0;250.0;29.796232218377547;28.0;118.8687984850866;21.67196342752904;44.779790434968405
19.58;20.1073935666875;0.0;250.0;29.796232218377547;29.0;125.37908974157217;21.50142385063234;45.005513029625284
19.54;17.560176310762373;0.0;250.0;29.796232218377547;30.0;127.20083868961419;21.467192341193954;45.16742862450668
20.2;19.008555507670437;0.0;250.0;29.796232218377547;31.0;129.17996697968846;22.148629902907764;45.925971685065015
20.75;19.373289182519994;0.0;250.0;29.796232218377547;32.0;133.90473668631122;22.741716108042507;46.601668386049354
