"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;7663337.59637748;-2388642.9436225193;1.005198054E7;0.0
2.0;3555895.0679602064;-4235436.252039794;7791331.32;0.0
3.0;7163029.73478612;-1745256.8032138804;8908286.538;0.0
4.0;8287067.980884674;-1463638.2171153266;9750706.198;0.0
5.0;7409272.173915029;-1754665.1840849721;9163937.358000001;0.0
6.0;1054786.6516136858;-2395159.264586314;3449945.9162;0.0
7.0;1566564.91880323;-2230210.28489677;3796775.2037;0.0
8.0;1820995.8688533548;-2419325.5694766454;4240321.43833;0.0
9.0;2011363.0310902349;-3115715.876514765;5127078.907605;0.0
10.0;1462028.633838253;-4153464.762016247;5615493.3958545;0.0
11.0;1972189.7817774117;-5575246.570457888;7547436.3522353;0.0
12.0;5481596.186668911;-4614473.468993391;1.0096069655662302E7;0.0
13.0;2890962.6153532555;-5509847.693953064;8400810.30930632;0.0
14.0;6567057.771414259;-2971946.245210462;9539004.01662472;0.0
15.0;5871987.484401694;-2819696.677970108;8691684.162371801;0.0
16.0;7948435.066548817;-1497442.755822983;9445877.8223718;0.0
17.0;8419589.228725078;-1174470.768959225;9594059.997684302;0.0
18.0;8091158.679705534;-1336642.9491181648;9427801.6288237;0.0
19.0;7571089.013208348;-1563993.705370082;9135082.71857843;0.0
20.0;6353869.123287056;-2064059.0734141567;8417928.196701212;0.0
21.0;6470360.659274025;-2237868.4822139572;8708229.141487982;0.0
22.0;8509339.882720375;-1905599.3249716077;1.0414939207691982E7;0.0
23.0;1.0485825220128627E7;-2118239.9402476526;1.260406516037628E7;0.0
24.0;1.2090031986657573E7;-2635634.6736431275;1.47256666603007E7;0.0
25.0;8349110.1648305;-3523250.7814231925;1.1872360946253693E7;0.0
26.0;9602697.202972323;-2555549.0237012794;1.2158246226673603E7;0.0
27.0;1.0797438893296408E7;-1896164.8000672034;1.269360369336361E7;0.0
28.0;6882379.616554461;-1965580.1495224016;8847959.766076863;0.0
29.0;5995778.582186373;-1721581.9673153507;7717360.549501724;0.0
30.0;6090958.169397541;-1979250.4349017811;8070208.604299323;0.0
31.0;6099030.339437728;-1659656.3148365945;7758686.654274322;0.0
32.0;5623375.52498053;-2136131.8248110614;7759507.349791591;0.0
33.0;5945219.597912196;-2060107.7223659006;8005327.320278097;0.0
34.0;6956502.410657631;-2339364.2269220795;9295866.637579711;0.0
35.0;9759197.748451773;-2200782.818014972;1.1959980566466745E7;0.0
36.0;1.130975930397538E7;-2224062.2960246187;1.3533821599999998E7;0.0
37.0;1.1522648611188538E7;-2780103.913097971;1.430275252428651E7;0.0
38.0;1.1320938917732133E7;-2699510.5686378325;1.4020449486369966E7;0.0
39.0;1.1626526494243458E7;-2668566.505454771;1.429509299969823E7;0.0
40.0;1.1931148080460541E7;-2343609.6059725014;1.4274757686433043E7;0.0
41.0;1.220505409063776E7;-2002764.2167330093;1.4207818307370769E7;0.0
42.0;1.2483573693071606E7;-1510046.397147423;1.3993620090219028E7;0.0
43.0;1.282255877289232E7;-1628016.3972339493;1.445057517012627E7;0.0
44.0;1.313778166519419E7;-1741669.8512191286;1.4879451516413318E7;0.0
45.0;1.3486210647743147E7;-2120655.382532542;1.560686603027569E7;0.0
46.0;1.4167145663749542E7;-2662934.9639222254;1.6830080627671767E7;0.0
47.0;1.5157033799999997E7;-2808515.0725364527;1.796554887253645E7;0.0
48.0;1.5222229468449388E7;-3870259.3093664907;1.909248877781588E7;0.0
49.0;1.4881557858544877E7;-4427710.5970925335;1.930926845563741E7;0.0
50.0;1.415169915649283E7;-4094043.630376986;1.8245742786869816E7;0.0
51.0;1.4130779523583286E7;-3309657.066726547;1.7440436590309832E7;0.0
52.0;1.4228625178405428E7;-2818589.3729957025;1.704721455140113E7;0.0
53.0;1.4246929494483307E7;-2462140.571252014;1.6709070065735321E7;0.0
54.0;1.4282760795192722E7;-2147702.8151652636;1.6430463610357987E7;0.0
55.0;1.4285470877785359E7;-2283768.546884426;1.6569239424669784E7;0.0
56.0;1.4190927673877507E7;-2623087.259092278;1.6814014932969786E7;0.0
57.0;1.3985742317358078E7;-3010394.6331793903;1.699613695053747E7;0.0
58.0;1.4144513074356547E7;-3388542.225218428;1.7533055299574975E7;0.0
59.0;1.4530280099999994E7;-4154209.6407001996;1.8684489740700193E7;0.0
60.0;1.4479268929849325E7;-4943493.854122164;1.942276278397149E7;0.0
61.0;1.4043742435599577E7;-5922676.893622757;1.9966419329222333E7;0.0
62.0;1.3262159840750381E7;-6870962.245848096;2.013312208659848E7;0.0
63.0;1.3480369870893825E7;-5768554.2257236475;1.924892409661747E7;0.0
64.0;1.3852163381850168E7;-5083655.891040377;1.8935819272890545E7;0.0
65.0;1.4202740951099286E7;-4193589.815757944;1.839633076685723E7;0.0
66.0;1.4488184742296454E7;-3129163.1224399055;1.761734786473636E7;0.0
67.0;1.46515999765895E7;-2634062.7562292065;1.7285662732818708E7;0.0
68.0;1.4618590170499008E7;-2903163.546526291;1.75217537170253E7;0.0
69.0;1.4431838096298195E7;-3661184.243835509;1.8093022340133704E7;0.0
70.0;1.4489007670122448E7;-4871816.646514616;1.9360824316637065E7;0.0
71.0;1.474652509999999E7;-4994600.739191946;1.9741125839191936E7;0.0
72.0;1.4537481349311182E7;-5723369.683697475;2.0260851033008657E7;0.0
73.0;1.3995101520343468E7;-6572510.8691647835;2.056761238950825E7;0.0
74.0;1.3092960111097045E7;-6585903.606739793;1.967886371783684E7;0.0
75.0;1.3223063488506483E7;-6881643.0940657575;2.010470658257224E7;0.0
76.0;1.3620099920927182E7;-5360062.143511955;1.8980162064439137E7;0.0
77.0;1.3978273703986336E7;-4860472.392893088;1.8838746096879423E7;0.0
78.0;1.4277448128754858E7;-4319498.532072324;1.8596946660827182E7;0.0
79.0;1.441805044208879E7;-4108450.466257468;1.8526500908346258E7;0.0
80.0;1.4322598788629517E7;-3864032.842498469;1.8186631631127987E7;0.0
81.0;1.4038098218596864E7;-4039578.1147544538;1.8077676333351318E7;0.0
82.0;1.3971873323132027E7;-4694262.833108932;1.866613615624096E7;0.0
83.0;1.4081217099999977E7;-5559570.080906624;1.96407871809066E7;0.0
84.0;1.3719850558628824E7;-6717274.655344527;2.043712521397335E7;0.0
85.0;1.294872410837688E7;-7772374.500909451;2.072109860928633E7;0.0
86.0;1.1842717263933092E7;-7668775.257590692;1.9511492521523785E7;0.0
87.0;1.198637453823831E7;-7583073.723330364;1.9569448261568673E7;0.0
88.0;1.2334649927163662E7;-7444327.323126087;1.977897725028975E7;0.0
89.0;1.265701421977862E7;-7052772.921125931;1.970978714090455E7;0.0
90.0;1.2899828505166803E7;-6502207.354090844;1.9402035859257646E7;0.0
91.0;1.2940841302891254E7;-6187539.893092687;1.9128381195983943E7;0.0
92.0;1.27096541702092E7;-5221825.001112551;1.793147917132175E7;0.0
93.0;1.2253586468572278E7;-5219780.155846068;1.7473366624418344E7;0.0
94.0;1.1984184249841409E7;-4955415.8848310355;1.6939600134672444E7;0.0
95.0;1.1861966299999984E7;-5109929.407413261;1.6971895707413245E7;0.0
