"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;7284539.465368334;-2312186.314631663;9596725.779999997;0.0
2.0;-44792.223048936576;-4158979.623048936;4114187.3999999994;0.0
3.0;3266987.987141808;-2187838.5728581916;5454826.56;0.0
4.0;4405844.502635412;-2008720.357364588;6414564.859999999;0.0
5.0;3246166.6678086105;-1734718.92619139;4980885.5940000005;0.0
6.0;2334149.809008162;-2315700.6895918376;4649850.4986;0.0
7.0;2172990.500501892;-2883733.4094381086;5056723.909940001;0.0
8.0;2118708.002786572;-3142057.6919094296;5260765.694696002;0.0
9.0;2599422.867426642;-3831387.0984443575;6430809.965871;0.0
10.0;3338473.482108943;-4674417.466712457;8012890.9488214;0.0
11.0;3625722.0026127184;-6207116.626826541;9832838.629439259;0.0
12.0;7278435.3753905855;-5247151.56858425;1.2525586943974836E7;0.0
13.0;5759698.196167589;-5119669.567954351;1.087936776412194E7;0.0
14.0;8267112.283033042;-3677854.0467861043;1.1944966329819147E7;0.0
15.0;8001542.430510663;-3407144.478477725;1.1408686908988388E7;0.0
16.0;1.0291846328180943E7;-1801021.1396278276;1.209286746780877E7;0.0
17.0;1.1312040722851288E7;-1226226.0249574808;1.253826674780877E7;0.0
18.0;1.0027018412277933E7;-1556287.8741484787;1.1583306286426412E7;0.0
19.0;1.005732482519895E7;-1934795.3695657558;1.1992120194764705E7;0.0
20.0;9497511.700196832;-2023050.1683311614;1.1520561868527994E7;0.0
21.0;9934664.151488455;-2253870.9164320477;1.2188535067920502E7;0.0
22.0;1.1668693217476128E7;-2207768.3702795957;1.3876461587755723E7;0.0
23.0;1.3761858215906199E7;-2180283.9520308273;1.5942142167937027E7;0.0
24.0;1.55258639466955E7;-2570096.0821983805;1.809596002889388E7;0.0
25.0;1.3713611752349954E7;-3853997.1819632435;1.7567608934313197E7;0.0
26.0;1.4072691996993873E7;-2422632.9494311856;1.6495324946425058E7;0.0
27.0;1.5334755327765204E7;-1984789.1495699652;1.731954447733517E7;0.0
28.0;1.4974399975304665E7;-2014112.5122421442;1.698851248754681E7;0.0
29.0;1.5158462339994045E7;-1744869.669032043;1.6903332009026088E7;0.0
30.0;1.431435730922513E7;-1852279.1187543701;1.6166636427979501E7;0.0
31.0;1.1829746279351301E7;-1925823.991252615;1.3755570270603916E7;0.0
