"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
135.0;4291466.779832891;-7289599.085203103;1.1581065865035994E7;0.0
136.0;4887334.755295647;-5964936.130611734;1.0852270885907382E7;0.0
137.0;5499258.275273403;-5384677.1856679525;1.0883935460941356E7;0.0
138.0;6012438.11178584;-3714935.7035504826;9727373.815336322;0.0
139.0;6284792.595641368;-3891355.0397624196;1.0176147635403788E7;0.0
140.0;6236868.984248916;-3962623.372993682;1.0199492357242597E7;0.0
141.0;5958045.602457849;-4471444.343772318;1.0429489946230168E7;0.0
142.0;5776689.203908279;-5004501.51028086;1.0781190714189138E7;0.0
143.0;5668065.299999988;-5565256.321308654;1.1233321621308642E7;0.0
144.0;5576356.043605578;-5013202.286981286;1.0589558330586864E7;0.0
145.0;5080737.652001452;-5449840.305389699;1.053057795739115E7;0.0
146.0;4355798.83043287;-4165685.144738774;8521483.975171644;0.0
147.0;4857713.058598901;-3491258.0691148033;8348971.1277137045;0.0
148.0;5574262.806365011;-3008998.9463543426;8583261.752719354;0.0
149.0;6305441.056141702;-2355396.280413329;8660837.336555032;0.0
150.0;6923556.167542184;-2251338.763978105;9174894.931520289;0.0
151.0;7287967.258237602;-2251930.233576452;9539897.491814055;0.0
152.0;7326196.420896343;-2716853.474404388;1.0043049895300731E7;0.0
153.0;7128410.284023091;-3117827.6571070603;1.0246237941130152E7;0.0
154.0;7010756.936968805;-4174603.171826251;1.1185360108795056E7;0.0
155.0;6938982.499999986;-4553941.645544994;1.149292414554498E7;0.0
156.0;6920082.432472956;-4281185.470028386;1.1201267902501343E7;0.0
157.0;6307187.923342714;-4470628.456145979;1.0777816379488694E7;0.0
158.0;5560525.285772244;-4265084.300237752;9825609.586009996;0.0
159.0;6064385.431301095;-3933803.1420972478;9998188.573398342;0.0
160.0;6810856.856121045;-3911802.7605080125;1.0722659616629057E7;0.0
161.0;7611958.866549466;-2886128.9725587666;1.0498087839108232E7;0.0
162.0;8287943.46385093;-2632061.529073875;1.0920004992924806E7;0.0
163.0;8665744.744745055;-2456258.1127820103;1.1122002857527066E7;0.0
164.0;8677242.862933101;-2722264.439333714;1.1399507302266816E7;0.0
165.0;8426035.477583218;-3240037.5318873827;1.16660730094706E7;0.0
166.0;8168379.160185302;-3812302.8915262087;1.198068205171151E7;0.0
167.0;7872079.699999988;-3935311.8923560902;1.1807391592356078E7;0.0
168.0;7747232.871073004;-3706470.3064311952;1.1453703177504199E7;0.0
169.0;7201993.446288011;-3664434.5311519867;1.0866427977439998E7;0.0
170.0;6585558.901514687;-4125187.8448538817;1.0710746746368568E7;0.0
171.0;7214588.5839905515;-3452935.8647331703;1.0667524448723722E7;0.0
172.0;8087663.152676298;-2641612.092769352;1.072927524544565E7;0.0
173.0;9034933.909933474;-2437548.3164052432;1.1472482226338716E7;0.0
174.0;9838913.116747199;-2047918.1442438052;1.1886831260991003E7;0.0
175.0;1.0318393145940905E7;-2107696.750407018;1.2426089896347923E7;0.0
176.0;1.0411824766311599E7;-2183809.627840571;1.259563439415217E7;0.0
177.0;1.0243055498643102E7;-2528095.653937343;1.2771151152580446E7;0.0
178.0;1.001878916441939E7;-2830153.509114147;1.2848942673533536E7;0.0
179.0;9709936.899999987;-3278318.000725395;1.2988254900725383E7;0.0
180.0;9579485.85161115;-3040077.1990555697;1.261956305066672E7;0.0
181.0;8873985.461544119;-3009912.957676824;1.1883898419220943E7;0.0
182.0;8196420.031168022;-2809032.487860228;1.100545251902825E7;0.0
183.0;8771834.166377887;-2612563.6854594154;1.1384397851837302E7;0.0
184.0;9611716.11359928;-2482795.844675198;1.2094511958274478E7;0.0
185.0;1.0563917457046429E7;-1872972.8991820763;1.2436890356228504E7;0.0
186.0;1.1357275830288794E7;-1730754.1731838002;1.3088030003472595E7;0.0
187.0;1.1783612280441616E7;-1759852.3429134702;1.3543464623355085E7;0.0
188.0;1.1787791748181084E7;-1919412.2490926737;1.3707203997273758E7;0.0
189.0;1.151123947634442E7;-2276133.9737229976;1.3787373450067418E7;0.0
190.0;1.1093262911409818E7;-2692198.707079646;1.3785461618489465E7;0.0
191.0;1.050780459999999E7;-2944326.2610736266;1.3452130861073617E7;0.0
192.0;1.015023321186086E7;-2797997.9158930858;1.2948231127753945E7;0.0
193.0;9757932.183379317;-2777193.6017773454;1.2535125785156662E7;0.0
194.0;9361264.72580012;-2420261.549425319;1.1781526275225438E7;0.0
195.0;1.0141769513003524E7;-2401386.0867546382;1.2543155599758163E7;0.0
196.0;1.1078675808841206E7;-2032901.9431359437;1.311157775197715E7;0.0
