"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
124.0;-2558652.125822502;-1.0740004639487697E7;8182552.513665195;-1200.0
125.0;-2026477.7835133392;-1.0822083236441763E7;8797605.452928424;-2000.0
126.0;-1584379.7247087471;-1.0648025343991203E7;9066045.619282456;-2400.0
127.0;-1345836.2096533794;-1.0457397178166049E7;9113960.96851267;-2400.0
128.0;-1402535.2039911617;-1.0707942523308814E7;9308607.319317652;-3200.0
129.0;-1685042.080395354;-1.159594248426745E7;9916100.403872097;-5200.0
130.0;-1815752.1245089527;-1.2584555364844423E7;1.077640324033547E7;-7600.0
131.0;-1832098.5000000112;-1.3936570693886044E7;1.2112072193886032E7;-7600.0
132.0;-1880942.0236121267;-1.5170674634079028E7;1.3298132610466901E7;-8400.0
133.0;-2491977.620449893;-1.5843476831730457E7;1.3360699211280564E7;-9200.0
134.0;-3354312.8460168317;-1.664335816532992E7;1.3297845319313088E7;-8800.0
135.0;-2981356.520167103;-1.630880997806212E7;1.3337053457895016E7;-9600.0
136.0;-2389080.144704353;-1.552695256556745E7;1.3148672420863098E7;-10800.0
137.0;-1787975.2247265931;-1.4642592927787302E7;1.2864617703060709E7;-10000.0
138.0;-1289424.5882141553;-1.2573487346245024E7;1.1292462758030869E7;-8400.0
139.0;-1034874.8043586332;-1.0208703548818802E7;9184628.74446017;-10800.0
140.0;-1100603.115751084;-6821836.642099442;5730433.526348358;-9200.0
141.0;-1408151.9975421429;-6291087.720417538;4889735.722875395;-6800.0
142.0;-1618233.89609172;-6237289.506288407;4623455.610196687;-4400.0
143.0;-1766898.30000001;-6386323.606041076;4624225.306041066;-4800.0
144.0;-1898648.0563944187;-7204119.373026969;5311471.31663255;-6000.0
145.0;-2434306.9479985405;-7316612.79713775;4887905.84913921;-5600.0
146.0;-3199286.2695671255;-8162294.809198512;4970208.539631386;-7200.0
147.0;-2737412.541401094;-8382164.372224341;5650351.830823247;-5600.0
148.0;-2060903.2936349884;-8644527.667175911;6590024.373540923;-6400.0
149.0;-1369765.5438582944;-8140222.197545123;6776456.653686829;-6000.0
150.0;-791690.9324578103;-6455646.047581209;5671555.115123399;-7600.0
151.0;-467320.34176239464;-5073918.217032436;4614997.875270042;-8400.0
152.0;-469131.67910365574;-4830943.976661818;4369412.297558162;-7600.0
153.0;-706958.3159769066;-5055912.24355122;4356553.927574313;-7600.0
154.0;-864652.1630311897;-5218341.08012478;4361288.91709359;-7600.0
155.0;-976467.1000000117;-5977123.146048844;5009056.046048832;-8400.0
156.0;-1013025.8675270407;-6263276.455931434;5258650.588404394;-8400.0
157.0;-1580463.2766572805;-5693427.060633813;4121363.7839765325;-8400.0
158.0;-2272558.414227752;-6751852.047336072;4489293.63310832;-10000.0
159.0;-1711867.7686989037;-6991708.007841391;5289040.239142487;-9200.0
160.0;-885636.543878953;-6400067.224110058;5521630.680231105;-7200.0
161.0;3985.2665494680405;-4640082.110460532;4652067.37701;-8000.0
162.0;768489.6638509356;-4032363.801449063;4808053.465299998;-7200.0
163.0;1237351.144745058;-3391274.292754943;4636225.437500001;-7600.0
164.0;1368379.462933105;-2951501.1841968964;4327480.647130001;-7600.0
165.0;1359780.277583222;-3280127.19152808;4647507.469111302;-7600.0
166.0;1383699.5601853002;-3697164.1221459303;5086863.6823312305;-6000.0
167.0;1377122.4999999893;-4121935.5044371975;5504258.004437187;-5200.0
168.0;1541998.0710730078;-4452464.7535504615;6000062.824623469;-5600.0
169.0;1286481.0462880079;-4650342.691837772;5941623.73812578;-4800.0
170.0;959768.9015146866;-3975005.491640643;4940374.39315533;-5600.0
171.0;1878520.983990556;-3796684.5427918467;5680805.526782403;-5600.0
172.0;3041317.952676301;-2984431.905031127;6028149.857707428;-2400.0
173.0;4278311.109933475;-2124068.342313248;6401979.452246723;400.0
174.0;5372012.716747204;-1822486.1122981166;7192498.82904532;2000.0
175.0;6141215.145940906;-1833801.8169139477;7970216.962854854;4800.0
176.0;6524369.166311603;-1933831.8477344424;8450601.014046045;7600.0
177.0;6645322.298643107;-2375035.71158371;9009958.010226816;10400.0
178.0;6710778.364419391;-2695861.4102226538;9395039.774642045;11600.0
179.0;6691648.49999999;-3026194.3560040733;9705042.856004063;12800.0
180.0;6888149.851611149;-2898946.788268095;9772296.639879243;14800.0
181.0;6509601.861544121;-2691749.9622375704;9184951.823781691;16400.0
182.0;6158988.831168021;-2739441.787730596;8880830.618898617;17600.0
183.0;7061355.366377886;-2222379.1083399584;9264934.474717844;18800.0
184.0;8242526.913599288;-1974101.058462726;1.0196627972062014E7;20000.0
185.0;9539813.857046433;-1665060.6510181031;1.1184874508064536E7;20000.0
186.0;1.0678257830288798E7;-1465260.8279484224;1.212351865823722E7;20000.0
187.0;1.1449679880441617E7;-1530841.6789703118;1.296052155941193E7;20000.0
188.0;1.1810508148181092E7;-1736190.5637227683;1.352669871190386E7;20000.0
189.0;1.1890604676344432E7;-2060598.7672399217;1.3931203443584353E7;20000.0
190.0;1.1829276911409823E7;-2328018.521971267;1.413729543338109E7;20000.0
191.0;1.1604803599999994E7;-2697627.949229243;1.4282431549229236E7;20000.0
192.0;1.1608217211860867E7;-2440455.796901101;1.4028673008761968E7;20000.0
193.0;1.1546255783379316E7;-2357701.8689560215;1.3883957652335338E7;20000.0
194.0;1.1452319325800126E7;-2300996.8744059666;1.3733316200206093E7;20000.0
195.0;1.2473468613003526E7;-1999579.0225670692;1.4453047635570595E7;20000.0
196.0;1.3740174308841214E7;-1610443.6162506724;1.5330617925091885E7;20000.0
197.0;1.4905203129969902E7;-1389386.3766244927;1.6274589506594395E7;20000.0
198.0;1.5914693623737477E7;-1258857.6843589211;1.7153551308096398E7;20000.0
199.0;1.6595430505548673E7;-1361591.6444587726;1.7937022150007445E7;20000.0
200.0;1.6898013756948918E7;-1546545.872576902;1.842455962952582E7;20000.0
201.0;1.6925922009399205E7;-1811782.9676598632;1.871770497705907E7;20000.0
202.0;1.6756780805799874E7;-2031615.3471112153;1.876839615291109E7;20000.0
203.0;1.6387174099999987E7;-2408595.9855910325;1.877577008559102E7;20000.0
204.0;1.6236282397924857E7;-2153665.9365699603;1.8369948334494818E7;20000.0
205.0;1.605366578214699E7;-2014114.9343784307;1.804778071652542E7;20000.0
206.0;1.5926605562164912E7;-2037435.725978998;1.794404128814391E7;20000.0
207.0;1.6447334648722775E7;-1571661.5346871426;1.7998996183409918E7;20000.0
208.0;1.7172113997186333E7;-1465284.7313803036;1.8617398728566635E7;20000.0
209.0;1.796988981408022E7;-1206412.6695185006;1.915630248359872E7;20000.0
210.0;1.8715542899122123E7;-1086477.7067961618;1.9782020605918285E7;20000.0
211.0;1.9162480930570327E7;-1154588.9574121253;2.029706988798245E7;20000.0
212.0;1.93375840011897E7;-1304387.394279128;2.062197139546883E7;20000.0
213.0;1.9281139712378263E7;-1553217.277565116;2.081435698994338E7;20000.0
214.0;1.9080967528458923E7;-1769081.7265193749;2.08300492549783E7;20000.0
215.0;1.8686939999999993E7;-2014224.119652065;2.068116411965206E7;20000.0
216.0;1.8512776010256886E7;-1806449.1314528745;2.029922514170976E7;20000.0
217.0;1.8347404593003474E7;-1654303.4517870322;1.9981708044790506E7;20000.0
218.0;1.8201024788218524E7;-1615249.5971778664;1.979627438539639E7;20000.0
219.0;1.8735546492927134E7;-1312663.917924466;2.00282104108516E7;20000.0
220.0;1.9343939789636515E7;-1131810.6882393449;2.045575047787586E7;20000.0
221.0;1.997817182782738E7;-1015685.6107841663;2.0973857438611545E7;20000.0
222.0;2.057122716326258E7;-925470.4569229737;2.1476697620185554E7;20000.0
223.0;2.094139969367907E7;-973639.9476875858;2.1895039641366653E7;20000.0
224.0;2.1016962624999356E7;-1072377.5849164033;2.2069340209915757E7;20000.0
225.0;2.0899719374397743E7;-1288324.8470787522;2.2168044221476495E7;20000.0
226.0;2.066145269190549E7;-1474647.2007811337;2.2116099892686624E7;20000.0
227.0;2.0285748599999987E7;-1677297.5557224327;2.194304615572242E7;20000.0
228.0;2.0184901691702507E7;-1404610.5629788607;2.1569512254681367E7;20000.0
229.0;2.010149927857224E7;-1362364.0041964028;2.144386328276864E7;20000.0
230.0;2.0048035513784148E7;-1283758.7814592666;2.1311794295243416E7;20000.0
231.0;2.055786331409745E7;-1035744.2346174301;2.157360754871488E7;20000.0
232.0;2.120745367256324E7;-874343.2273864463;2.2061796899949685E7;20000.0
233.0;2.1912067411840316E7;-781400.9171197161;2.267346832896003E7;20000.0
234.0;2.2560523990443826E7;-720268.20022212;2.3260792190665945E7;20000.0
235.0;2.3032160104524817E7;-768932.0766467847;2.3781092181171604E7;20000.0
236.0;2.3299508795060623E7;-864451.3903494932;2.4143960185410116E7;20000.0
237.0;2.3410050130331293E7;-1038375.1759880264;2.442842530631932E7;20000.0
238.0;2.3416230163932983E7;-1165345.6628416246;2.456157582677461E7;20000.0
239.0;2.3305067699999996E7;-1312912.8835906272;2.4597980583590623E7;20000.0
240.0;2.3400016083292358E7;-1056745.517977404;2.4436761601269763E7;20000.0
241.0;2.351480386085147E7;-1019812.1657831273;2.4514616026634596E7;20000.0
242.0;2.365878385686038E7;-937543.6818446022;2.4576327538704984E7;20000.0
243.0;2.417089780314862E7;-800155.5931071853;2.4951053396255806E7;20000.0
244.0;2.479102508833049E7;-663395.2621824271;2.5434420350512914E7;20000.0
245.0;2.534869213294799E7;-596231.2361193029;2.5924923369067293E7;20000.0
246.0;2.5911400627671525E7;-537680.3712469424;2.6429080998918466E7;20000.0
247.0;2.6392128620067395E7;-581151.5099011367;2.695328012996853E7;20000.0
248.0;2.6770315001672707E7;-648470.4877836492;2.7398785489456356E7;20000.0
249.0;2.7034422858588103E7;-782170.2605459281;2.779659311913403E7;20000.0
250.0;2.7200735762260646E7;-886944.7171886906;2.8067680479449335E7;20000.0
251.0;2.727705629999999E7;-991480.0068427273;2.824853630684272E7;20000.0
252.0;2.7630838921892405E7;-705992.4858302429;2.831683140772265E7;20000.0
253.0;2.7965895583796747E7;-659151.4721226206;2.8605047055919368E7;20000.0
254.0;2.832117747260282E7;-627243.967353125;2.8928421439955942E7;20000.0
255.0;2.8769069755838074E7;-536091.6723235231;2.9285161428161595E7;20000.0
256.0;2.9287470784885738E7;-440548.870952333;2.9708019655838072E7;20000.0
257.0;2.9779482476332005E7;-406272.4753148494;3.0165754951646853E7;20000.0
258.0;3.0282451480567798E7;-368352.47213039646;3.0630803952698193E7;20000.0
259.0;3.0736984121263232E7;-387478.5593045537;3.1104462680567786E7;20000.0
260.0;3.11117451050512E7;-439252.5898837871;3.1530997694934987E7;20000.0
261.0;3.1375129479647983E7;-517489.3254032238;3.1872618805051208E7;20000.0
262.0;3.1469916766494744E7;-595315.8759241893;3.2045232642418932E7;20000.0
263.0;3.1472327999999978E7;-657187.5664947521;3.210951556649473E7;20000.0
264.0;3.176172808676047E7;-373487.13708017877;3.2115215223840646E7;20000.0
265.0;3.2059111518830836E7;-355010.19367888564;3.239412171250972E7;20000.0
266.0;3.234962377803408E7;-335066.352450601;3.266469013048468E7;20000.0
267.0;3.276376541701264E7;-282129.825345413;3.302589524235805E7;20000.0
268.0;3.3221890985546056E7;-238389.6330843061;3.344028061863036E7;20000.0
269.0;3.369803604935285E7;-214606.40158654345;3.389264245093939E7;20000.0
270.0;3.4170737922219865E7;-195571.73951591208;3.434630966173578E7;20000.0
271.0;3.460363346054618E7;-211313.99717011675;3.47949474577163E7;20000.0
272.0;3.498925808799856E7;-231936.29468242155;3.520119438268098E7;20000.0
273.0;3.532869685974827E7;-281720.4428297926;3.559041730257806E7;20000.0
274.0;3.563210621151635E7;-314699.65709293063;3.592680586860928E7;20000.0
275.0;3.587239389999998E7;-351621.3213855797;3.620401522138556E7;20000.0
276.0;3.625878914292648E7;-210281.76634246527;3.6449070909268945E7;20000.0
277.0;3.664570472425908E7;-197770.2450193685;3.682347496927845E7;20000.0
