"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1479869.5460664744
38.0;1771217.6300832431
39.0;1324571.3078068506
40.0;1729847.682022239
41.0;1983793.6225469674
42.0;1744787.6893917744
43.0;1196910.8175355135
44.0;1513974.2853487902
45.0;1366907.300889421
46.0;1041195.6169331407
47.0;1650093.451241668
48.0;1836262.4230166702
49.0;2410777.4222187125
50.0;2511519.5507766884
51.0;3372275.9897616827
52.0;2250558.8098771507
53.0;3209131.5186782484
54.0;1913394.761091494
55.0;1822093.8718366837
56.0;1829820.2961416708
57.0;1940695.0770930909
58.0;2007854.0475586122
59.0;2526834.110379791
60.0;1951872.3534130407
61.0;2714453.3880753545
62.0;4227754.047227661
63.0;2110497.4335525823
64.0;2548197.3607954835
65.0;3907021.91518956
66.0;2647401.6382688414
67.0;2024772.5255573697
68.0;2429844.9144676114
69.0;2194006.708612757
70.0;1482454.9476968343
71.0;3373893.621784126
72.0;2425474.5904056295
73.0;2844397.311206993
74.0;4363876.581320398
75.0;3868589.0836769803
76.0;2385016.667464435
77.0;2817868.2891044714
78.0;3260392.3739425866
79.0;2198406.4950778983
80.0;1804951.0865882123
81.0;2548077.4961311743
82.0;2869584.5172458403
83.0;2831844.4634126984
84.0;2988415.4075549277
85.0;2082322.461523597
86.0;3195479.2416659733
87.0;3268262.154383857
88.0;3039565.7897300194
89.0;2761926.8620300354
90.0;2761053.988858252
91.0;2507638.183463174
92.0;3337252.2639835593
93.0;4085311.2058293773
94.0;3322115.1392830927
95.0;3332400.853607563
96.0;5097172.209568402
97.0;3679780.077353542
98.0;3213189.3234836697
99.0;2496632.4688704177
100.0;3995789.656238228
101.0;3562997.4066822072
102.0;2664472.302018392
103.0;3077804.5545408134
104.0;2361394.213526065
105.0;2606968.2325616553
106.0;3171934.2419124
107.0;2832588.4556946466
108.0;4609786.805518021
109.0;3149974.7488405406
110.0;3326799.7816059883
111.0;3439331.190034418
112.0;2655729.792027603
113.0;2568878.6408554097
114.0;3130404.2092809347
115.0;2385175.3769653626
116.0;2919270.8760645823
117.0;3176122.090990381
118.0;2857944.8593089962
119.0;2792535.5485339244
120.0;2511167.6897678585
121.0;3567939.009815682
122.0;4969162.344368275
123.0;4129619.626256973
124.0;3023754.7023644904
125.0;3088514.856341684
126.0;2483112.638773213
127.0;1988479.850566621
128.0;2593243.371465342
129.0;1809722.9470644672
130.0;3129991.6241338286
131.0;2891700.366690211
132.0;3180927.878523281
133.0;3884054.3967879172
134.0;4144362.746567065
135.0;2660578.975530007
136.0;3119841.62085822
137.0;2459845.318575091
138.0;2582702.980113862
139.0;2109512.6242551585
140.0;2547842.567050611
141.0;2448603.5458732424
142.0;2721970.7267681807
143.0;2778034.4903928083
144.0;3338010.52455916
145.0;3405832.0000860873
146.0;4190882.0559292343
147.0;3067125.2755394387
148.0;2853232.929031757
149.0;2186195.180232893
150.0;2253062.9472285267
151.0;1800029.4889413086
152.0;2058145.7391697795
153.0;2295480.0460051536
154.0;2322436.7623691843
155.0;3105739.3724618442
156.0;3198620.1987303584
157.0;3721298.4938280936
158.0;2943469.3600132125
159.0;3020191.860610782
160.0;2821175.6751247575
