"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick"
14.943734401975947;13.837158350149798;0.0;500.0;30.5;100.0
15.67063571820248;14.685378390169994;0.0;500.0;30.5;101.0
16.55157435952592;15.437040207938761;0.0;500.0;30.5;102.0
17.406060068402898;16.29853120804644;0.0;500.0;30.5;103.0
18.212225193825706;17.148425804884717;0.0;500.0;30.5;104.0
19.243540645547405;17.96754060041045;0.0;500.0;30.5;105.0
20.070990061601968;18.950409331092548;0.0;500.0;30.5;106.0
20.878651010706363;19.809152605506426;0.0;500.0;30.5;107.0
22.183792045357713;20.63549623914224;0.0;500.0;30.5;108.0
23.169196577351265;21.827563380428188;0.0;500.0;30.5;109.0
24.29393343704835;22.85204212169696;0.0;500.0;30.5;110.0
25.294861113198824;23.966887072227077;0.0;500.0;30.5;111.0
26.70177827841732;24.98663970749996;0.0;500.0;30.5;112.0
28.68521424727053;26.30874029611042;0.0;500.0;30.5;113.0
29.885383124862805;28.131408010723383;0.0;500.0;30.5;114.0
30.895191779518253;29.471808150160417;0.0;500.0;30.5;115.0
32.4852279448531;30.579698965672417;0.0;500.0;30.5;116.0
33.95718389974845;32.04944781444131;0.0;500.0;30.5;117.0
35.13887626699612;33.508351496712294;0.0;500.0;30.5;118.0
37.28402178653681;34.76500346769255;0.0;500.0;30.5;119.0
39.29675041313049;36.70862496766772;0.0;500.0;30.5;120.0
40.89511671452136;38.68503738609695;0.0;500.0;30.5;121.0
42.842031848989166;40.38790595223777;0.0;500.0;30.5;122.0
45.13156436163668;42.283357541379885;0.0;500.0;30.5;123.0
47.1819171681408;44.469912225922705;0.0;500.0;30.5;124.0
50.11727796162725;46.5515409495023;0.0;500.0;30.5;125.0
53.7257194607947;49.299883340924694;0.0;500.0;30.5;126.0
54.5740907864523;52.692140807607394;0.0;500.0;30.5;127.0
59.1201863496226;54.12881475449202;0.0;500.0;30.5;128.0
61.61755280390877;58.01555323703285;0.0;500.0;30.5;129.0
64.35883616845929;60.72793428241854;0.0;500.0;30.5;130.0
67.94401509346015;63.555105767024244;0.0;500.0;30.5;131.0
70.3881772713768;66.92923987754092;0.0;500.0;30.5;132.0
73.61989547120812;69.57740136304457;0.0;500.0;30.5;133.0
77.43860527751356;72.70702805170593;0.0;500.0;30.5;134.0
79.06238598015094;76.3361132333292;0.0;500.0;30.5;135.0
84.74375740125;78.42415265276989;0.0;500.0;30.5;136.0
88.5593789770151;83.32420858514993;0.0;500.0;30.5;137.0
91.27948502535318;87.28780728099494;0.0;500.0;30.5;138.0
96.25596958396004;90.38925571592813;0.0;500.0;30.5;139.0
101.00492724169344;94.9225918552966;0.0;500.0;30.5;140.0
104.00505755926086;99.56749829256836;0.0;500.0;30.5;141.0
112.42392001962966;102.98571727771966;0.0;500.0;30.5;142.0
115.96649868383493;110.27921302635528;0.0;500.0;30.5;143.0
118.08929224496768;114.5679999218764;0.0;500.0;30.5;144.0
126.39669322071222;117.3554000051671;0.0;500.0;30.5;145.0
131.72621477642681;124.33843785217377;0.0;500.0;30.5;146.0
138.8734953621225;129.92435477731328;0.0;500.0;30.5;147.0
144.7747461820927;136.85986171367378;0.0;500.0;30.5;148.0
148.3228892752684;142.9217698033121;0.0;500.0;30.5;149.0
157.9239935335729;147.09761084145288;0.0;500.0;30.5;150.0
165.44025867964368;155.4693275944496;0.0;500.0;30.5;151.0
175.56812859976233;163.04566852226802;0.0;500.0;30.5;152.0
182.51997905418347;172.71724198546022;0.0;500.0;30.5;153.0
191.5568645982706;180.21872157120396;0.0;500.0;30.5;154.0
201.16597270585223;188.99607997550305;0.0;500.0;30.5;155.0
213.31982847966665;198.3290303524904;0.0;500.0;30.5;156.0
221.0734313563426;209.85780419782364;0.0;500.0;30.5;157.0
231.9418659335182;218.44730553194728;0.0;500.0;30.5;158.0
243.8629029437072;228.90416183096008;0.0;500.0;30.5;159.0
250.58489352619605;240.36715240000717;0.0;500.0;30.5;160.0
264.0500617087644;248.21222758366252;0.0;500.0;30.5;161.0
275.23865180799817;260.48648112305284;0.0;500.0;30.5;162.0
293.27281281563523;271.73141641484756;0.0;500.0;30.5;163.0
301.99237225364146;288.34854535127215;0.0;500.0;30.5;164.0
322.9467184122078;298.73645269766655;0.0;500.0;30.5;165.0
336.5873713916293;317.5217945094699;0.0;500.0;30.5;166.0
348.84276070832067;331.9969489688474;0.0;500.0;30.5;167.0
367.4085008599752;345.07794459491;0.0;500.0;30.5;168.0
365.18322787323063;362.28800155318874;0.0;500.0;30.5;169.0
396.31149469296076;364.4083261273393;0.0;500.0;30.5;170.0
410.930168802106;389.30466379412934;0.0;500.0;30.5;171.0
406.1172377397676;405.40957857923854;0.0;500.0;30.5;172.0
447.9525172154392;406.21120626510196;0.0;500.0;30.5;173.0
451.94530298716677;438.66188974993315;0.0;500.0;30.5;174.0
482.1176916680803;448.1270788222242;0.0;500.0;30.5;175.0
503.0704039513398;474.89977545354566;0.0;500.0;30.5;176.0
516.9964962464757;496.15891973114606;0.0;500.0;30.5;177.0
546.746868565902;512.3405216552478;0.0;500.0;30.5;178.0
573.9998956615494;538.9375410920284;0.0;500.0;30.5;179.0
592.0136025398309;565.668272545271;0.0;500.0;30.5;180.0
627.5833535719468;585.9805840274241;0.0;500.0;30.5;181.0
651.6833521370087;618.1519556670905;0.0;500.0;30.5;182.0
687.2172159677231;643.6737321973945;0.0;500.0;30.5;183.0
710.6067211392203;677.372221532036;0.0;500.0;30.5;184.0
733.5855768631101;702.763037865677;0.0;500.0;30.5;185.0
774.4297271878996;726.67811212011;0.0;500.0;30.5;186.0
774.5725089770119;763.4408079998634;0.0;500.0;30.5;187.0
826.0613652522222;771.7086766256139;0.0;500.0;30.5;188.0
864.1788434720235;814.2064391973835;0.0;500.0;30.5;189.0
878.2185956689282;851.8411140761052;0.0;500.0;30.5;190.0
926.0806711093652;872.3467511683639;0.0;500.0;30.5;191.0
936.509585372665;914.0968619501584;0.0;500.0;30.5;192.0
968.1255332621372;930.7929989410233;0.0;500.0;30.5;193.0
1029.6823194488843;960.1294254964694;0.0;500.0;30.5;194.0
1055.3246306656206;1013.3297978599578;0.0;500.0;30.5;195.0
1091.5031205264381;1045.1589905724531;0.0;500.0;30.5;196.0
1049.6804330170132;1081.4029290362778;0.0;500.0;30.5;197.0
1057.204213330427;1056.7941574613556;0.0;500.0;30.5;198.0
1064.4772340031427;1058.3721746252868;0.0;500.0;30.5;199.0
949.7405368764249;1062.2825855764493;0.0;500.0;30.5;200.0
896.9323192533767;975.6316477648153;0.0;500.0;30.5;201.0
847.6499010670207;917.0334859760922;0.0;500.0;30.5;202.0
776.38281865101;862.6475762788999;0.0;500.0;30.5;203.0
744.0964051784929;796.1936938058393;0.0;500.0;30.5;204.0
680.8172061150873;756.4635623500969;0.0;500.0;30.5;205.0
642.5546674343918;697.6124406331901;0.0;500.0;30.5;206.0
586.9305217944844;655.7429790106764;0.0;500.0;30.5;207.0
499.8425027793633;602.378925114814;0.0;500.0;30.5;208.0
439.1039660512394;523.7325471194445;0.0;500.0;30.5;209.0
374.449187468927;459.11312328528425;0.0;500.0;30.5;210.0
294.4499276277022;393.5329450455611;0.0;500.0;30.5;211.0
241.69839456679537;317.33513067347303;0.0;500.0;30.5;212.0
207.50304277790332;259.37880347237916;0.0;500.0;30.5;213.0
173.43060124617685;219.02600412001334;0.0;500.0;30.5;214.0
154.67998708557064;183.63912300147913;0.0;500.0;30.5;215.0
132.6626783008161;161.3551978979209;0.0;500.0;30.5;216.0
111.22192681308795;139.02740851635994;0.0;500.0;30.5;217.0
96.82237681994671;117.68044060485717;0.0;500.0;30.5;218.0
84.81433216898836;101.62109744269084;0.0;500.0;30.5;219.0
69.57514266602229;88.57484714277032;0.0;500.0;30.5;220.0
57.40773183897909;73.91322389385249;0.0;500.0;30.5;221.0
47.13047657506643;61.26310606119499;0.0;500.0;30.5;222.0
35.497774075335386;50.338109049226254;0.0;500.0;30.5;223.0
31.108973924885596;38.886217406107;0.0;500.0;30.5;224.0
23.411781393016177;32.92490357358538;0.0;500.0;30.5;225.0
19.41407252537688;25.48671929821308;0.0;500.0;30.5;226.0
16.33797649253053;20.867253843053046;0.0;500.0;30.5;227.0
13.858177790757752;17.32272223844719;0.0;500.0;30.5;228.0
11.110193704754838;14.641866395377368;0.0;500.0;30.5;229.0
9.237920336999705;11.914247955356583;0.0;500.0;30.5;230.0
7.6456758740969635;9.859105463931847;0.0;500.0;30.5;231.0
6.23629954239218;8.141743085492955;0.0;500.0;30.5;232.0
4.66962197959962;6.670888542285173;0.0;500.0;30.5;233.0
