"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1566631.0757134904
38.0;2081315.0379165448
39.0;1720658.1866717306
40.0;1748325.6132651907
41.0;1622605.879062271
42.0;1649451.217151743
43.0;1133933.9200927552
44.0;1278622.8537129515
45.0;1292969.9861376241
46.0;1344669.902603932
47.0;1977726.255135313
48.0;2111697.7947205706
49.0;2471321.2221784717
50.0;3188431.56876759
51.0;3195384.5965599837
52.0;2522026.1389087015
53.0;2185351.0856658113
54.0;1964942.95537733
55.0;1650235.1856882058
56.0;1647274.991699994
57.0;1998351.482432316
58.0;2314279.1509624943
59.0;2264009.2588747856
60.0;2707451.0567286937
61.0;2358144.554749163
62.0;2197307.3426238545
63.0;3759025.5899810116
64.0;2922759.9237269205
65.0;2905287.106033308
66.0;2883076.502120878
67.0;2463380.0319176493
68.0;1919876.4157934117
69.0;1870676.2768915987
70.0;1756084.3234966332
71.0;3215539.777445132
72.0;3083562.1061832705
73.0;2789394.943500416
74.0;3416103.571671406
75.0;2600649.535264596
76.0;3961419.4181331065
77.0;2696693.3675597166
78.0;2523764.8360522385
79.0;2356973.652480925
80.0;2630959.6772182705
81.0;2690403.1977766594
82.0;2579791.2771103713
83.0;2774315.075334347
84.0;2952628.066933255
85.0;2867852.704687017
86.0;3801171.7877625492
87.0;3208494.9599551144
88.0;2769301.7112789177
89.0;2760400.8093851996
90.0;2688346.9816469075
91.0;2628335.3632737068
92.0;3538807.7246621894
93.0;3092018.2469034013
94.0;3751672.1897459035
95.0;3769610.1272592023
96.0;2569970.524083624
97.0;2716946.5240781377
98.0;3847182.583683227
99.0;3125520.7305894108
100.0;2439036.0533177825
101.0;4140536.291831255
102.0;3899567.4272874976
103.0;3494195.8011472085
104.0;2235065.3584620263
105.0;2485174.595891845
106.0;2389982.3058311837
107.0;3122010.4150726045
108.0;4318653.263255116
109.0;3073671.336880403
110.0;3910293.840461794
111.0;3089530.537613352
112.0;3050160.9360060673
113.0;3100778.786333581
114.0;3488114.737397625
115.0;3169664.8810381554
116.0;1801352.9146842195
117.0;3242202.4240736663
118.0;2796221.170934851
119.0;3978508.30042721
120.0;3961300.7925935863
121.0;3631202.3933692444
122.0;3586440.688535814
123.0;2593078.2431303794
124.0;3455310.7616713857
125.0;3413601.1739787986
126.0;2462132.718027946
127.0;2085159.7898652095
128.0;2319694.6712801554
129.0;2604039.5021334365
130.0;2889507.701200878
131.0;3173358.4059119886
132.0;3405459.213568813
133.0;3553713.94160031
134.0;2982372.8088520546
135.0;4321265.8999268245
136.0;2802773.1614410672
137.0;2760671.9998663226
138.0;2105336.444757951
139.0;2084639.3452769427
140.0;2118987.941236433
141.0;2140305.4094939004
142.0;2847610.680655027
143.0;3243693.5245680995
144.0;3359775.401169389
145.0;3484053.3210846465
146.0;2805929.8793389453
147.0;2955570.1984523777
148.0;2862435.43602851
149.0;3086674.667468699
150.0;2199162.564958147
151.0;1837295.4574652615
152.0;2206183.909670065
153.0;2051863.1302287653
154.0;2444667.0499600526
155.0;3385803.6984947654
156.0;3128892.1077484796
157.0;3402175.4899385944
158.0;2807186.689616611
159.0;3451747.7692946764
160.0;2641629.38160912
