"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1640245.943318156
38.0;1728497.516403032
39.0;1839426.492737085
40.0;2058375.3030524096
41.0;1269036.2585540602
42.0;1331067.0842013187
43.0;1311132.3315807937
44.0;1468743.309542869
45.0;1487292.1445319718
46.0;1622050.5755294005
47.0;1712029.5650885627
48.0;1862797.513511702
49.0;3011789.697446916
50.0;2806939.581340885
51.0;2100984.7556417696
52.0;2399884.7596832584
53.0;2146825.8809453165
54.0;2343611.6346773654
55.0;1702239.574694239
56.0;1341239.2341281353
57.0;2044892.6818910327
58.0;2440862.6798488027
59.0;2444245.2835696456
60.0;3184284.9202111596
61.0;2388760.30347234
62.0;2647724.499180772
63.0;4015992.970195918
64.0;3888524.4353504353
65.0;2274987.7717654957
66.0;1926571.5488131053
67.0;2112218.919837352
68.0;2002237.0112523814
69.0;1776126.800918458
70.0;2745401.818662482
71.0;2563826.2136373753
72.0;2531925.615698794
73.0;3398180.0645950376
74.0;3121878.6289026137
75.0;3321529.441094949
76.0;3025821.532776189
77.0;4126836.5586348153
78.0;2430540.652876272
79.0;1755786.726662256
80.0;1907062.9780924455
81.0;2126106.563511568
82.0;2786174.3100442197
83.0;2416883.2761963657
84.0;2776069.7765181563
85.0;2309332.903226811
86.0;2597719.8118812535
87.0;2960374.3958185753
88.0;4079560.492918751
89.0;2738515.2407572884
90.0;3142335.2946163677
91.0;3229730.117762716
92.0;2976772.298295055
93.0;2781861.84709061
94.0;2657716.6976540796
95.0;4487103.783042628
96.0;4156911.101483512
97.0;4195163.801452569
98.0;2894742.5469535566
99.0;3683692.9512652913
100.0;3510763.492291663
101.0;3538392.9870194593
102.0;3848443.04058308
103.0;3013524.0009062523
104.0;2454070.674208005
105.0;2503087.228574685
106.0;2510887.528532663
107.0;3780458.0117407404
108.0;2020217.9734078818
109.0;4340478.053333082
110.0;2410256.6704905913
111.0;2966112.9207699914
112.0;4717202.800239706
113.0;3372194.3486370384
114.0;3058834.1194320074
115.0;3563229.6077426863
116.0;2352134.407539369
117.0;2379459.971966163
118.0;3111759.0433120923
119.0;3630590.334371266
120.0;3110052.500519927
121.0;3186246.231899023
122.0;4395571.7350633815
123.0;4073104.2095848923
124.0;3200845.944285655
125.0;2664335.9287597123
126.0;2641751.789806424
127.0;2134842.362635113
128.0;2284949.341224022
129.0;2394480.5563107054
130.0;2788824.5524724745
131.0;3026327.8755885256
132.0;3967976.416931661
133.0;3781423.4578175372
134.0;3143099.786930491
135.0;3537945.8203288293
136.0;2912612.8952606893
137.0;2718804.0759979216
138.0;2184365.2093602587
139.0;1940283.0727301068
140.0;1938513.9474272975
141.0;2340299.296639342
142.0;2866058.6022909344
143.0;3257720.4220083854
144.0;3562258.370230241
145.0;3517011.3096195073
146.0;3331224.460401643
147.0;3282442.4354066574
148.0;2843735.7009968744
149.0;2281775.3514488544
150.0;2039175.5711479208
151.0;1881934.761698348
152.0;2088605.2818959998
153.0;2173505.2340383218
154.0;2686445.188112919
155.0;2980891.160997701
156.0;3273028.6802662425
157.0;3259923.878055667
158.0;3335491.0441785143
159.0;2994529.860347745
160.0;2580205.175640643
161.0;2178625.234644257
