"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick";"CertificateValue_Lon_Prod";"CertificateValue_Prod";"CertificateValue_Purch"
20.2;15.049399025575257;0.0;250.0;31.2;0.0;0.0;0.0;0.0
18.37;18.819532888302817;0.0;250.0;31.2;1.0;105.65482952538375;20.22658776678561;40.2476219289031
24.92;19.067603489288906;0.0;250.0;31.2;2.0;102.9800092509179;26.675107422866375;45.910699365417805
18.77;20.019995440743195;0.0;250.0;31.2;3.0;136.48552036577493;179.28157854947202;113.43334308961641
18.26;19.51249216849176;0.0;250.0;31.2;4.0;113.77663933713838;20.052284961948768;42.37649771064109
18.37;18.450802314952323;0.0;250.0;31.2;5.0;114.98916902142317;20.14836103159218;42.8278140932024
19.81;18.818958084604642;0.0;250.0;31.2;6.0;116.37523985157358;21.571024654201217;45.107378500435196
20.22;20.533441784387346;0.0;250.0;31.2;7.0;123.64022828296454;21.997574939477055;57.95233839526499
20.99;20.84153174793052;0.0;250.0;31.2;8.0;121.8829319117095;22.793197556534267;53.41559875982683
22.33;22.635773805335273;0.0;250.0;31.2;9.0;124.34110219928093;24.156388834579083;58.45479565763971
22.92;22.933716507951196;0.0;250.0;31.2;10.0;131.56228270843383;24.773185362321886;72.74734436714368
24.09;24.99820112011303;0.0;250.0;31.2;11.0;134.92228062817293;25.96228093419074;80.78715734299425
23.71;23.707881878162922;0.0;250.0;37.35294117647059;12.0;136.95742497844768;25.57029323703047;85.80490613335365
25.15;23.080011334327562;0.0;250.0;37.35294117647059;13.0;130.58911487412792;27.004161079977308;60.66613945611166
23.19;24.90531193415055;0.0;250.0;37.35294117647059;14.0;136.04416882932358;25.051499553473704;79.31119176656738
24.68;22.011493632775398;0.0;250.0;37.35294117647059;15.0;119.28029137243574;26.472837667144226;47.16688240836995
21.61;23.749946193030965;0.0;250.0;37.35294117647059;16.0;139.3254007944019;23.4325098383484;89.14855390863332
20.09;23.15441610823593;0.0;250.0;37.35294117647059;17.0;122.0880042502241;21.909365775527657;43.58889083668767
21.17;22.51593499666244;0.0;250.0;37.35294117647059;18.0;120.89667065402247;22.971800274943163;44.563844138696155
21.05;22.48370652945984;0.0;250.0;37.35294117647059;19.0;122.34881231888082;22.872994478028676;44.587581618779
22.44;21.38412076360768;0.0;250.0;37.35294117647059;20.0;123.40681320360503;24.282319438244663;45.89417019978443
22.59;23.535345212301117;0.0;250.0;37.35294117647059;21.0;127.59402215483314;24.478889949168817;47.730643029964874
21.61;22.911323705550213;0.0;250.0;37.35294117647059;22.0;128.07785707941582;23.548309626321444;45.540259230127106
21.14;22.064836557360177;0.0;250.0;37.35294117647059;23.0;128.21464196681686;23.136565210741516;45.22936463087365
20.06;22.016807123771486;0.0;250.0;29.796232218377547;24.0;125.96554549851793;22.11020415929423;44.41263617963066
21.93;18.126118384117184;0.0;250.0;29.796232218377547;25.0;125.94479435433102;23.950888883399063;46.176643627836114
20.47;20.371902056299408;0.0;250.0;29.796232218377547;26.0;134.91272217360665;22.501501632443176;45.40114412856375
19.48;21.856465023351547;0.0;250.0;29.796232218377547;27.0;127.27525355118956;21.461660400228;44.68292049027562
19.75;21.302294135776453;0.0;250.0;29.796232218377547;28.0;125.04040250104289;21.68670639687116;45.01967153166621
19.58;20.1073935666875;0.0;250.0;29.796232218377547;29.0;126.6474419309807;21.50497651920925;45.07057850729662
19.54;17.560176310762373;0.0;250.0;29.796232218377547;30.0;129.81238912006904;21.47104787128808;45.24016469628636
20.2;19.008555507670437;0.0;250.0;29.796232218377547;31.0;133.12402589099275;22.153265136744192;46.00695608247778
20.75;19.373289182519994;0.0;250.0;29.796232218377547;32.0;148.2576163987003;22.755430267855676;46.81127221372009
