"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1695389.00650683
38.0;1999548.4229240718
39.0;2285823.735790863
40.0;1624943.4064612344
41.0;1197189.293184607
42.0;1364800.4315158853
43.0;1402351.9175919353
44.0;1220572.0252068266
45.0;1567538.2741822726
46.0;1481485.8220463074
47.0;1511710.746796248
48.0;2123648.7900178754
49.0;3159602.973421549
50.0;3334645.527178359
51.0;2460599.631681799
52.0;2635092.060559921
53.0;2061385.5020089438
54.0;1914194.8192976024
55.0;1700595.3100034131
56.0;1620872.4018003542
57.0;1781751.456506866
58.0;2205809.3758735727
59.0;2745297.121920457
60.0;2430774.663831
61.0;2667042.5153650306
62.0;2991316.7234355244
63.0;2577973.9252834343
64.0;3618368.226468401
65.0;2881779.184839403
66.0;2373842.067985956
67.0;1960812.1634092052
68.0;1979870.6562751746
69.0;2124710.34850407
70.0;1975276.7495147039
71.0;2225225.6498715337
72.0;3168937.416670375
73.0;3456381.113374305
74.0;3309362.222998192
75.0;3238323.160226368
76.0;3036754.5695649
77.0;2653114.879123197
78.0;2023231.0202385732
79.0;2519471.321689445
80.0;2666615.957414223
81.0;2725644.353343943
82.0;3009855.255278887
83.0;2995449.7534706728
84.0;3094301.318218443
85.0;3554677.6693223026
86.0;3102994.234633418
87.0;3706833.422136563
88.0;4597514.879906525
89.0;3708982.491286053
90.0;2206639.7532636914
91.0;2098097.271069649
92.0;2979521.3319889707
93.0;2736527.269010571
94.0;3205730.8509266754
95.0;2897254.5983486744
96.0;2787718.3105145167
97.0;3417653.8670515493
98.0;3491249.7574100625
99.0;3908273.973793752
100.0;2768754.2046483676
101.0;2166383.909913422
102.0;3539897.179247129
103.0;2333088.2412388097
104.0;2552494.0601187926
105.0;3125729.841640183
106.0;3213914.4842996714
107.0;3439253.570298485
108.0;3802808.7540968144
109.0;4900682.4499043
110.0;3896718.902419414
111.0;3735025.900424698
112.0;3100582.642229693
113.0;2630099.7836784143
114.0;3433748.664417805
115.0;2368777.80385301
116.0;1705073.9905847353
117.0;2058329.8726395245
118.0;2711620.314404516
119.0;3861988.92654131
120.0;2843106.83876838
121.0;3853786.9584790566
122.0;4069504.741147465
123.0;3116006.4252939476
124.0;3993677.979617543
125.0;3306917.844673576
126.0;3006949.9743126445
127.0;1735646.6976211788
128.0;2234132.194486424
129.0;2734671.1760645267
130.0;2743931.727550502
131.0;2994118.1259087073
132.0;4053693.134541987
133.0;3918492.7889708295
134.0;2850047.278195704
135.0;3641130.379027294
136.0;3125308.9228210268
137.0;2515429.622110618
138.0;2202092.822891815
139.0;1966819.6371105209
140.0;2003469.1010017458
141.0;2609312.3662952273
142.0;1728835.673957893
143.0;3934307.0261751963
144.0;3135270.2583714705
145.0;3590608.6536963605
146.0;3701949.8496657293
147.0;3276804.4763060035
148.0;2829482.4804178947
149.0;2366883.336060101
150.0;2040546.585677612
151.0;2037931.5938556027
152.0;2014440.384856244
153.0;1826207.2877718383
154.0;2583819.577915598
155.0;3388667.971609474
156.0;3412490.0974932457
157.0;3099249.2381961667
158.0;3144986.3049767837
159.0;3254486.1210295493
160.0;2515805.4854447446
161.0;2260212.3451647814
162.0;2086898.6514342197
