"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;6148366.271634301;-2523605.9083656967;8671972.179999998;0.0
2.0;1024194.5152170286;-4370399.216782972;5394593.732000001;0.0
3.0;4253508.62706382;-1727321.65493618;5980830.282;0.0
4.0;5245240.7295630025;-1708876.6524369996;6954117.382000002;0.0
5.0;5493028.566156905;-1654245.2986430957;7147273.864800001;0.0
6.0;2996119.680045832;-2336845.8093541684;5332965.4894;0.0
7.0;2504292.0697270357;-2260573.3643729645;4764865.4341;0.0
8.0;685707.9930054015;-2790160.8618345987;3475868.85484;0.0
9.0;220854.18157067802;-3528499.9022853225;3749354.0838560006;0.0
10.0;886902.0654900102;-4155318.427208389;5042220.492698399;0.0
11.0;1427621.913942526;-5583152.504986035;7010774.418928561;0.0
12.0;5653919.771351516;-4487383.831523946;1.0141303602875462E7;0.0
13.0;3337052.5002512326;-4932848.991182689;8269901.491433921;0.0
14.0;6002952.010831537;-2800217.1649653274;8803169.175796865;0.0
15.0;5644767.050101944;-3256048.3263089834;8900815.376410928;0.0
16.0;7403293.436427902;-1302210.5959000753;8705504.032327978;0.0
17.0;7801636.760634712;-1155625.407168868;8957262.16780358;0.0
18.0;6644023.46701408;-1474600.2287918143;8118623.695805894;0.0
19.0;5688627.281751012;-1433188.6984922602;7121815.980243273;0.0
20.0;4141956.0432703523;-2032550.4461198414;6174506.4893901935;0.0
21.0;3901370.9097085437;-2262104.94188477;6163475.851593314;0.0
22.0;6155804.291535776;-1918186.2229307222;8073990.514466498;0.0
23.0;7551157.163260112;-2004290.768213745;9555447.931473857;0.0
24.0;8942543.885785254;-2714290.81251848;1.1656834698303733E7;0.0
25.0;7333792.801847375;-3808504.789529196;1.1142297591376571E7;0.0
26.0;9910328.820675898;-2474840.273771464;1.2385169094447363E7;0.0
27.0;1.022136929830403E7;-2332742.1340494766;1.2554111432353508E7;0.0
28.0;9740579.217867602;-1868578.7655509217;1.1609157983418522E7;0.0
29.0;8714042.088269226;-1959339.7021659603;1.0673381790435186E7;0.0
30.0;8845543.661368351;-1811539.5347932475;1.06570831961616E7;0.0
31.0;7099625.391109223;-1927795.7513898725;9027421.142499095;0.0
32.0;6399333.404688451;-2480125.1842428646;8879458.588931317;0.0
33.0;7595152.144700063;-2307160.7421954875;9902312.88689555;0.0
34.0;8613720.604774747;-2310548.81184009;1.0924269416614838E7;0.0
35.0;1.1340687594080579E7;-2277952.1943527414;1.3618639788433319E7;0.0
36.0;1.3129759303975377E7;855937.7039753823;1.2273821599999994E7;0.0
37.0;1.3342648611188537E7;-1266734.9888114608;1.4609383599999998E7;0.0
38.0;1.3140938917732133E7;-2078695.1217698657;1.5219634039501999E7;0.0
39.0;1.3446526494243456E7;-2134494.034534881;1.5581020528778337E7;0.0
40.0;1.3751148080460541E7;-1825509.765657178;1.5576657846117718E7;0.0
41.0;1.402505409063776E7;-1671494.0990923538;1.5696548189730113E7;0.0
42.0;1.4303573693071606E7;-1255870.9792024537;1.5559444672274059E7;0.0
43.0;1.4642558772892319E7;-1390276.665178297;1.6032835438070616E7;0.0
44.0;1.4957781665194187E7;-1465859.7298371368;1.6423641395031324E7;0.0
45.0;1.530621064774315E7;-1921630.5132581366;1.7227841161001287E7;0.0
46.0;1.5987145663749533E7;-2031059.0652621773;1.801820472901171E7;0.0
47.0;1.6977033800000004E7;-2588442.3697687397;1.9565476169768743E7;0.0
48.0;1.692328326844939E7;-3803844.579166859;2.0727127847616248E7;0.0
49.0;1.6501807958544873E7;-3697065.9415013003;2.0198873900046173E7;0.0
50.0;1.5709030556492832E7;-3532479.6876699734;1.9241510244162805E7;0.0
51.0;1.5643624723583292E7;-3001469.55566176;1.8645094279245052E7;0.0
52.0;1.5711401678405426E7;-2618490.1363190855;1.8329891814724512E7;0.0
53.0;1.5720142994483303E7;-2161097.184192921;1.7881240178676225E7;0.0
54.0;1.5920421395192724E7;-1836691.2854895035;1.7757112680682227E7;0.0
55.0;1.6026806077785358E7;-2015247.6336341205;1.8042053711419478E7;0.0
56.0;1.5971952973877508E7;-2163122.473773714;1.8135075447651222E7;0.0
57.0;1.5826459717358088E7;-3015202.036296522;1.884166175365461E7;0.0
58.0;1.5938444774356557E7;-3606379.6072174185;1.9544824381573975E7;0.0
59.0;1.6278929899999993E7;-3986148.3315509507;2.0265078231550943E7;0.0
60.0;1.6152356429849345E7;-4196867.683477891;2.0349224113327235E7;0.0
61.0;1.5628127635599583E7;-4132739.2163873767;1.976086685198696E7;0.0
62.0;1.4732438740750385E7;-4363577.828712089;1.9096016569462474E7;0.0
63.0;1.4752446470893826E7;-4402470.315564386;1.9154916786458213E7;0.0
64.0;1.4909612681850173E7;-3768233.4292997057;1.8677846111149877E7;0.0
65.0;1.5020436351099296E7;-3356708.4132821467;1.8377144764381442E7;0.0
66.0;1.517648764229646E7;-3044165.138046588;1.822065278034305E7;0.0
67.0;1.5206816576589506E7;-2650379.9907226404;1.7857196567312147E7;0.0
68.0;1.5053495470499009E7;-2621382.9632455856;1.7674878433744594E7;0.0
69.0;1.4746432096298192E7;-3101999.6583672385;1.784843175466543E7;0.0
70.0;1.4699496370122457E7;-3746277.8931670957;1.8445774263289552E7;0.0
71.0;1.4856923499999985E7;-4530183.899102288;1.9387107399102274E7;0.0
72.0;1.456443344931119E7;-5358493.9724617945;1.9922927421772983E7;0.0
73.0;1.387378332034346E7;-5881295.4797382755;1.9755078800081737E7;0.0
74.0;1.2820218011097047E7;-5665286.170102491;1.848550418119954E7;0.0
75.0;1.2871167488506485E7;-5596250.716903956;1.846741820541044E7;0.0
76.0;1.3092690020927195E7;-4801581.51845687;1.7894271539384063E7;0.0
77.0;1.327096990398633E7;-3819185.418050776;1.7090155322037105E7;0.0
78.0;1.3377767428754859E7;-3441187.501946022;1.681895493070088E7;0.0
79.0;1.3336212842088792E7;-2771870.366867452;1.6108083208956245E7;0.0
80.0;1.3055684288629513E7;-3159596.558125315;1.6215280846754828E7;0.0
81.0;1.2586106818596873E7;-3526391.9349439624;1.6112498753540836E7;0.0
82.0;1.2331490823132027E7;-4404975.788068874;1.67364666112009E7;0.0
83.0;1.2252443499999985E7;-5494679.8487587655;1.774712334875875E7;0.0
84.0;1.1737725858628824E7;-6639624.263066348;1.8377350121695172E7;0.0
85.0;1.0810824708376888E7;-7473415.495998745;1.8284240204375632E7;0.0
86.0;9525303.563933097;-7570316.887303538;1.7095620451236635E7;0.0
87.0;9388706.538238304;-7401373.610541275;1.679008014877958E7;0.0
88.0;9452347.627163671;-7040719.855550655;1.6493067482714325E7;0.0
89.0;9485697.619778618;-5942731.922790291;1.5428429542568909E7;0.0
90.0;9461397.605166797;-4870213.910956659;1.4331611516123457E7;0.0
91.0;9320144.002891256;-4834808.379028792;1.4154952381920047E7;0.0
92.0;8963484.470209196;-5072174.588213991;1.4035659058423188E7;0.0
93.0;8381944.368572278;-5676444.652155038;1.4058389020727316E7;0.0
94.0;7987069.749841411;-6188523.590453671;1.4175593340295082E7;0.0
