"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1667530.911188981
38.0;2169529.9076027
39.0;2021691.3694238327
40.0;1910876.5027629673
41.0;1408764.4571157151
42.0;1360901.0711912462
43.0;1174150.3430138328
44.0;1104278.931141268
45.0;1490488.9216675032
46.0;1392974.4515388696
47.0;1640943.673745979
48.0;1601284.5553675387
49.0;2617675.8574951612
50.0;3643819.963746656
51.0;2420370.634413311
52.0;2009654.9541714964
53.0;1979463.9929195705
54.0;2206523.6388472402
55.0;1964133.658522656
56.0;2081226.0469468827
57.0;2235106.759350685
58.0;2357024.370213845
59.0;2365108.7888500914
60.0;2741972.1539003067
61.0;2813482.2240015035
62.0;2974584.611056528
63.0;2852535.844144812
64.0;2681561.2127471403
65.0;2816295.383825899
66.0;2099790.9256879473
67.0;2142170.6411154345
68.0;1975443.912323523
69.0;2252388.164486929
70.0;2147279.390814888
71.0;2189766.6673723264
72.0;2642830.549931296
73.0;3702853.4272536687
74.0;2856357.6034039576
75.0;3042223.120914851
76.0;2975625.1825030805
77.0;3007980.300331795
78.0;2868078.767015461
79.0;3365208.901215008
80.0;2645609.2060791906
81.0;1955594.064243994
82.0;3357854.189566935
83.0;2890783.3349074773
84.0;2974957.4181499323
85.0;3639641.735958016
86.0;3120738.6351460544
87.0;2950724.8011265593
88.0;2887465.6805012664
89.0;2811194.814742389
90.0;3875680.5567657724
91.0;2359663.1425999124
92.0;2086727.5851632194
93.0;3146866.3214231897
94.0;3089977.1130765094
95.0;2760873.8321638545
96.0;3329324.4861135003
97.0;3479336.115817219
98.0;2998891.332026115
99.0;2757740.487857606
100.0;3980790.7948159454
101.0;4639809.963321391
102.0;1920800.7046149974
103.0;2068043.835828877
104.0;1893325.2870010184
105.0;2926755.503925239
106.0;2423862.791641804
107.0;3700860.642489381
108.0;3346080.5241406853
109.0;4760934.734779781
110.0;3111331.908052299
111.0;2611267.222496255
112.0;3379351.9351407634
113.0;2771785.5013964674
114.0;3523848.347452693
115.0;1755652.574107473
116.0;2350186.141551177
117.0;2224578.404447224
118.0;4190518.30831205
119.0;3059641.8949774452
120.0;3660558.099699958
121.0;2816062.0501885884
122.0;4228468.986652806
123.0;4697470.09358128
124.0;3470712.076877244
125.0;2934947.269313409
126.0;2711253.8250249634
127.0;3937526.297604043
128.0;2120292.5325556584
129.0;3174195.067526278
130.0;2440921.107859686
131.0;2721137.3973587328
132.0;4710256.076922703
133.0;3157650.334723476
134.0;3249574.9441199857
135.0;3883757.8237093207
136.0;3327788.128016429
137.0;2821819.7016658005
138.0;2159918.348185989
139.0;1788116.1670124412
140.0;2087238.682455794
141.0;2003620.520974189
142.0;2570128.827292179
143.0;3231401.0596105005
144.0;3909852.8470251234
145.0;3704881.157916855
146.0;3569528.3321205922
147.0;3043621.0628001527
148.0;2771441.0467459806
149.0;2054128.928834744
150.0;2544931.159726665
151.0;2009980.9210350455
152.0;2199948.886746967
153.0;2165129.9438870014
154.0;2494663.2478164523
155.0;3088642.7352961237
156.0;2961123.769001949
157.0;3591727.6772150816
158.0;3087370.033349141
159.0;3338869.3382796566
160.0;2549727.966200473
161.0;1811020.3358532418
162.0;2069933.9821133805
