"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1188761.560498001
39.0;1633915.2107236553
40.0;1732352.9826606242
41.0;1435776.1563876027
42.0;1572356.5174560556
43.0;1117498.2342034387
44.0;1316693.2430392907
45.0;1216184.734030038
46.0;1777520.9319895739
47.0;1565923.0592429782
48.0;1958039.82215249
49.0;3135551.147570073
50.0;3019350.8558833725
51.0;2942008.164917756
52.0;2413937.8645205316
53.0;2286295.236048285
54.0;1974911.0979939976
55.0;1607744.5692627507
56.0;1838718.863768254
57.0;1533579.293996621
58.0;2101249.1720806346
59.0;2649907.950023025
60.0;3286015.9182237172
61.0;3401456.061340269
62.0;2914754.0825244817
63.0;2617725.0830042697
64.0;2872098.4753083284
65.0;2426746.046768435
66.0;2131193.0840383978
67.0;2362064.813030898
68.0;2217974.23356755
69.0;2148080.279079163
70.0;2322438.491375883
71.0;2554417.864187272
72.0;2984020.9773292923
73.0;3115734.621691244
74.0;3645505.6188821984
75.0;2965424.475789096
76.0;3234507.6660263888
77.0;3179499.7173469453
78.0;2360788.8913362287
79.0;2815242.721744637
80.0;1998815.8622014106
81.0;2499153.093213996
82.0;2355892.142339937
83.0;2549918.2624421506
84.0;2965388.22706357
85.0;3089161.3173195487
86.0;3600671.153138994
87.0;3291736.70245705
88.0;2991209.066065257
89.0;3466834.3401454096
90.0;3210299.426445456
91.0;2349073.4342034133
92.0;2335726.623496855
93.0;2485703.3376958724
94.0;2975228.9804322347
95.0;2981840.8932957007
96.0;3017247.6706690365
97.0;2942096.613992672
98.0;2983309.2437200104
99.0;2584512.706781392
100.0;2846409.9681575596
101.0;4142282.825589826
102.0;2860955.802117494
103.0;2836507.3154693116
104.0;2303560.3465794763
105.0;2811403.4691288746
106.0;2775975.8205058607
107.0;2272197.113322883
108.0;3299859.6065303
109.0;3022543.7470228784
110.0;3487455.031765316
111.0;3168895.5217849715
112.0;3148425.278105487
113.0;3177362.5516419588
114.0;2851112.628527703
115.0;2820656.714468607
116.0;2439288.2041343558
117.0;2428088.825759864
118.0;2700713.8736608936
119.0;2682651.515804187
120.0;3242782.1005415954
121.0;3040152.0756547586
122.0;3042014.0724653443
123.0;4071646.665861712
124.0;3843733.2705177455
125.0;2017479.6232562952
126.0;3468054.1481280467
127.0;3472129.8655011393
128.0;4847835.22420005
129.0;2349298.0139217307
130.0;1744046.7731453436
131.0;2694036.8221018338
132.0;3576260.8375741984
133.0;2945289.6580495983
134.0;2939096.019714767
135.0;4415987.684304163
136.0;2228152.942969213
137.0;2063087.894666562
138.0;2755724.2217149124
139.0;2273943.7693650657
140.0;1832838.6509385295
141.0;2923092.503542364
142.0;2322463.778445023
143.0;3015975.408593984
144.0;2244471.3888130295
145.0;3208414.703389872
146.0;3053545.6377566108
147.0;3200735.6786730476
148.0;3282862.497451472
149.0;3038654.534884729
150.0;4949395.104847012
151.0;2908944.8556271703
152.0;3598559.1767328857
153.0;2588636.361597354
154.0;2640663.2121611303
155.0;2863493.0313672214
156.0;3290212.0388058587
157.0;3326837.973118955
158.0;2847978.072809499
159.0;4364689.805947319
160.0;2667241.98392165
161.0;2586431.716886399
162.0;2066430.1941572125
