"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1507991.6513913404
38.0;1554177.9380428812
39.0;1859593.1222945035
40.0;1800986.92887196
41.0;1371882.877593863
42.0;1968877.193086166
43.0;1200868.315331227
44.0;1325265.0393522338
45.0;1387541.9597113405
46.0;1681780.8098789942
47.0;2271363.4930018983
48.0;1865835.6465198183
49.0;2993517.5553853824
50.0;2306894.320996842
51.0;2476755.551606815
52.0;2232704.81226936
53.0;2372041.5625061183
54.0;1768282.209251224
55.0;1783524.3500708044
56.0;1962823.1220639492
57.0;1533938.784598404
58.0;2089098.6893524902
59.0;2841091.490361835
60.0;2446438.055033778
61.0;3155828.638880544
62.0;3001078.1351412865
63.0;2881849.3059691335
64.0;2467471.458744582
65.0;2171309.0535291736
66.0;2951073.119672868
67.0;2671230.691581147
68.0;1404444.5703094613
69.0;3082561.248051316
70.0;2292413.6162242456
71.0;2366380.7186968694
72.0;4057787.5470877
73.0;3062283.65700688
74.0;2924657.8158653425
75.0;3124906.6584071284
76.0;5657797.448282655
77.0;2203881.80844984
78.0;2352385.7212205073
79.0;1577111.2883858185
80.0;2086491.4461086073
81.0;1616031.6466199674
82.0;2558757.737515702
83.0;2139013.66631516
84.0;2309656.812884974
85.0;3245782.066239171
86.0;4141785.595366599
87.0;2780634.2879260597
88.0;2448849.364340735
89.0;2709845.7980591445
90.0;2396193.8590715793
91.0;4894986.713298792
92.0;2558481.4783037063
93.0;2091840.6738710285
94.0;2564225.175748472
95.0;2487051.224269607
96.0;2833069.703116051
97.0;3380738.9842145657
98.0;3928011.60375442
99.0;2860730.7524126447
100.0;2535869.0576704578
101.0;1809046.3300407985
102.0;3027692.673099398
103.0;4043660.375514783
104.0;2293668.001525904
105.0;4068936.3943626154
106.0;3879696.3125646273
107.0;2386748.7278831294
108.0;3651847.522088761
109.0;5570404.607474498
110.0;3620251.8976695817
111.0;4916947.161677355
112.0;3180818.134509986
113.0;3856313.972574222
114.0;3711748.5128063555
115.0;3175418.503112233
116.0;2374246.377055717
117.0;2975412.507119135
118.0;2680171.4408884407
119.0;2647100.1034734766
120.0;3010945.1751526124
121.0;5231036.839468455
122.0;4223578.189459716
123.0;2867864.8059850466
124.0;3759823.478877857
125.0;2732024.390453812
126.0;2541191.2578196046
127.0;2069219.9269258073
128.0;1970901.8284616526
129.0;2519418.3778811465
130.0;2786745.085932446
131.0;3433259.0571648115
132.0;3374471.750871892
133.0;4020318.8973236703
134.0;3450674.6320660687
135.0;3374129.2085947236
136.0;2954370.232104842
137.0;2459149.3693004847
138.0;2299864.3277208544
139.0;2002601.2789326608
140.0;1991418.0641437313
141.0;2279326.6019108295
142.0;2680016.066309038
143.0;3342942.836973279
144.0;3479801.1398468604
145.0;3605352.901543021
146.0;3204511.6413435955
147.0;3169831.5157362963
148.0;2963891.736775629
149.0;2412053.467297523
150.0;2119186.743862578
151.0;1811874.4185250616
152.0;2102529.8712421963
153.0;2143836.774808847
154.0;2363618.5894627417
155.0;2970876.39166508
156.0;3472421.254288338
157.0;3511388.0419365824
158.0;3045919.2524719653
159.0;3044247.361166058
160.0;2727001.196142398
161.0;2206591.9243754214
162.0;2056488.7804140267
