"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;6796092.680244315;-2382730.0497556846;9178822.73;0.0
2.0;618190.6658270406;-4229523.358172959;4847714.023999999;0.0
3.0;4568948.990686184;-1628905.533313816;6197854.524;0.0
4.0;5302678.794497914;-1597206.8755020862;6899885.67;0.0
5.0;4496040.075728521;-1781940.7822714788;6277980.858;0.0
6.0;3174226.7191813136;-2436104.5919786864;5610331.31116;0.0
7.0;3220306.936435265;-2357603.8390847347;5577910.77552;0.0
8.0;3830957.3399527534;-2408812.107441247;6239769.447394;0.0
9.0;3381449.8146580043;-3281509.1624809955;6662958.977139;0.0
10.0;2651481.1329518273;-3705322.223443774;6356803.356395601;0.0
11.0;3480596.0776700675;-5097450.191745974;8578046.269416042;0.0
12.0;7402704.432062845;-4118578.616451693;1.1521283048514538E7;0.0
13.0;7172867.293555078;-4623706.260052002;1.179657355360708E7;0.0
14.0;9432255.067388423;-3097483.7454755516;1.2529738812863974E7;0.0
15.0;4678873.901957178;-2511424.680722488;7190298.582679666;0.0
16.0;6470205.335693093;-1429654.676983573;7899860.0126766665;0.0
17.0;7148456.522957573;-1171989.424399095;8320445.947356667;0.0
18.0;6499537.3855699105;-1266486.356774764;7766023.742344675;0.0
19.0;4976792.545082346;-1674701.3775053122;6651493.922587658;0.0
20.0;4363591.256039657;-2210201.0883354372;6573792.344375094;0.0
21.0;4905994.440899326;-2467930.7389945826;7373925.179893908;0.0
22.0;6916072.384538586;-2071951.5515483276;8988023.936086914;0.0
23.0;8683055.691006517;-2287564.045270014;1.0970619736276532E7;0.0
24.0;1.0869426459396187E7;-2565846.6952240914;1.3435273154620279E7;0.0
25.0;9831856.161131319;-3727777.8617714173;1.3559634022902736E7;0.0
26.0;1.2211209136125384E7;-2506239.4928057785;1.4717448628931163E7;0.0
27.0;1.3941740817475338E7;-1758670.0713543405;1.5700410888829678E7;0.0
28.0;1.3242158134826357E7;-1753312.710930702;1.4995470845757058E7;0.0
29.0;1.265225110392052E7;-1761920.1069431405;1.441417121086366E7;0.0
30.0;1.2962332417377764E7;-1767032.0484617786;1.4729364465839542E7;0.0
31.0;1.205897063207895E7;-1774522.7032171572;1.3833493335296106E7;0.0
32.0;1.2180082649733156E7;-2142989.8291826546;1.432307247891581E7;0.0
33.0;1.2928295728990525E7;-2185543.02883958;1.5113838757830104E7;0.0
34.0;1.4207539160718478E7;-2525731.5208042054;1.6733270681522684E7;0.0
35.0;1.703375488028737E7;-2307010.6414510333;1.9340765521738406E7;0.0
36.0;1.1309759303975385E7;-2224062.2960246187;1.3533821600000003E7;0.0
37.0;1.1522648611188537E7;-2456339.3495049234;1.397898796069346E7;0.0
38.0;1.1320938917732134E7;-3217287.2593245427;1.4538226177056678E7;0.0
39.0;1.1626526494243464E7;-3485867.2113432833;1.5112393705586746E7;0.0
40.0;1.193114808046054E7;-3019075.7100073393;1.4950223790467879E7;0.0
41.0;1.2205054090637762E7;-2766300.967912639;1.49713550585504E7;0.0
42.0;1.2483573693071608E7;-2449758.2304758495;1.4933331923547456E7;0.0
43.0;1.2822558772892328E7;-2207010.722971043;1.502956949586337E7;0.0
44.0;1.3137781665194191E7;-2113890.813781413;1.5251672478975603E7;0.0
45.0;1.3486210647743152E7;-2270968.671400089;1.5757179319143241E7;0.0
46.0;1.416714566374954E7;-2568878.763733227;1.6736024427482767E7;0.0
47.0;1.51570338E7;-2983590.5800954443;1.8140624380095445E7;0.0
48.0;1.5099268268449388E7;-4204795.167572368;1.9304063436021756E7;0.0
