"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1126008.9313180516
39.0;1491536.0746991893
40.0;1496930.3258996888
41.0;1282527.1672174083
42.0;1743624.644892654
43.0;1441198.0714433345
44.0;1292413.9470608977
45.0;1111849.332230696
46.0;1467139.708528201
47.0;1817645.4421944474
48.0;1990077.408691369
49.0;2950645.0936132777
50.0;2865678.6450861483
51.0;2733250.8582878546
52.0;2410272.7827310394
53.0;2059650.7941849772
54.0;2017859.4734035311
55.0;1989456.9444950677
56.0;1590402.0972671628
57.0;1925591.2365013228
58.0;2394584.306276509
59.0;2301424.5243179183
60.0;3060679.805462674
61.0;2875592.3889618265
62.0;3079468.351834437
63.0;2612360.615018087
64.0;2810037.0823826613
65.0;2912065.9917157274
66.0;2816532.448183337
67.0;1909518.0257379285
68.0;2268439.3865817916
69.0;1798908.9926675938
70.0;1824469.5879658766
71.0;2939128.64781491
72.0;2774270.826483702
73.0;3024814.7517114445
74.0;3189125.3035180746
75.0;3168956.8075624043
76.0;3241012.8446607892
77.0;2809182.831762261
78.0;2848322.6043553404
79.0;2517991.391270507
80.0;2596137.8380532353
81.0;2227324.92024957
82.0;2171377.605692527
83.0;2821375.1581462063
84.0;2779736.1238036593
85.0;3334542.8423764887
86.0;2859719.3078515744
87.0;3255978.82192847
88.0;3180470.465493941
89.0;3289647.1610181993
90.0;3218986.98381423
91.0;2822383.147699146
92.0;2690698.4493865203
93.0;2676334.780586418
94.0;3192822.019951811
95.0;3317735.796432641
96.0;4058820.1476003276
97.0;3956152.9609576473
98.0;3893992.370182055
99.0;3379401.679586437
100.0;2885603.5588397793
101.0;4026609.562134168
102.0;2982151.6490751263
103.0;2060140.6055081952
104.0;2422532.315784098
105.0;2559876.3598358743
106.0;2292987.356385554
107.0;2376417.2231018124
108.0;2925940.4534706436
109.0;2800906.8989061518
110.0;5071553.86049674
111.0;4402853.615433341
112.0;4361332.128484049
113.0;2311572.135910595
114.0;3712954.547651064
115.0;2751335.6673751343
116.0;2305582.262336159
117.0;2134034.8373909686
118.0;2081047.691354935
119.0;2318209.2401726935
120.0;3039096.563164762
121.0;3206981.379692294
122.0;3236765.0256340667
123.0;4953256.731765903
124.0;3768439.5231517563
125.0;3085457.8913600715
126.0;3001695.8655366604
127.0;2521004.3790745386
128.0;2733725.545761882
129.0;2383028.5479031005
130.0;3522021.929086892
131.0;2044273.3134128267
132.0;3619400.859122467
133.0;2685163.6484502326
134.0;4074285.160970832
135.0;2561867.424425411
136.0;3726569.17912861
137.0;2743204.1249660263
138.0;3621705.9456050326
139.0;1936143.4799325387
140.0;2278170.0781611917
141.0;2312570.511012424
142.0;2651132.332041035
143.0;3022282.192880496
144.0;4118176.3907217756
145.0;2966913.47319571
146.0;4492167.082219508
147.0;3383760.9474579403
148.0;2764527.4749943516
149.0;2708812.516164318
150.0;1958795.5050347436
151.0;2006745.539706235
152.0;1767490.6965133257
153.0;2279885.0541705787
154.0;1968810.9323350945
155.0;3025229.0632500774
156.0;3624449.343043636
157.0;3009454.623012649
158.0;3220659.893478699
159.0;2877704.1126116547
160.0;2167037.0567692835
161.0;2957304.8775208257
