"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;7281031.252196791;-2344184.3178032073;9625215.569999998;0.0
2.0;1425853.3037795164;-4190977.6262204824;5616830.929999999;0.0
3.0;4887782.2384282;-2141861.491571799;7029643.729999999;0.0
4.0;5415646.524918551;-1960688.805081449;7376335.33;0.0
5.0;4961836.594918657;-1791598.9520813436;6753435.547;0.0
6.0;3510315.3068250837;-2524204.9079749156;6034520.214799999;0.0
7.0;3862386.2079001786;-2334717.194099821;6197103.402;0.0
8.0;4073770.3292615046;-2434284.364158496;6508054.69342;0.0
9.0;3387338.4416681738;-3658164.777909826;7045503.219578;0.0
10.0;3465173.8216393655;-4474239.698688835;7939413.5203282;0.0
11.0;3854708.8287510723;-5498080.611240409;9352789.439991482;0.0
12.0;7283849.9289494995;-4943971.511041982;1.2227821439991482E7;0.0
13.0;6145787.918305758;-5454167.888339624;1.1599955806645382E7;0.0
14.0;1.0336845089365765E7;-2405007.2860296136;1.2741852375395378E7;0.0
15.0;2056511.749850918;-2590339.093398513;4646850.843249431;0.0
16.0;3502174.557412279;-1607873.8418371526;5110048.399249432;0.0
17.0;4050246.690671562;-1172721.1508528702;5222967.841524432;0.0
18.0;3352801.4797584247;-1434536.5728635623;4787338.052621987;0.0
19.0;2591234.3214838156;-1532737.2786799427;4123971.6001637583;0.0
20.0;1392502.0410012177;-2053996.3239433516;3446498.3649445693;0.0
21.0;1290276.6534918114;-2347302.7441854365;3637579.397677248;0.0
22.0;3290599.1283900496;-1920952.4753389962;5211551.603729046;0.0
23.0;5216168.380952134;-2001492.331765225;7217660.712717359;0.0
24.0;7090868.668506531;-2389116.4865971133;9479985.155103644;0.0
25.0;4570170.394955687;-3502211.7692219648;8072382.1641776515;0.0
26.0;6447968.579633116;-2892462.622802117;9340431.202435233;0.0
27.0;7165787.76723513;-2299275.165331378;9465062.932566509;0.0
28.0;6005635.225216679;-1979929.3044386602;7985564.529655339;0.0
29.0;6268779.691046182;-1808063.4878165636;8076843.178862746;0.0
30.0;6506893.339760526;-1702596.5943212488;8209489.934081775;0.0
31.0;5616201.70729442;-1668461.0049954625;7284662.712289883;0.0
32.0;5286917.980264211;-2168292.10004345;7455210.080307661;0.0
33.0;4866071.476130493;-2483810.2061646157;7349881.682295109;0.0
34.0;6428183.585331954;-2128545.2559627756;8556728.84129473;0.0
35.0;8468998.577319145;-2312811.9045215226;1.0781810481840668E7;0.0
36.0;1.1309759303975381E7;-2224062.2960246187;1.35338216E7;0.0
37.0;1.152264861118854E7;-2623086.7093923837;1.4145735320580924E7;0.0
