"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1221171.7084358283
39.0;1731041.2452362098
40.0;1633554.2424642963
41.0;1422952.6557187082
42.0;1204362.6971155396
43.0;1056424.6365093281
44.0;1248307.0976306205
45.0;1430962.1902964273
46.0;1561172.1382456026
47.0;1862890.9461117666
48.0;2181670.8551374758
49.0;1983390.7048846765
50.0;2300471.7737548114
51.0;2506734.803543186
52.0;2529408.8079904844
53.0;2026586.1057408827
54.0;1861009.2981204586
55.0;2321917.822112776
56.0;1875765.4150214004
57.0;1880592.2169061922
58.0;2308431.810221152
59.0;1848177.3243317218
60.0;2897800.165335297
61.0;2558701.9303272692
62.0;3301736.885128566
63.0;2448131.827396696
64.0;2552129.249316731
65.0;2497480.32805536
66.0;1738917.999586476
67.0;2171500.263645221
68.0;2830121.551774928
69.0;1892638.7846548946
70.0;2980229.656446745
71.0;2140076.9618550935
72.0;3467800.359870422
73.0;5936954.55663302
74.0;2536366.702128283
75.0;3393816.2400740003
76.0;2197812.052430517
77.0;3735493.4421203816
78.0;1888778.1466371266
79.0;1907601.1057008496
80.0;1779658.2369034123
81.0;1959128.6427361735
82.0;2011755.7593897837
83.0;2499517.6445752503
84.0;1640066.2342975968
85.0;5200279.62659242
86.0;2995765.840627125
87.0;3905643.9126350563
88.0;2117185.0966240894
89.0;2307448.460948259
90.0;3633625.945597148
91.0;1508925.3024941795
92.0;2633287.4377454375
93.0;3164477.122577513
94.0;2171014.892364746
95.0;2752715.490233263
96.0;2243469.777154939
97.0;2868706.2246084306
98.0;2038560.9772149292
99.0;5113605.0980796525
100.0;2366311.4706130074
101.0;1800349.26595094
102.0;4200483.2577688005
103.0;3045673.244378505
104.0;1949014.149770667
105.0;2413611.281619304
106.0;2720049.1504654936
107.0;2100342.973807848
108.0;2101033.5464995345
109.0;2317740.3856463186
110.0;3342909.2283068253
111.0;3265820.7690255675
112.0;2944261.0929727424
113.0;2096510.6528147762
114.0;3335023.4888411644
115.0;1598442.3370383196
116.0;3070326.9003631137
117.0;1830150.8775749418
118.0;1591413.2473221452
119.0;2376957.903469741
120.0;2775537.6544722985
121.0;2529473.010761407
122.0;2349082.753021508
123.0;5166597.603123963
124.0;2517931.372168819
125.0;2441319.4970306866
126.0;2728998.945932914
127.0;1628930.2522963204
128.0;2036181.2155921943
129.0;2442761.676444723
130.0;2379969.8085928024
131.0;2469326.0706793847
132.0;3528779.600164915
133.0;2363856.0732762697
134.0;3168394.8733308967
135.0;2565973.41105672
136.0;3386050.189446879
137.0;3424078.0816774187
138.0;1619779.3976113012
139.0;1869935.5379307983
140.0;2836151.8136013085
141.0;1414690.3363169353
142.0;3266384.001378647
143.0;3158078.8877629195
144.0;1792976.5125891115
145.0;2144345.4175769743
146.0;2740223.8842548123
147.0;3287246.480048738
148.0;2307221.933547876
149.0;3197155.535950348
150.0;4016508.1439118404
151.0;1555611.0169906463
152.0;1777366.3818817723
153.0;1946959.134225475
154.0;2291274.114248688
155.0;1354072.5677208826
156.0;2682195.356208027
157.0;1780634.9774339723
158.0;2301885.494508024
159.0;1925754.6969247125
160.0;3232325.157066204
161.0;4317687.4595652325
