"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1024294.9325528713
39.0;1589882.8940802512
40.0;1570121.8835155587
41.0;1321132.586332445
42.0;1595266.652804317
43.0;1178150.9920673808
44.0;1246900.1040919367
45.0;1282322.6192861758
46.0;1466539.2776467756
47.0;2119982.154319398
48.0;1729458.1667647362
49.0;2546770.0888492153
50.0;2717058.421869921
51.0;2523846.051212392
52.0;2261485.5053347526
53.0;2296865.475991448
54.0;1635237.2145893192
55.0;1930339.083355453
56.0;1862203.6754716525
57.0;1837281.6247861315
58.0;2365875.579757564
59.0;2550533.8598990776
60.0;2455441.7561311615
61.0;2914991.4770508693
62.0;2892781.412332562
63.0;2363044.033623289
64.0;2712486.6870437507
65.0;2627770.3731548544
66.0;1928009.2350472005
67.0;2193100.910936588
68.0;2891189.2175824028
69.0;2672495.5953718848
70.0;2493912.0768746203
71.0;3390839.0598734817
72.0;3188673.353136477
73.0;3466409.9256414934
74.0;2656577.90259531
75.0;3298866.484907078
76.0;2953988.8948414735
77.0;3933514.626433948
78.0;2419363.3562707454
79.0;3040646.342766516
80.0;2137975.5832226826
81.0;2009157.2701300571
82.0;2362025.3767871945
83.0;3271241.69652414
84.0;3581319.9785941844
85.0;2888769.946981221
86.0;3148398.754506117
87.0;3047177.0959786284
88.0;3572810.6698571467
89.0;3156971.7187907468
90.0;2317843.5010048132
91.0;2313020.67255522
92.0;2806548.695495349
93.0;2741906.0243479987
94.0;2294040.8478159127
95.0;2945459.036707569
96.0;2501069.91671931
97.0;2536255.012080065
98.0;3801022.0237146886
99.0;2593400.6643918986
100.0;4648933.285528714
101.0;3172796.169972027
102.0;1911368.7910460103
103.0;2014260.720308132
104.0;2619370.3698492297
105.0;2774139.9863200155
106.0;2420407.1943954197
107.0;4106281.8254409283
108.0;2516896.8721763394
109.0;4471521.192164518
110.0;2960101.405493576
111.0;2634024.1232926566
112.0;4476105.6150607215
113.0;2949075.1117421216
114.0;4871089.224347868
115.0;5321804.380953708
116.0;2804478.7918857597
117.0;2335412.5291703423
118.0;3379427.914342319
119.0;3495755.4732920113
120.0;3868320.946634911
121.0;3196340.8743155426
122.0;3291779.966113144
123.0;2811170.5444706753
124.0;3074265.567352722
125.0;3303088.6472259825
126.0;2251712.5294505083
127.0;3737828.317749008
128.0;2006096.3267622886
129.0;2565204.1687939456
130.0;2838709.914780254
131.0;2657004.2296442594
132.0;4191222.947810327
133.0;4340554.669193575
134.0;3135740.644511503
135.0;3172312.451194903
136.0;3981393.941638715
137.0;2499811.3188706613
138.0;2105686.5498267394
139.0;2202683.3220518054
140.0;2136512.735243339
141.0;2320497.557904512
142.0;2709448.8627108866
143.0;2981019.291486773
144.0;3562560.9693272673
145.0;3255308.3178324043
146.0;3770251.5542695024
147.0;2999192.0702034542
148.0;2673356.1239059023
149.0;2702922.687935829
150.0;2169175.429455009
151.0;1885584.8739129296
152.0;2019719.9548421663
153.0;2202321.1050849324
154.0;2437892.671309405
155.0;2846009.8784868037
156.0;3557197.3412296944
157.0;3214474.9950315333
158.0;3365083.0429014023
159.0;3072745.501337495
160.0;2630107.0870516067
161.0;2194743.1809938685
