"tick";"Traded Volume"
163.0;1852509.3423608814
164.0;1885776.112029313
165.0;2076320.271740924
166.0;2470350.49546999
167.0;2797943.882212503
168.0;2996665.9935913463
169.0;3036643.903488105
170.0;2699911.479594532
171.0;3014259.592551308
172.0;2297269.12363039
173.0;2093213.1147157543
174.0;1779383.6224031132
175.0;1625701.1095160611
176.0;1704389.6132756213
177.0;1788194.6942827515
178.0;2245978.090197775
179.0;2583646.643093419
180.0;2791391.609196
181.0;2419103.5958347134
182.0;2930225.28732112
183.0;2496559.521777697
184.0;2114427.267705003
185.0;1781759.6425541525
186.0;1593139.9588512746
187.0;1312550.2604802803
188.0;1631805.61355102
189.0;1686956.1998382413
190.0;2001064.5567601672
191.0;2265009.869287526
192.0;2459332.1674961536
193.0;2444860.8399761743
194.0;2287414.023027065
195.0;1821816.223836625
196.0;2095806.2050907384
197.0;1595173.781713435
198.0;1358874.2054204773
199.0;1280341.3339663246
200.0;1332440.9593107207
201.0;1464105.702931278
202.0;1695737.5364148652
203.0;2017230.646950603
204.0;2221416.550153561
205.0;2048541.6146374631
206.0;1955788.9437483274
207.0;1843583.4656126495
208.0;1516996.362856049
209.0;1395816.745564081
210.0;1194246.9118765744
211.0;1074914.893605953
212.0;1140636.5016907842
213.0;1259247.396717694
214.0;1499145.9341332642
215.0;1698165.4461114858
216.0;1864649.8584929341
217.0;1661896.5449413685
218.0;1718179.9807717968
219.0;1544074.0245607786
220.0;1268252.3132220337
221.0;1212928.8140159678
222.0;997925.5840223264
223.0;865799.7202784928
224.0;1008051.3493691228
225.0;1058407.2081227805
226.0;1259442.4333919212
227.0;1408235.9963537292
228.0;1604501.9932662102
229.0;1394632.8217962233
230.0;1302496.7827094735
231.0;1195289.8732986902
232.0;1079062.9122294614
233.0;886493.2624970566
234.0;793379.8455202726
235.0;714095.2535787924
236.0;757753.3590798567
237.0;836548.8724302627
238.0;995919.1588687921
239.0;1128132.6248569663
240.0;1255231.4994241379
241.0;1050787.6595990306
242.0;976682.7954725586
243.0;917827.6347068003
244.0;765939.3683047901
245.0;678093.1793096405
246.0;597526.5556120544
247.0;535459.9699224
248.0;567462.3741163578
249.0;626277.0581730884
250.0;716800.3730586405
251.0;873231.6634414404
252.0;902584.350198967
253.0;761608.482372747
254.0;666691.3293496458
255.0;625052.4430276306
256.0;534422.7801631187
257.0;451592.58958600316
258.0;404126.45310431323
259.0;363732.7385131825
260.0;385967.92474132206
261.0;426102.39082352974
262.0;507278.6448308036
263.0;574622.4885449627
264.0;647386.8891905713
265.0;393989.6618981442
266.0;359135.40595546213
267.0;334350.6086302924
268.0;285353.35436472093
269.0;240999.07785332823
270.0;207621.74753571438
271.0;200080.471488227
272.0;201630.73047130197
273.0;233525.21689488253
274.0;270750.5978532219
275.0;299143.6156592295
276.0;346867.77786692785
277.0;222440.21917800396
