"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1099373.6015773867
39.0;1750651.202224684
40.0;1443432.2040386307
41.0;1526622.3360212666
42.0;1558336.0815212543
43.0;1293530.1796349208
44.0;1281738.225350399
45.0;1334637.7895910745
46.0;1523702.441580719
47.0;1745054.056699518
48.0;2182362.563889732
49.0;2913503.3073481745
50.0;2755616.011798445
51.0;2406537.9047808694
52.0;2923125.581997706
53.0;1995573.6465792714
54.0;2057614.0826207013
55.0;1497020.6530226553
56.0;1572270.939041951
57.0;1719430.2054503572
58.0;2674231.092657672
59.0;2648885.164348574
60.0;2913494.965115574
61.0;2538738.9397206903
62.0;3322660.081342477
63.0;3295457.5915855984
64.0;3245285.9256739495
65.0;1825363.5684459407
66.0;1969201.1312054337
67.0;2261274.2620447385
68.0;1936319.7151563973
69.0;2490982.5771982055
70.0;2269829.0970619433
71.0;2378926.2374175033
72.0;2689389.8888899693
73.0;3027099.6993699637
74.0;3514985.1116025494
75.0;3021770.0902164765
76.0;3207393.6739176954
77.0;3059231.6142108743
78.0;2448075.5290281367
79.0;2390292.4355636267
80.0;2522187.166704391
81.0;2078455.3291763393
82.0;1962981.6419408093
83.0;2754584.681704766
84.0;3671946.1018434092
85.0;3603275.636018825
86.0;3218692.6238028426
87.0;2831199.965425273
88.0;3488748.5083024553
89.0;2883606.781915706
90.0;2675732.271925284
91.0;2543939.1502815466
92.0;2370804.1026428984
93.0;2481664.349970741
94.0;2622932.320139574
95.0;2653902.6639389973
96.0;3019960.606839842
97.0;3466651.5653240597
98.0;3256651.6487497166
99.0;2885947.7079421277
100.0;3587951.80776898
101.0;3595740.985259147
102.0;3071237.793551569
103.0;3473461.2141718757
104.0;4506659.345217279
105.0;3678985.627131348
106.0;2094058.6237867263
107.0;3519349.1533583226
108.0;2727810.1054976755
109.0;4791314.300964508
110.0;2103343.5615053317
111.0;3318059.4082378936
112.0;3245464.939622894
113.0;3393288.3502196926
114.0;2736091.922927459
115.0;2749895.2525045075
116.0;1523596.3534927724
117.0;2324327.281144812
118.0;2426225.024248109
119.0;2594616.805571557
120.0;2753438.9642021167
121.0;5657643.53982543
122.0;3415238.0198891037
123.0;3292201.575393529
124.0;3426289.694930085
125.0;3027756.881062288
126.0;3186717.6073957575
127.0;2298699.608741667
128.0;2650253.2990100007
129.0;2617530.5937291835
130.0;2392354.951870656
131.0;2371885.0737443147
132.0;2588373.8568390994
133.0;3496140.236002612
134.0;3136041.1960751456
135.0;4666405.472366328
136.0;2663047.876415867
137.0;2454415.7536733313
138.0;3056729.478784405
139.0;4271796.913054956
140.0;3034060.027241407
141.0;2253867.81626954
142.0;3344201.7350549507
143.0;3446389.8426508782
144.0;3236671.413189731
145.0;3949273.0843691407
146.0;3311149.449466105
147.0;3098472.833690945
148.0;2717210.483466222
149.0;2501904.084704671
150.0;2599846.895765277
151.0;2217913.571410808
152.0;1968886.6783342683
153.0;2202023.085471257
154.0;2826799.3694491503
155.0;2987323.6816986864
156.0;3054258.619417539
157.0;3322287.9377552764
158.0;3307143.788049673
159.0;2669876.2700284664
160.0;2785423.1328031053
161.0;2574376.5568587645
162.0;1901646.0463847783
