"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1723648.27941908
38.0;2168044.3840370513
39.0;2012178.2306904644
40.0;1897814.7112990275
41.0;1502908.3786936942
42.0;1238046.0927520383
43.0;1053032.45029459
44.0;1435483.617875712
45.0;1355348.5480445067
46.0;1458287.0617826863
47.0;1914550.4321104207
48.0;1976187.70165405
49.0;3037502.2546249256
50.0;2666737.8329306426
51.0;2745236.6586404126
52.0;3055741.194678217
53.0;1923749.6432423093
54.0;2008332.461193606
55.0;1813586.2419514265
56.0;1846413.618789251
57.0;1824216.0058021364
58.0;2276248.5350160995
59.0;2750817.002161473
60.0;2832071.5075485655
61.0;3040144.010148535
62.0;3468099.0627110465
63.0;3494253.9305631574
64.0;2468318.7941751876
65.0;2432083.891238626
66.0;1818580.8960023036
67.0;2167190.1439323784
68.0;1620684.7605458442
69.0;2313706.593997351
70.0;2304091.7323887087
71.0;2870709.5570472092
72.0;2822383.933978457
73.0;4366912.826867826
74.0;3135687.8363940106
75.0;3114852.5747112916
76.0;3567163.206743858
77.0;2388322.83034629
78.0;2653671.41945636
79.0;2175502.97274926
80.0;2133836.902493299
81.0;2347640.3174145664
82.0;2331538.574994004
83.0;3430277.7580466224
84.0;3330884.121911855
85.0;3544458.0138078174
86.0;3705526.123567614
87.0;2844141.9271823536
88.0;3351148.139682695
89.0;2674250.7222389313
90.0;2819830.841262067
91.0;2907022.704162768
92.0;2590023.448588879
93.0;2611319.800309207
94.0;2578194.0232543186
95.0;2920399.653990398
96.0;3009748.552241968
97.0;3413926.102593923
98.0;3422843.4753363184
99.0;3799917.512767881
100.0;3208588.069171471
101.0;3271620.0506297974
102.0;2993627.57204089
103.0;2670675.6630736548
104.0;2611675.1944303336
105.0;2675952.720811346
106.0;2574779.7247584234
107.0;3088680.611217498
108.0;3441259.6760967644
109.0;2967203.5573612032
110.0;3552671.210628311
111.0;3124950.6847835374
112.0;2583836.0869214586
113.0;3189768.8298886884
114.0;2271626.070689138
115.0;3115123.483536673
116.0;2847194.578245734
117.0;2733055.831693838
118.0;2920865.4604673865
119.0;2867004.585487068
120.0;3463543.8103808686
121.0;2576309.039409559
122.0;4349020.531095378
123.0;2806474.770576863
124.0;3575904.642761436
125.0;2467578.4686035914
126.0;2730785.287286604
127.0;3228974.484894516
128.0;2304158.7899887664
129.0;2617172.495352417
130.0;2338014.793392713
131.0;2850544.365817422
132.0;3362930.5591761884
133.0;3750404.816736384
134.0;2890785.4797451645
135.0;2840185.6001411984
136.0;3445261.474628807
137.0;3228925.5560928616
138.0;2723596.4292757786
139.0;2474419.3747265832
140.0;2387747.6000650125
141.0;2364787.7090966646
142.0;2325204.9579981556
143.0;2766661.113556131
144.0;2700832.3981582997
145.0;3388893.5763573586
146.0;2776781.482058963
147.0;2919153.5630962807
148.0;3107637.744128185
149.0;3251123.572699739
150.0;3324710.200954367
151.0;2494505.35663187
152.0;2921822.0673201284
153.0;1974006.815316827
154.0;2614948.979658123
155.0;4483279.382442441
156.0;2721823.236484514
157.0;3904450.4425275526
158.0;2899549.5130472085
159.0;2225417.8180827233
160.0;2769088.591472278
161.0;2588474.86093386
162.0;2562723.6614596476
