"tick";"Traded Volume"
162.0;2124426.150759655
163.0;1711030.6071103564
164.0;1556439.3930756398
165.0;2344899.6572728283
166.0;2417959.9855574705
167.0;2725284.2576291487
168.0;2773378.181121963
169.0;3266303.2826020494
170.0;2802140.3905120017
171.0;2911895.1543163736
172.0;2464772.726923364
173.0;2098978.076302544
174.0;1907483.9121189385
175.0;1599980.3061528183
176.0;1698307.6678543335
177.0;1876024.5447748096
178.0;2235936.868932712
179.0;2499142.213623564
180.0;2812749.7297472213
181.0;2722311.763989751
182.0;2669238.979987563
183.0;2275998.9599914593
184.0;2284409.263765967
185.0;1753530.3516297655
186.0;1564280.46192941
187.0;1480707.339490925
188.0;1522237.400259517
189.0;1635368.0142878715
190.0;2037017.8765593704
191.0;2276217.3252725387
192.0;2432336.5425516423
193.0;2318438.402269582
194.0;2402164.496014838
195.0;2175340.352537979
196.0;1772289.9207671909
197.0;1598336.0106933038
198.0;1255614.201667933
199.0;1372395.2744520009
200.0;1340766.3944026083
201.0;1467257.5043880579
202.0;1744943.3571875705
203.0;1823643.3658843949
204.0;2076243.507321601
205.0;2214086.8153158617
206.0;2059197.4025635773
207.0;1816448.365868065
208.0;1515201.988838035
209.0;1429312.0922668865
210.0;1150898.5326987715
211.0;1120575.5237063183
212.0;1150565.8692005738
213.0;1262651.6747986071
214.0;1502598.959210606
215.0;1679908.0289643432
216.0;1859632.0654618104
217.0;1778122.997272474
218.0;1663739.1997782076
219.0;1549926.7624793064
220.0;1323927.9620062124
221.0;1119979.338401018
222.0;1001465.2792230663
223.0;902250.2406153539
224.0;958161.6040555323
225.0;1032113.0353257618
226.0;1173211.8515128735
227.0;1470516.2782091666
228.0;1639608.9694004557
229.0;1414495.9339945603
230.0;1300457.6985096144
231.0;1226151.7858325322
232.0;1047137.9899162203
233.0;885772.7475230977
234.0;780808.2337125002
235.0;721971.1912079945
236.0;693807.8456652911
237.0;889289.1948216753
238.0;982814.2224361328
239.0;1129764.528721131
240.0;1301638.543206501
241.0;955756.3120373294
242.0;940342.0673989354
243.0;1016638.2027773988
244.0;735327.0606638329
245.0;705619.7739805127
246.0;603941.1541348007
247.0;541512.7404438147
248.0;542369.91772815
249.0;653864.9042923057
250.0;700707.4929832508
251.0;811469.8170688144
252.0;973191.6144328292
253.0;704856.7610883366
254.0;717645.3343876477
255.0;612961.1637805138
256.0;487308.26037657494
257.0;511879.2068280626
258.0;415386.6092591751
259.0;363860.6157562548
260.0;370663.39599987515
261.0;438003.8804227174
262.0;511134.46273262927
263.0;504058.80599953764
264.0;704900.591315227
265.0;406662.13431196095
266.0;350952.87427867495
267.0;297819.3872370529
268.0;328584.5527030169
269.0;232790.2911220647
270.0;183832.69169132676
271.0;230416.3506698872
272.0;207502.91958178708
273.0;221917.64469393803
274.0;273740.7548404597
275.0;311941.26832854416
276.0;346995.1426820462
277.0;215140.4233037176
