"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
66.0;9171477.242296457;-2806504.831700318;1.1962382073996775E7;15600.0
67.0;9049776.376589507;-2969895.965474003;1.2005272342063509E7;14400.0
68.0;8739680.470499009;-2695875.773859038;1.1420756244358046E7;14800.0
69.0;8275842.296298193;-3727638.898497554;1.1988281194795746E7;15200.0
70.0;8045939.370122451;-4351586.550495157;1.2382325920617608E7;15200.0
71.0;8016384.299999993;-5356968.6861910205;1.3358952986191014E7;14400.0
72.0;7512822.049311185;-6655679.702703299;1.4155701752014484E7;12800.0
73.0;6635189.720343468;-7129102.842125055;1.3753092562468523E7;11200.0
74.0;5394642.211097055;-7846218.967551797;1.3232061178648852E7;8800.0
75.0;5258609.488506487;-6702130.829378419;1.1953540317884905E7;7200.0
76.0;5293149.820927185;-6836607.650110741;1.2122957471037926E7;6800.0
77.0;5284447.503986337;-5004501.470088444;1.0279748974074781E7;9200.0
78.0;5213022.828754861;-4744339.352241306;9948162.180996167;9200.0
79.0;4984486.042088794;-4576717.444603836;9552803.48669263;8400.0
80.0;4516975.288629517;-5283943.793366892;9794119.08199641;6800.0
81.0;3860415.618596879;-6427246.862186418;1.0282062480783297E7;5600.0
82.0;3416043.423132024;-7046012.701658449;1.0456456124790473E7;5600.0
83.0;3147239.899999989;-8554193.136782197;1.1696633036782186E7;4800.0
84.0;2407726.0586288255;-1.0199580728459286E7;1.2603306787088111E7;4000.0
85.0;1258452.3083768897;-1.1503201427696794E7;1.2760053736073684E7;1600.0
86.0;-216591.43606690504;-1.2547862111898273E7;1.2330470675831368E7;800.0
87.0;-463141.06176168285;-1.322191353677935E7;1.2760372475017667E7;-1600.0
88.0;-505072.57283633575;-1.3469734160302818E7;1.2967461587466482E7;-2800.0
89.0;-568535.1802213732;-1.3156308022579605E7;1.2591372842358232E7;-3600.0
90.0;-714467.7948331907;-1.1916962044981195E7;1.1208094250148004E7;-5600.0
91.0;-1057821.8971087448;-1.1160321555576483E7;1.0109699658467738E7;-7200.0
92.0;-1682135.9297908004;-1.2033101976497795E7;1.0359766046706995E7;-8800.0
93.0;-2531330.531427713;-1.3264852114849683E7;1.074352158342197E7;-10000.0
94.0;-3189479.6501585897;-1.4843587632446168E7;1.1664107982287578E7;-10000.0
95.0;-3700444.5000000224;-1.413654228810286E7;1.0446497788102837E7;-10400.0
96.0;-4514289.812852345;-1.3919106598338528E7;9413216.785486182;-8400.0
97.0;-5752286.265311878;-1.5589963161424004E7;9846876.896112125;-9200.0
98.0;-7331555.318074634;-1.640439207567366E7;9081236.757599026;-8400.0
99.0;-7665650.191626832;-1.7418288398933195E7;9761438.207306363;-8800.0
100.0;-7780059.810062567;-1.7736930613846514E7;9967270.803783948;-10400.0
101.0;-7904367.1379868295;-1.691183558661117E7;9019468.44862434;-12000.0
102.0;-8102030.711337602;-1.7217285331366748E7;9128854.620029146;-13600.0
103.0;-8507583.29658793;-1.7727976737810284E7;9234793.441222355;-14400.0
104.0;-9206934.568663107;-1.8469515789074864E7;9276581.220411757;-14000.0
105.0;-1.0151313024334025E7;-1.9743076217952985E7;9605763.19361896;-14000.0
106.0;-1.0923370306380488E7;-2.0939182328169595E7;1.0029812021789107E7;-14000.0
107.0;-1.1568416800000016E7;-2.2962363072554097E7;1.1408746272554081E7;-14800.0
108.0;-1.223781300922239E7;-2.4601346876602188E7;1.2378333867379798E7;-14800.0
109.0;-1.3334600084061248E7;-2.5853991762743622E7;1.2534591678682374E7;-15200.0
110.0;-1.476868473442549E7;-2.69418669942599E7;1.218758225983441E7;-14400.0
111.0;-1.4974398336494874E7;-2.6026397249617323E7;1.106599891312245E7;-14000.0
112.0;-1.4973873322047617E7;-2.589898079694507E7;1.0939107474897452E7;-14000.0
113.0;-1.4994808090386942E7;-2.586776288141988E7;1.0888554791032936E7;-15600.0
114.0;-1.5101050256779006E7;-2.4868137032039862E7;9783886.775260856;-16800.0
115.0;-1.541459909120777E7;-2.4261800567243442E7;8865201.476035671;-18000.0
116.0;-1.6017967215896003E7;-2.3835406738715924E7;7834639.522819921;-17200.0
117.0;-1.6851913811405104E7;-2.5316387538044076E7;8482873.726638973;-18400.0
118.0;-1.7518405806232248E7;-2.571137719776149E7;8211371.3915292425;-18400.0
119.0;-1.8056439600000024E7;-2.766402185758345E7;9627582.257583424;-20000.0
120.0;-1.8615649553056397E7;-2.9018623444428332E7;1.0422973891371937E7;-20000.0
121.0;-1.9651279578633018E7;-2.971282552325756E7;1.0081145944624543E7;-19600.0
122.0;-2.100174097139868E7;-2.984947403603443E7;8867733.06463575;-20000.0
123.0;-2.11308943643927E7;-3.0436672121632267E7;9325777.757239565;-20000.0
124.0;-2.105760402582252E7;-3.064969219277171E7;9612088.16694919;-20000.0
125.0;-2.1000440683513366E7;-3.0845107948201615E7;9864667.264688252;-20000.0
126.0;-2.103773362470877E7;-3.0744763087197408E7;9726629.462488636;-19600.0
127.0;-2.129106410965339E7;-3.0283883215807173E7;9012019.10615378;-19200.0
128.0;-2.1839637103991188E7;-3.0923743962519985E7;9103706.858528798;-19600.0
129.0;-2.261401798039537E7;-3.2015046056863617E7;9420628.07646825;-19600.0
130.0;-2.3236602024508968E7;-3.2971946476274457E7;9754944.451765489;-19600.0
131.0;-2.374482240000002E7;-3.443523573054529E7;1.0709613330545267E7;-19200.0
132.0;-2.428553992361215E7;-3.5947605536809206E7;1.1680865613197055E7;-18800.0
133.0;-2.5388449520449918E7;-3.4995055315731004E7;9625405.795281086;-18800.0
134.0;-2.6745834246016856E7;-3.578622554440535E7;9059191.298388492;-18800.0
135.0;-2.6867927420167126E7;-3.454072693392125E7;7690799.513754123;-18000.0
136.0;-2.677070054470437E7;-3.357579599220503E7;6823095.447500659;-18000.0
137.0;-2.666464512472661E7;-3.182986955345128E7;5183224.428724672;-18000.0
138.0;-2.6661143988214176E7;-3.1594931893237855E7;4951387.905023679;-17600.0
139.0;-2.690164370435865E7;-3.143723940650725E7;4552395.702148602;-16800.0
140.0;-2.74624215157511E7;-3.2115646994822588E7;4669225.479071487;-16000.0
141.0;-2.826501989754216E7;-3.3204039080254283E7;4956219.182712122;-17200.0
142.0;-2.8970151296091735E7;-3.444533511132803E7;5492783.815236293;-17600.0
143.0;-2.9613865200000025E7;-3.5453621989837155E7;5858156.789837128;-18400.0
144.0;-3.0237890456394438E7;-3.679373780800691E7;6575047.351612476;-19200.0
145.0;-3.1262671247998565E7;-3.746254181959806E7;6219470.571599489;-19600.0
146.0;-3.2448794869567145E7;-3.836977267047693E7;5940177.800909785;-19200.0
147.0;-3.2408065441401117E7;-3.935295900558971E7;6964093.564188591;-19200.0
148.0;-3.2149371693635E7;-3.906858287183502E7;6938811.178200023;-19600.0
149.0;-3.183411824385832E7;-3.8758576463248305E7;6943658.219389986;-19200.0
150.0;-3.163192793245782E7;-3.768097019263079E7;6069042.260172971;-20000.0
151.0;-3.168344164176241E7;-3.742873472421074E7;5765293.082448331;-20000.0
152.0;-3.2048654279103674E7;-3.7893761308738224E7;5864707.029634551;-19600.0
153.0;-3.264988221597694E7;-3.8796358033336945E7;6166475.817360007;-20000.0
154.0;-3.315017236303121E7;-3.984079719056443E7;6710224.827533224;-19600.0
155.0;-3.360458360000004E7;-4.0535143551960215E7;6950159.951960176;-19600.0
156.0;-3.394363246752707E7;-4.181780411469011E7;7893771.647163041;-19600.0
157.0;-3.4737712976657294E7;-4.210186622585589E7;7383353.249198595;-19200.0
158.0;-3.556437631422777E7;-4.2174525564522184E7;6629349.250294416;-19200.0
159.0;-3.4988114768698916E7;-4.237984977542648E7;7410935.006727563;-19200.0
160.0;-3.416490574387898E7;-4.195740137628052E7;7812095.632401533;-19600.0
161.0;-3.328453303345057E7;-4.0863920618919194E7;7598987.585468625;-19600.0
162.0;-3.233228723614908E7;-3.997785409529799E7;7665166.85914891;-19600.0
163.0;-3.159298995525495E7;-3.932243440327754E7;7748644.44802259;-19200.0
164.0;-3.120031503706692E7;-3.6374840634011246E7;5193325.596944323;-18800.0
165.0;-3.10387804224168E7;-3.577872620529151E7;4759545.78287471;-19600.0
166.0;-3.080760683981471E7;-3.603600241555165E7;5247995.575736935;-19600.0
167.0;-3.0570641300000023E7;-3.651139757502794E7;5960356.27502792;-19600.0
168.0;-3.0162223128927007E7;-3.622117503431854E7;6078151.905391529;-19200.0
169.0;-3.017419755371201E7;-3.64142529000347E7;6258055.346322691;-18000.0
170.0;-3.0257367098485313E7;-3.5809777731010616E7;5571610.632525304;-19200.0
171.0;-2.908832721600947E7;-3.6030782716047905E7;6961655.500038435;-19200.0
172.0;-2.7675242447323717E7;-3.489661387302212E7;7240571.4256984;-19200.0
173.0;-2.6187961490066543E7;-3.3865753108821966E7;7697391.618755422;-19600.0
174.0;-2.4843972083252814E7;-3.284661870484564E7;8021846.621592828;-19200.0
175.0;-2.3555630154059116E7;-3.148443958269169E7;7948009.428632575;-19200.0
176.0;-2.2602528633688413E7;-3.0894211798518844E7;8310883.16483043;-19200.0
177.0;-2.1911628001356915E7;-3.0627109584499538E7;8734681.583142625;-19200.0
178.0;-2.127622443558061E7;-3.019859765204257E7;8941573.216461958;-19200.0
179.0;-2.0725406800000034E7;-3.0411554458771653E7;9705347.658771621;-19200.0
180.0;-1.996640394838886E7;-2.960719411819455E7;9659590.169805689;-18800.0
181.0;-1.9715392638455894E7;-2.9287925693423104E7;9592133.05496721;-19600.0
182.0;-1.939382166883198E7;-2.8941208601983592E7;9567386.933151608;-20000.0
183.0;-1.7808087533622134E7;-2.7834940774811246E7;1.0046853241189111E7;-20000.0
184.0;-1.5953943586400725E7;-2.6395515700270947E7;1.0461172113870222E7;-19600.0
185.0;-1.3987480242953584E7;-2.259448634423796E7;8626606.101284377;-19600.0
186.0;-1.2157456169711212E7;-2.145339722123812E7;9314741.05152691;-18800.0
187.0;-1.064547101955839E7;-1.8700011957203716E7;8072540.937645325;-18000.0
188.0;-9544692.85181892;-1.8182590528664224E7;8657097.676845305;-19200.0
189.0;-8720441.623655591;-1.6122577440982107E7;7421335.817326515;-19200.0
190.0;-7971389.0885902;-1.6329583527889289E7;8376594.439299089;-18400.0
191.0;-7344324.700000022;-1.620204796024689E7;8876123.26024687;-18400.0
192.0;-6469685.288139151;-1.5910959033323186E7;9459673.745184034;-18400.0
193.0;-5655821.9166207;-1.5874046469003784E7;1.0237424552383084E7;-19200.0
194.0;-4659021.574199893;-1.53409670620693E7;1.0701945487869408E7;-20000.0
195.0;-2539725.9869964905;-1.1855610941048801E7;9335884.95405231;-20000.0
196.0;-159105.99115880858;-8325469.089244331;8186363.098085523;-20000.0
197.0;2119837.12996988;-7563961.512747511;9702998.642717391;-19200.0
198.0;4248220.523737454;-6339753.3126142;1.0607973836351654E7;-20000.0
199.0;6067027.405548668;-2004138.9617388663;8089566.367287533;-18400.0
200.0;7507680.656948904;-1684068.020753866;9206948.67770277;-15200.0
201.0;8698478.909399183;-1972822.8058735945;1.0683701715272779E7;-12400.0
202.0;9725647.105799861;-2202478.9747869326;1.1937326080586795E7;-9200.0
203.0;1.0552349799999973E7;-2549695.5992232296;1.3108045399223203E7;-6000.0
204.0;1.1597767497924844E7;-2335221.1083293953;1.3936188606254239E7;-3200.0
205.0;1.2664385282146977E7;-2174819.5392185296;1.4840004821365507E7;-800.0
206.0;1.3771740462164892E7;-2193666.1662599943;1.5963806628424887E7;1600.0
207.0;1.5906711248722762E7;-1754977.6696429842;1.7657688918365747E7;4000.0
208.0;1.8241140597186312E7;-1383225.4575414958;1.9616766054727808E7;7600.0
209.0;2.0669692614080206E7;-1199281.9078344633;2.185777452191467E7;11200.0
210.0;2.29207151991221E7;-1058052.8149580976;2.39651680140802E7;13600.0
211.0;2.4818929730570313E7;-1147976.1273186372;2.595090585788895E7;16000.0
212.0;2.63363495011897E7;-1279778.3347060594;2.759852783589576E7;17600.0
213.0;2.7576742912378248E7;-1548122.8112021;2.910646572358035E7;18400.0
214.0;2.8678474628458902E7;-1755119.813079955;3.041479444153886E7;18800.0
215.0;2.946728799999997E7;-1985317.088056916;3.1433005088056885E7;19600.0
216.0;3.0489433410256855E7;-1760666.606396936;3.223010001665379E7;20000.0
217.0;3.1536555493003443E7;-1743483.913191857;3.32600394061953E7;20000.0
218.0;3.261238548821851E7;-1607630.5514798756;3.4200016039698385E7;20000.0
219.0;3.4371562492927104E7;-1338486.1911532045;3.569004868408031E7;20000.0
220.0;3.6213480589636505E7;-1130471.5411366103;3.732395213077311E7;20000.0
221.0;3.814211942782736E7;-1004958.663405373;3.912707809123273E7;20000.0
222.0;3.993433116326257E7;-900984.3682094518;4.081531553147202E7;20000.0
223.0;4.1543372093679056E7;-972997.2241405693;4.2496369317819625E7;20000.0
224.0;4.2848999624999344E7;-1095359.8103764963;4.392435943537584E7;20000.0
225.0;4.396182097439775E7;-1307079.201513493;4.524890017591124E7;20000.0
226.0;4.4952655291905485E7;-1495010.2524822971;4.642766554438778E7;20000.0
227.0;4.588099399999999E7;-1673212.9820499225;4.753420698204991E7;20000.0
228.0;4.7058844291702494E7;-1399467.841039725;4.843831213274222E7;20000.0
229.0;4.8254139078572236E7;-1325768.0650436466;4.955990714361588E7;20000.0
230.0;4.9479372513784125E7;-1233865.1759582132;5.069323768974234E7;20000.0
231.0;5.1075177514097445E7;-1064713.0438971834;5.211989055799463E7;20000.0
232.0;5.281074507256322E7;-887008.0992971684;5.367775317186039E7;20000.0
233.0;5.461027851184029E7;-791375.7889390267;5.538165430077932E7;20000.0
