"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;8208066.185106298;-2344131.4148937;1.0552197599999998E7;0.0
2.0;1134221.1766890264;-4190924.723310974;5325145.9;0.0
3.0;4900572.1273441315;-1767919.7726558687;6668491.9;0.0
4.0;5006047.051689933;-1767549.9443100682;6773596.996000001;0.0
5.0;4930023.781434271;-1902116.766565729;6832140.5479999995;0.0
6.0;2792522.1025519725;-2618020.587448027;5410542.6899999995;0.0
7.0;1406826.5972979958;-2662631.2297020038;4069457.8269999996;0.0
8.0;1406044.441516282;-3197087.5927837174;4603132.0342999995;0.0
9.0;777460.1945546861;-3794053.379507314;4571513.574062;0.0
10.0;1658640.917698224;-4544576.135093977;6203217.052792201;0.0
11.0;1591131.9548905445;-5744931.737229454;7336063.692119999;0.0
12.0;4599269.578542258;-4881763.643838582;9481033.22238084;0.0
13.0;3599481.379452966;-5569445.86267487;9168927.242127836;0.0
14.0;5994338.312824123;-3632781.9547181497;9627120.267542273;0.0
15.0;1499015.0838546767;-2966616.01065273;4465631.0945074065;0.0
16.0;3689298.0082073193;-1512731.546374088;5202029.554581407;0.0
17.0;4203840.999038002;-1129711.5807279048;5333552.5797659075;0.0
18.0;3286407.9453289267;-1428172.5045329297;4714580.449861856;0.0
19.0;3126616.93841869;-1564352.104829421;4690969.043248111;0.0
20.0;2229328.9874750297;-2081962.6039892533;4311291.591464283;0.0
21.0;2719664.059038419;-2328613.2885378967;5048277.3475763155;0.0
22.0;4465366.246947789;-1787704.716874149;6253070.963821937;0.0
23.0;6465406.937787751;-1999953.3566338532;8465360.294421604;0.0
24.0;8382542.163974979;-2398919.749940791;1.078146191391577E7;0.0
25.0;4477797.539459615;-3622430.534327477;8100228.073787092;0.0
26.0;6117227.7667390825;-3405730.5434903717;9522958.310229454;0.0
27.0;7737907.594615776;-1926832.1377757078;9664739.732391484;0.0
28.0;6318105.709866421;-2063372.2102523674;8381477.920118789;0.0
29.0;5035032.929003322;-1991510.7966587672;7026543.725662089;0.0
30.0;5365332.6121490095;-1659435.2044634423;7024767.816612451;0.0
31.0;5345003.354848495;-1974277.7403684026;7319281.095216897;0.0
32.0;4577552.780665151;-2545267.6461382024;7122820.426803353;0.0
33.0;6022398.41404088;-1810929.4068295746;7833327.820870454;0.0
34.0;7513387.615666565;-2167343.0574847893;9680730.673151353;0.0
35.0;1.0119700856124634E7;-2201310.2924697213;1.2321011148594355E7;0.0
36.0;1.312975930397538E7;855937.7039753816;1.2273821599999998E7;0.0
37.0;1.3342648611188535E7;-1266734.9888114617;1.4609383599999996E7;0.0
38.0;1.3140938917732129E7;-2255554.353506334;1.5396493271238463E7;0.0
39.0;1.344652649424346E7;-1870915.3257711567;1.5317441820014616E7;0.0
40.0;1.375114808046054E7;-1597198.8278701045;1.5348346908330644E7;0.0
41.0;1.4025054090637762E7;-1401362.1782252835;1.5426416268863047E7;0.0
42.0;1.4303573693071604E7;-1422100.1643168756;1.572567385738848E7;0.0
43.0;1.4642558772892322E7;-1562324.327129665;1.6204883100021988E7;0.0
44.0;1.4957781665194193E7;-1719644.8255901418;1.6677426490784334E7;0.0
45.0;1.5306210647743149E7;-1988548.6748237263;1.7294759322566874E7;0.0
46.0;1.5987145663749535E7;-2412024.7231022157;1.839917038685175E7;0.0
47.0;1.6977033800000004E7;-2584794.691310565;1.956182849131057E7;0.0
48.0;1.691678626844939E7;-3676226.109673461;2.0593012378122848E7;0.0
49.0;1.6455898258544873E7;-4594742.20103182;2.1050640459576692E7;0.0
50.0;1.5627723156492842E7;-4734535.572218088;2.036225872871093E7;0.0
51.0;1.5547177123583293E7;-4035022.296797549;1.9582199420380842E7;0.0
52.0;1.5574015678405438E7;-3345156.2089325683;1.8919171887338005E7;0.0
53.0;1.5530255394483311E7;-3235239.3379839077;1.876549473246722E7;0.0
54.0;1.5479472195192728E7;-3051675.1608542847;1.8531147356047012E7;0.0
55.0;1.5380128277785357E7;-3280913.136326313;1.866104141411167E7;0.0
56.0;1.5167726573877517E7;-3167978.7330399966;1.8335705306917515E7;0.0
57.0;1.4828914717358083E7;-3456270.7866917485;1.828518550404983E7;0.0
58.0;1.4782299974356556E7;-3808201.6045429055;1.859050157889946E7;0.0
59.0;1.50098103E7;-4308765.212515545;1.9318575512515545E7;0.0
60.0;1.477026202984935E7;-5052216.833652061;1.982247886350141E7;0.0
61.0;1.4130941435599586E7;-5193281.266697163;1.932422270229675E7;0.0
62.0;1.3120160740750395E7;-5210902.495060496;1.833106323581089E7;0.0
63.0;1.302960267089383E7;-5611092.215102731;1.864069488599656E7;0.0
64.0;1.3076203081850182E7;-4908005.940342962;1.7984209022193145E7;0.0
65.0;1.3063846551099304E7;-4673331.52787461;1.7737178078973915E7;0.0
66.0;1.3010446242296465E7;-4310593.882665235;1.73210401249617E7;0.0
67.0;1.2860158576589514E7;-4468212.236592374;1.732837081318189E7;0.0
68.0;1.2537535870499019E7;-4772705.333286438;1.7310241203785457E7;0.0
69.0;1.20852608962982E7;-5656684.643527307;1.7741945539825507E7;0.0
70.0;1.1866921170122463E7;-6245670.945382847;1.811259211550531E7;0.0
71.0;1.1848929300000004E7;-7008604.948079859;1.8857534248079862E7;0.0
72.0;1.13569302493112E7;-7885246.686960908;1.9242176936272107E7;0.0
73.0;1.0466771120343473E7;-8664448.25782089;1.9131219378164362E7;0.0
74.0;9213696.811097063;-9036832.237038832;1.8250529048135895E7;0.0
75.0;9100907.288506502;-9427002.618425557;1.852790990693206E7;0.0
76.0;9158690.820927192;-9447945.673575621;1.8606636494502813E7;0.0
77.0;9173231.70398634;-8928041.992270108;1.8101273696256448E7;0.0
78.0;9113370.22875487;-8406343.466558982;1.7519713695313852E7;0.0
79.0;8887636.642088803;-8472997.413686285;1.7360634055775087E7;0.0
80.0;8418549.088629534;-8937659.219644422;1.7356208308273956E7;0.0
81.0;7756032.618596889;-9910615.7742455;1.766664839284239E7;0.0
82.0;7296943.623132039;-1.0678564507936977E7;1.7975508131069016E7;0.0
83.0;7039703.3000000045;-1.0421032608559042E7;1.7460735908559047E7;0.0
84.0;6311752.658628846;-1.2346833274327205E7;1.865858593295605E7;0.0
85.0;5174042.108376902;-1.2661553360862445E7;1.7835595469239347E7;0.0
86.0;3703991.5639331117;-1.0247315932303738E7;1.395130749623685E7;0.0
87.0;3385785.138238324;-1.0278691305826016E7;1.366447644406434E7;0.0
88.0;3267816.8271636814;-1.0310973542166883E7;1.3578790369330565E7;0.0
