"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;7232457.760572751;-2453538.2994272476;9685996.059999999;0.0
2.0;102515.83415547851;-4300331.607844522;4402847.442000001;0.0
3.0;4015458.657859207;-1766912.319140793;5782370.977;0.0
4.0;4457023.271042474;-1667800.7799575287;6124824.051000002;0.0
5.0;4277295.976653915;-1784110.4193460871;6061406.396000002;0.0
6.0;1566710.6364525394;-2502938.17094746;4069648.8073999994;0.0
7.0;2117216.301944463;-2229900.0084655364;4347116.310409999;0.0
8.0;1890072.0944272922;-2517474.001860708;4407546.096288;0.0
9.0;835777.8916089539;-3148823.4496052456;3984601.3412141996;0.0
10.0;270989.12691140035;-3877703.6936202;4148692.8205316;0.0
11.0;1360933.1297880588;-5100204.06085672;6461137.190644779;0.0
12.0;3437211.1978829755;-4433003.607818906;7870214.805701882;0.0
13.0;3558166.4918957762;-4708279.455670468;8266445.947566244;0.0
14.0;6544008.501412165;-2677296.0847604545;9221304.58617262;0.0
15.0;5811012.887459565;-3427849.794208013;9238862.681667577;0.0
16.0;8157173.123750376;-1841423.4954191023;9998596.619169477;0.0
17.0;9339594.447037358;-1149941.626030388;1.0489536073067745E7;0.0
18.0;8922554.024634331;-1391983.6691577132;1.0314537693792045E7;0.0
19.0;8715481.33969965;-1577868.5692850833;1.0293349908984734E7;0.0
20.0;7765622.97732524;-2098564.08894551;9864187.06627075;0.0
21.0;7780251.225524846;-2490187.0542556797;1.0270438279780526E7;0.0
22.0;7010517.146453446;-2126928.0231981147;9137445.16965156;0.0
23.0;9288606.831612231;-2171670.4036308904;1.1460277235243121E7;0.0
24.0;1.14053181170583E7;-2285475.8855497697;1.369079400260807E7;0.0
25.0;8160226.662791438;-3485127.424565315;1.1645354087356754E7;0.0
26.0;1.0331189176442986E7;-2677690.3771079625;1.300887955355095E7;0.0
27.0;1.2011488140903626E7;-2168050.0210299757;1.41795381619336E7;0.0
28.0;1.1829503027287217E7;-2047119.727353579;1.3876622754640795E7;0.0
29.0;1.1114689589593925E7;-1840863.715548772;1.2955553305142697E7;0.0
30.0;1.1657818155639196E7;-1803258.505096333;1.3461076660735529E7;0.0
31.0;1.0265611373308089E7;-1972773.455796508;1.2238384829104597E7;0.0
32.0;9378001.437205669;-2373611.006030579;1.1751612443236247E7;0.0
33.0;1.098309146803642E7;-2219959.266585256;1.3203050734621678E7;0.0
34.0;1.2451588911805507E7;-2227312.320324799;1.4678901232130306E7;0.0
35.0;1.5306447889239289E7;-2190316.020382409;1.7496763909621697E7;0.0
36.0;1.3129759303975383E7;855937.7039753819;1.2273821600000001E7;0.0
37.0;1.334264861118854E7;-1266734.988811461;1.4609383600000001E7;0.0
38.0;1.314093891773213E7;-2543382.5612630905;1.568432147899522E7;0.0
39.0;1.344652649424346E7;-2186615.8092688955;1.5633142303512355E7;0.0
40.0;1.3751148080460537E7;-2483821.485881652;1.623496956634219E7;0.0
41.0;1.4025054090637762E7;-1717218.1941992992;1.5742272284837062E7;0.0
42.0;1.4303573693071604E7;-1483996.9188721029;1.5787570611943707E7;0.0
43.0;1.464255877289232E7;-1595577.0365195796;1.62381358094119E7;0.0
44.0;1.4957781665194198E7;-1760628.8736593693;1.6718410538853567E7;0.0
45.0;1.5306210647743156E7;-2208815.0849791975;1.7515025732722353E7;0.0
46.0;1.5987145663749538E7;-2719390.446319454;1.870653611006899E7;0.0
47.0;1.6977033799999997E7;-2879412.269393177;1.9856446069393173E7;0.0
48.0;1.691926826844939E7;-3846577.2987231035;2.0765845567172494E7;0.0
49.0;1.646921345854488E7;-4903352.618324895;2.1372566076869775E7;0.0
50.0;1.5647856556492826E7;-4670425.641674554;2.031828219816738E7;0.0
51.0;1.5574128723583288E7;-4835393.117087241;2.040952184067053E7;0.0
52.0;1.560778547840543E7;-4698815.022773839;2.030660050117927E7;0.0
53.0;1.5570843394483315E7;-4167135.679506765;1.973797907399008E7;0.0
54.0;1.5539536595192727E7;-3665547.556510993;1.920508415170372E7;0.0
55.0;1.5459669077785354E7;-3773973.633108183;1.9233642710893538E7;0.0
56.0;1.5286672773877515E7;-3878778.9115507323;1.9165451685428247E7;0.0
57.0;1.4987266317358077E7;-4293557.114954792;1.928082343231287E7;0.0
58.0;1.4978961974356543E7;-4819120.873776163;1.9798082848132707E7;0.0
59.0;1.5304277699999988E7;-5275074.359918776;2.0579352059918765E7;0.0
60.0;1.5162534829849333E7;-6360833.63887767;2.1523368468727004E7;0.0
61.0;1.4621019635599578E7;-6838162.213503661;2.145918184910324E7;0.0
62.0;1.3708044340750383E7;-6186536.72566217;1.9894581066412553E7;0.0
63.0;1.3811651670893818E7;-6536971.338628959;2.0348623009522777E7;0.0
64.0;1.4052417481850177E7;-6475003.94980969;2.0527421431659866E7;0.0
65.0;1.4234226351099296E7;-4005638.922544269;1.8239865273643564E7;0.0
66.0;1.4350901442296457E7;-3512561.4771824637;1.786346291947892E7;0.0
67.0;1.4337839176589511E7;-3466935.1498208744;1.7804774326410387E7;0.0
68.0;1.4139885870499011E7;-4042821.1398751335;1.8182707010374144E7;0.0
69.0;1.3788190296298202E7;-4733961.387726017;1.852215168402422E7;0.0
70.0;1.3670429970122457E7;-4674057.1930596335;1.834448716318209E7;0.0
71.0;1.3753017499999993E7;-5717848.405849266;1.947086590584926E7;0.0
72.0;1.3389425449311186E7;-5427816.224884495;1.881724167419568E7;0.0
73.0;1.263059332034346E7;-5927245.021072882;1.8557838341416344E7;0.0
74.0;1.1508846011097051E7;-7211816.798255435;1.8720662809352487E7;0.0
75.0;1.1565197488506485E7;-6717406.545262531;1.8282604033769015E7;0.0
76.0;1.1798327020927187E7;-6283653.571257677;1.8081980592184864E7;0.0
77.0;1.1988213903986335E7;-4594312.095069836;1.6582525999056172E7;0.0
78.0;1.2115480628754858E7;-2874705.265567432;1.4990185894322291E7;0.0
79.0;1.2076875242088793E7;-2792036.0698209964;1.486891131190979E7;0.0
80.0;1.1807530288629523E7;-2952372.5571003896;1.4759902845729912E7;0.0
81.0;1.1344756418596879E7;-3479056.7064759317;1.482381312507281E7;0.0
82.0;1.1155833123132028E7;-4394302.132062066;1.5550135255194094E7;0.0
83.0;1.1154873899999987E7;-6274423.750361851;1.742929765036184E7;0.0
84.0;1.0689628358628837E7;-6712124.714773359;1.7401753073402196E7;0.0
85.0;9814622.908376891;-7871712.545389743;1.7686335453766633E7;0.0
86.0;8589757.463933099;-8944126.500795484;1.7533883964728583E7;0.0
87.0;8531336.138238316;-1.0018057718608493E7;1.854939385684681E7;0.0
88.0;8772432.927163674;-9051742.943672484;1.7824175870836157E7;0.0
89.0;8983238.619778633;-6411892.171047418;1.539513079082605E7;0.0
90.0;9111574.305166807;-4932787.0924492935;1.4044361397616101E7;0.0
91.0;9042488.502891261;-5589158.982582379;1.463164748547364E7;0.0
92.0;8692442.770209203;-5684885.063710919;1.4377327833920121E7;0.0
93.0;8117516.46857229;-6808966.442382955;1.4926482910955245E7;0.0
94.0;7729255.649841414;-7222035.60675102;1.4951291256592434E7;0.0
95.0;7488179.099999988;-8940522.57976043;1.6428701679760419E7;0.0
96.0;6953733.987147657;-1.0211769830581063E7;1.716550381772872E7;0.0
97.0;5998247.53468813;-1.0765571064042313E7;1.6763818598730443E7;0.0
98.0;4747478.481925368;-1.0774968331114104E7;1.5522446813039472E7;0.0
99.0;4741883.608373173;-1.1628681577519145E7;1.6370565185892317E7;0.0
100.0;4955973.989937436;-1.0471253759333113E7;1.5427227749270549E7;0.0
101.0;5152676.862013182;-1.0196126319879863E7;1.5348803181893045E7;0.0
102.0;5273468.488662403;-9621182.315424673;1.4894650804087076E7;0.0
103.0;5186371.103412079;-9324494.361498998;1.4510865464911077E7;0.0
104.0;4805475.0313369;-9157409.988831108;1.3962885020168008E7;0.0
105.0;4179551.77566598;-9838115.0482872;1.401766682395318E7;0.0
106.0;3720693.693619523;-1.12131032653666E7;1.4933796958986124E7;0.0
107.0;3396985.899999993;-1.2772913371633016E7;1.6169899271633008E7;0.0
108.0;3069733.390777612;-1.40549391944212E7;1.7124672585198812E7;0.0
109.0;2315090.015938757;-1.4552968167411672E7;1.686805818335043E7;0.0
110.0;1223149.0655745137;-1.4067105186782563E7;1.5290254252357077E7;0.0
111.0;1359579.163505135;-9584047.557125388;1.0943626720630523E7;0.0
112.0;1709693.8779524006;-7397492.838873694;9107186.716826094;0.0
113.0;2041502.409613071;-5477122.235137623;7518624.644750694;0.0
114.0;2290704.543221021;-5150357.059549624;7441061.602770645;0.0
115.0;2332600.008792242;-4075833.4592225924;6408433.468014834;0.0
116.0;2084676.1841040114;-4405930.504909973;6490606.689013984;0.0
117.0;1606173.8885949012;-4817217.263799663;6423391.152394564;0.0
118.0;1323596.1937677572;-5080008.013490453;6403604.2072582105;0.0
119.0;1172805.499999986;-6389991.678341856;7562797.178341842;0.0
120.0;1084613.446943622;-6324170.527429794;7408783.974373416;0.0
121.0;904061.6213669954;-6892013.8958877;7796075.517254695;0.0
122.0;487905.32860132307;-7690838.116928908;8178743.445530231;0.0
123.0;1351325.6356073124;-7602839.874090505;8954165.509697817;0.0
124.0;2471319.17417749;-5560925.431356824;8032244.605534314;0.0
125.0;4103888.2164866496;-4482452.53664612;8586340.75313277;0.0
126.0;5741835.775291246;-4259211.0279993275;1.0001046803290574E7;0.0
127.0;7307132.390346615;-2821714.2395387082;1.0128846629885323E7;0.0
128.0;8709966.196008831;-3031864.3722825716;1.1741830568291403E7;0.0
129.0;9973183.21960464;-3563819.4588510413;1.353700267845568E7;0.0
130.0;1.1674729375491042E7;-3911338.812533387;1.558606818802443E7;0.0
131.0;1.3521233499999989E7;-4799657.063909796;1.8320890563909784E7;0.0
132.0;1.5335240476387857E7;-4922029.989962323;2.025727046635018E7;0.0
133.0;1.6587055379550098E7;-4240533.651694866;2.0827589031244963E7;0.0
134.0;1.758439515398316E7;-4061757.817721581;2.164615297170474E7;0.0
135.0;1.981702647983288E7;-3327300.251936144;2.3144326731769025E7;0.0
136.0;2.2268977855295647E7;-2826356.126476647;2.5095333981772292E7;0.0
137.0;2.4729757775273398E7;-2617099.999486873;2.7346857774760272E7;0.0
138.0;2.7087983411785837E7;-2343461.9184016096;2.9431445330187447E7;0.0
139.0;2.920220819564136E7;-2391334.3935944163;3.159354258923578E7;0.0
140.0;3.099615488424891E7;-2615560.225289603;3.361171510953851E7;0.0
