"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick";"CertificateValue_Lon_Prod";"CertificateValue_Prod";"CertificateValue_Purch"
19.09;15.049399025575257;0.0;250.0;31.2;0.0;0.0;0.0;0.0
17.36;17.987060801901617;0.0;250.0;31.2;1.0;100.03944263622412;19.224540671196664;39.34633001334548
23.55;18.070451736445516;0.0;250.0;31.2;2.0;102.18255361175693;25.322545878376534;44.746736765194306
17.74;18.930068530557417;0.0;250.0;31.2;3.0;129.09229886883753;19.570658457329596;89.63729460684372
17.26;18.44392316051995;0.0;250.0;31.2;4.0;111.72713861388516;19.064103780685965;41.52017845452176
17.36;17.440358755516037;0.0;250.0;31.2;5.0;106.47330172141619;19.14741556747924;39.804183662090345
18.72;17.785278113748213;0.0;250.0;31.2;6.0;104.67689546984239;20.488037992476997;41.019558112622725
19.11;19.404097031118663;0.0;250.0;31.2;7.0;116.91256155305835;20.896931795862972;42.87032437500005
19.84;19.696873356426607;0.0;250.0;31.2;8.0;119.72855391345732;21.65644522930776;52.42680825393121
21.1;21.394864886999056;0.0;250.0;31.2;9.0;120.84028555533608;22.940803262261813;53.684867425577984
21.66;21.67195250539174;0.0;250.0;31.2;10.0;124.9367660717621;23.525498259972956;58.23703748580043
22.77;23.62368421111017;0.0;250.0;31.2;11.0;129.0263839034856;24.65392374669522;62.05066104446048
22.3823529411765;22.40768272652943;0.0;250.0;37.35294117647059;12.0;136.26446732926289;24.261596767576606;84.6981521463894
23.7450980392157;21.794168597230986;0.0;250.0;37.35294117647059;13.0;131.62855079724906;25.61818921173842;64.25427354276148
21.8921568627451;23.514928554170826;0.0;250.0;37.35294117647059;14.0;138.40018263780945;23.772240561005475;89.45112866640874
23.3039215686275;20.780397457611617;0.0;250.0;37.35294117647059;15.0;119.4237729230375;25.117509031446524;46.04788072257647
20.4019607843137;22.42480159940742;0.0;250.0;37.35294117647059;16.0;119.25227611343662;22.230675265426786;43.729941428825
18.9705882352941;21.86068839424618;0.0;250.0;37.35294117647059;17.0;117.28079020021381;20.796342103042242;42.516218597097684
19.9901960784314;21.260404900123888;0.0;250.0;37.35294117647059;18.0;114.34182853293018;21.799205698267794;43.43823318544534
19.8725490196078;21.230505712163062;0.0;250.0;37.35294117647059;19.0;117.10319702229108;21.701820966402515;43.457744666336474
21.1862745098039;20.1890704430065;0.0;250.0;37.35294117647059;20.0;118.71960426209583;23.03782132644677;44.7430846460395
21.3333333333333;22.22034013757927;0.0;250.0;37.35294117647059;21.0;124.68542158487263;23.23124003723424;45.07186690906166
20.4019607843137;21.635365697251313;0.0;250.0;37.35294117647059;22.0;124.96008049303006;22.34818160305795;44.43629984432918
19.9607843137255;20.832563042811;0.0;250.0;37.35294117647059;23.0;123.20304254620369;21.964612297208603;44.15627518957457
18.5601691657055;20.78831054225341;0.0;250.0;29.796232218377547;24.0;122.04763996191781;20.62030282888234;43.05874532590097
19.963475586313;16.861313682329225;0.0;250.0;29.796232218377547;25.0;120.06594961988642;21.998413415632545;44.404201687906784
21.5494040753556;18.630950717248638;0.0;250.0;29.796232218377547;26.0;125.80400664504114;23.55007219970002;46.12270724218014
18.5890042291426;22.270540163119822;0.0;250.0;29.796232218377547;27.0;126.82388082053575;20.582905716666264;43.94419324477739
18.6082276047674;20.696281429004685;0.0;250.0;29.796232218377547;28.0;123.12006602219076;20.554880174682886;43.9853410382399
18.8485198000769;19.098264177843927;0.0;250.0;29.796232218377547;29.0;123.89505392388314;20.77593763482486;44.33105738685498
18.4159938485198;16.847761485735372;0.0;250.0;29.796232218377547;30.0;125.60183910781103;20.355852932531583;44.19383578579136
18.9638600538255;17.987995020643847;0.0;250.0;29.796232218377547;31.0;132.459272340372;20.93294513132303;44.97031861846644
19.2714340638216;18.221807927712344;0.0;250.0;29.796232218377547;32.0;136.85746530345347;21.287608233792866;45.443457893023464
18.8677431757017;19.557832493364366;0.0;250.0;29.796232218377547;33.0;146.45979086299752;20.94528826383374;45.38076886814549
18.4928873510188;17.602135786376788;0.0;250.0;29.796232218377547;34.0;144.111050833272;20.61843795734399;45.27211963848956
18.4928873510188;18.151631915234567;0.0;250.0;29.796232218377547;35.0;147.56271362827175;20.68146809481896;45.52154528393709
15.87582848312616;18.523777594390292;19.906509727885485;74.81712253227992;31.05536332179931;36.0;100.3848082897002;12.549829564211745;29.11740579134239
17.297939172845737;17.455733428764642;19.906509727885485;74.81712253227992;31.05536332179931;37.0;98.13452637080081;13.563228506586158;30.082217211826705
16.471047892776717;18.55556289146067;19.906509727885485;74.81712253227992;31.05536332179931;38.0;97.85753325572637;12.972693529173283;29.784072187112407
16.748624812384385;16.8438371565557;19.906509727885485;74.81712253227992;31.05536332179931;39.0;99.2145650311991;13.121339721589294;30.151225373314997
15.751018220776569;15.182652860876717;19.906509727885485;74.81712253227992;31.05536332179931;40.0;99.8695863968813;12.418519760794036;29.696966951424933
15.438849056979333;15.824413493838662;19.906509727885485;74.81712253227992;31.05536332179931;41.0;100.2547226353735;12.196346919353534;29.649115170846077
14.883961383749593;13.468890999739422;19.906509727885485;74.81712253227992;31.05536332179931;42.0;100.24517459650899;11.814516677777515;29.456907448361864
14.751094100451116;14.524080498371278;19.906509727885485;74.81712253227992;31.05536332179931;43.0;103.12179577774573;11.739318688097816;29.545690046775448
14.51123238422804;14.861836779183157;19.906509727885485;74.81712253227992;31.05536332179931;44.0;104.43345101409108;11.601830345999565;29.56617460986528
13.920722846314172;15.386555733520696;19.906509727885485;74.81712253227992;31.05536332179931;45.0;106.7482594780363;11.212215832819671;29.38599129148142
13.801820418536586;13.318780678870263;19.906509727885485;74.81712253227992;31.05536332179931;46.0;106.80275944619369;11.134161441983414;29.46816480828186
13.09041213598419;14.481019827969916;19.906509727885485;74.81712253227992;31.05536332179931;47.0;109.16315360492041;10.74867776612576;29.21728815184144
12.927942561728354;13.367633178303809;18.690291356306787;63.50049693388294;29.683153538231903;48.0;101.25497192423661;10.628514693346188;28.21025842622795
12.447454573685976;11.602978198056784;18.690291356306787;63.50049693388294;29.683153538231903;49.0;101.311573530708;10.326419305428141;28.07721230229288
12.648804740712155;12.348259427147873;18.690291356306787;63.50049693388294;29.683153538231903;50.0;102.28093441683171;10.43899904390985;28.344154764799928
12.722030323603626;12.202898912117444;18.690291356306787;63.50049693388294;29.683153538231903;51.0;102.61229475082436;10.432265676625189;31.11408673655169
12.983941258835992;13.338979257285189;18.690291356306787;63.50049693388294;29.683153538231903;52.0;103.28310398792848;10.59741534967737;28.810926465141872
12.649242720974577;12.54296242750386;18.690291356306787;63.50049693388294;29.683153538231903;53.0;103.12013425648057;10.361588229479766;28.719785871961264
12.307165081199225;13.606039697791335;18.690291356306787;63.50049693388294;29.683153538231903;54.0;104.51449297895576;10.131680231683443;28.636590525921306
12.172820232152196;13.171655490121827;18.690291356306787;63.50049693388294;29.683153538231903;55.0;104.51484488880921;10.064790178939322;28.677506024060094
11.943790508337337;12.32175526199561;18.690291356306787;63.50049693388294;29.683153538231903;56.0;105.19431082369036;9.946526094576244;28.661316636909362
11.686877766917288;12.782655154814057;18.690291356306787;63.50049693388294;29.683153538231903;57.0;106.22059846954778;9.794790179220982;28.665963795866794
11.651748701907854;12.09927827813008;18.690291356306787;63.50049693388294;29.683153538231903;58.0;107.85679105671355;9.779467244865726;31.502761510533766
12.051355675979554;11.766471100523948;18.690291356306787;63.50049693388294;29.683153538231903;59.0;109.75044182496009;10.1074159062246;32.222366461674326
12.0182866737415;11.82630710394401;20.014788343962866;66.74838765791226;28.269670036411338;60.0;103.62774244379278;10.01518806640874;28.04464828776231
12.105117001479076;12.812233766794062;20.014788343962866;66.74838765791226;28.269670036411338;61.0;103.96690190341708;10.106985043368965;28.248184265319697
12.353284851749063;13.567972487724944;20.014788343962866;66.74838765791226;28.269670036411338;62.0;105.06703839410302;10.243662717459165;31.523214028681007
12.69762066671459;12.029572037774553;20.014788343962866;66.74838765791226;28.269670036411338;63.0;106.5214926037956;10.419276247306907;34.47454689013319
12.990185402140773;12.668346897136878;20.014788343962866;66.74838765791226;28.269670036411338;64.0;106.86248368290435;10.608058547798901;33.75003623679385
13.006900683657186;13.376187990313689;20.014788343962866;66.74838765791226;28.269670036411338;65.0;108.67492435709926;10.620609385137433;35.91259899081678
12.647536759056743;12.632055875622735;20.014788343962866;66.74838765791226;28.269670036411338;66.0;109.9730329203988;10.386686519043403;37.367829715552276
12.472618163948074;11.956559479543527;20.014788343962866;66.74838765791226;28.269670036411338;67.0;110.55905965979933;10.296000494929956;36.67835764205138
12.686046510792869;12.563823403885984;20.014788343962866;66.74838765791226;28.269670036411338;68.0;111.34838527949185;10.482652445564355;37.03742290970751
13.079873384465968;13.089881087268635;20.014788343962866;66.74838765791226;28.269670036411338;69.0;112.2678740558277;10.778834971258052;37.792613524557126
13.49647303361618;13.96336487672776;20.014788343962866;66.74838765791226;28.269670036411338;70.0;112.9774539805933;11.07460201121375;37.448218708834105
13.489315500181018;13.282859280661276;20.014788343962866;66.74838765791226;28.269670036411338;71.0;114.1016605174829;11.112635067081445;38.54867865618833
13.792942997866945;14.791290796493634;18.618408651323005;60.085599258971534;27.35307045686346;72.0;113.22151188610317;11.334325356922166;39.414598236097085
14.443928427097793;13.527733307862121;18.618408651323005;60.085599258971534;27.35307045686346;73.0;114.1025614642158;11.816971313182403;40.302808078237824
14.390292913401996;14.096358545568615;18.618408651323005;60.085599258971534;27.35307045686346;74.0;114.13067722271906;11.744442859762831;40.40224114954953
14.883153199568419;14.655402450579748;18.618408651323005;60.085599258971534;27.35307045686346;75.0;115.6847256352527;12.014039846776415;43.19367463502543
15.028460945993194;14.690449333874419;18.618408651323005;60.085599258971534;27.35307045686346;76.0;115.97395097339555;12.096960258467288;42.263491680885735
15.40452085723131;14.653580922240197;18.618408651323005;60.085599258971534;27.35307045686346;77.0;117.97847248077751;12.359258255677371;44.544418483203586
15.823075857076185;15.180191936168939;18.618408651323005;60.085599258971534;27.35307045686346;78.0;119.89227932123733;12.664761383265473;46.449796786985694
16.48298694735382;15.47338240468153;18.618408651323005;60.085599258971534;27.35307045686346;79.0;120.87234586171054;13.156000978256337;45.66349845422891
