"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;7896224.206248538;-2581741.9237514613;1.0477966129999999E7;0.0
2.0;1021820.6728312643;-4428535.232168735;5450355.904999999;0.0
3.0;5034149.461091256;-1837990.9439087457;6872140.405000001;0.0
4.0;4942536.915696145;-1634418.7143038546;6576955.63;0.0
5.0;5010369.047629872;-1749719.420370127;6760088.467999999;0.0
6.0;3232139.5690552816;-2363800.1424447177;5595939.711499999;0.0
7.0;2593290.175592676;-2548919.420007325;5142209.595600001;0.0
8.0;1922775.4993849816;-2752282.3451550175;4675057.844539999;0.0
9.0;1205654.3029293641;-3676226.7791566355;4881881.082086;0.0
10.0;1896649.1604148354;-3890628.813022565;5787277.973437401;0.0
11.0;1177755.8794316072;-5310964.449666254;6488720.329097861;0.0
12.0;4791709.662766889;-3960549.62886272;8752259.291629609;0.0
13.0;3629599.937635293;-4837870.518331358;8467470.455966651;0.0
14.0;6755784.976400647;-2623149.765837141;9378934.742237788;0.0
15.0;5917469.47602395;-3223118.120507577;9140587.596531527;0.0
16.0;8480089.337556116;-1365885.296465408;9845974.634021524;0.0
17.0;8620597.047284665;-1207123.9335431145;9827720.980827779;0.0
18.0;7385166.252984836;-1496601.3645941454;8881767.617578981;0.0
19.0;7838142.027896114;-1589574.3238564269;9427716.35175254;0.0
20.0;7399272.4555406375;-1948972.1153757137;9348244.57091635;0.0
21.0;6834478.34559452;-2262193.2476382772;9096671.593232797;0.0
22.0;7620313.283616774;-1913306.4244173928;9533619.708034167;0.0
23.0;8810265.563030316;-2174661.3168608584;1.0984926879891174E7;0.0
24.0;8962178.039125413;-2508769.19311362;1.1470947232239032E7;0.0
25.0;6667623.263961825;-3674703.4579404825;1.0342326721902307E7;0.0
26.0;8794120.039729254;-2412621.941419007;1.1206741981148262E7;0.0
27.0;9689966.764123809;-1970319.9230151628;1.1660286687138971E7;0.0
28.0;8909691.178838128;-2199518.3529230845;1.1109209531761212E7;0.0
29.0;8347620.24325458;-2115838.407689164;1.0463458650943743E7;0.0
30.0;8565260.56962545;-1830586.0704077522;1.0395846640033202E7;0.0
31.0;6722137.070977161;-1912968.2343183607;8635105.305295521;0.0
32.0;6266880.151738777;-2412055.9215788683;8678936.073317645;0.0
33.0;6702780.735765101;-2333229.249454489;9036009.98521959;0.0
34.0;8221185.8305268055;-2319862.7418547226;1.0541048572381528E7;0.0
35.0;1.0232480186868645E7;-2273298.630810083;1.2505778817678727E7;0.0
36.0;1.312975930397538E7;855937.7039753811;1.2273821599999998E7;0.0
37.0;1.3342648611188537E7;-1266734.988811462;1.4609383599999998E7;0.0
38.0;1.3140938917732127E7;-2153174.900101615;1.5294113817833742E7;0.0
39.0;1.3446526494243458E7;-2074649.0736421114;1.5521175567885568E7;0.0
40.0;1.3751148080460537E7;-1922423.8609391807;1.5673571941399718E7;0.0
41.0;1.4025054090637762E7;-1919846.512274162;1.5944900602911923E7;0.0
42.0;1.4303573693071604E7;-1620567.3356445788;1.5924141028716182E7;0.0
43.0;1.4642558772892322E7;-1909375.4323801054;1.6551934205272427E7;0.0
44.0;1.4957781665194191E7;-1613328.0628168683;1.6571109728011059E7;0.0
45.0;1.5306210647743154E7;-2040020.0234385577;1.7346230671181712E7;0.0
46.0;1.5987145663749546E7;-2632067.2324530417;1.8619212896202587E7;0.0
47.0;1.69770338E7;-3029503.419544835;2.0006537219544835E7;0.0
48.0;1.70422294684494E7;-3933884.900724128;2.0976114369173527E7;0.0
49.0;1.6701557858544879E7;-4226583.134144276;2.0928140992689155E7;0.0
50.0;1.597169915649283E7;-4236229.346414443;2.0207928502907272E7;0.0
51.0;1.5950779523583291E7;-3938839.393126199;1.988961891670949E7;0.0
52.0;1.6048625178405436E7;-2705972.8716664184;1.8754598050071854E7;0.0
53.0;1.6066929494483318E7;-2317013.286772415;1.8383942781255733E7;0.0
54.0;1.6102760795192733E7;-1983534.286858696;1.808629508205143E7;0.0
55.0;1.610547087778537E7;-2284312.563683439;1.838978344146881E7;0.0
56.0;1.6010927673877524E7;-2454118.5399977397;1.8465046213875264E7;0.0
57.0;1.5805742317358091E7;-2859391.3154968657;1.8665133632854957E7;0.0
58.0;1.5964513074356556E7;-3814420.479870491;1.9778933554227047E7;0.0
59.0;1.6350280099999998E7;-4679528.118396428;2.1029808218396425E7;0.0
60.0;1.6299268929849347E7;-6129557.30049189;2.2428826230341237E7;0.0
61.0;1.5863742435599595E7;-5477890.0340513205;2.1341632469650917E7;0.0
62.0;1.5082159840750393E7;-5326972.399118791;2.0409132239869185E7;0.0
63.0;1.5300369870893838E7;-4720063.400915323;2.002043327180916E7;0.0
64.0;1.5672163381850189E7;-4614221.70813149;2.028638508998168E7;0.0
65.0;1.6022740951099306E7;-4458568.733412389;2.0481309684511695E7;0.0
66.0;1.6308184742296474E7;-3904859.350214509;2.0213044092510983E7;0.0
67.0;1.647159997658952E7;-4057301.5986051485;2.0528901575194668E7;0.0
68.0;1.6438590170499025E7;-3846442.978371268;2.0285033148870293E7;0.0
69.0;1.6251838096298207E7;-4151859.3487272817;2.040369744502549E7;0.0
70.0;1.6309007670122467E7;-4715489.177154612;2.102449684727708E7;0.0
71.0;1.6566525100000001E7;-5083579.039654019;2.165010413965402E7;0.0
72.0;1.6385075349311206E7;-6295197.619879074;2.268027296919028E7;0.0
73.0;1.5799625520343475E7;-6316887.344961098;2.2116512865304574E7;0.0
74.0;1.4842500511097068E7;-6072015.170073746;2.0914515681170814E7;0.0
75.0;1.4922000288506508E7;-5753491.275601211;2.067549156410772E7;0.0
76.0;1.5232517120927202E7;-5494805.744097779;2.072732286502498E7;0.0
77.0;1.5495411303986352E7;-4451238.795658097;1.994665009964445E7;0.0
78.0;1.5707993128754877E7;-4220137.897440959;1.9928131026195835E7;0.0
79.0;1.5783172842088813E7;-4038787.267369969;1.982196010945878E7;0.0
80.0;1.5675004588629538E7;-4127188.111639368;1.9802192700268906E7;0.0
81.0;1.5377787418596895E7;-4718189.364508687;2.0095976783105582E7;0.0
82.0;1.5292757723132046E7;-4950541.190369761;2.0243298913501807E7;0.0
83.0;1.5398933300000004E7;-5921061.192090637;2.1319994492090642E7;0.0
84.0;1.5069438558628852E7;-7404651.573307091;2.2474090131935943E7;0.0
85.0;1.4321423908376908E7;-7231818.003643608;2.1553241912020516E7;0.0
86.0;1.3214789263933117E7;-7511372.273417423;2.072616153735054E7;0.0
87.0;1.3257078738238327E7;-7144329.234789296;2.0401407973027624E7;0.0
88.0;1.3499606327163693E7;-6301323.696544491;1.9800930023708183E7;0.0
89.0;1.3714762819778645E7;-5320216.924084755;1.90349797438634E7;0.0
90.0;1.3871539305166818E7;-5161909.434256867;1.9033448739423685E7;0.0
91.0;1.385498430289128E7;-4395737.909304398;1.825072221219568E7;0.0
92.0;1.3581559370209217E7;-4729250.144614536;1.8310809514823753E7;0.0
93.0;1.3122323468572307E7;-5683274.156399609;1.8805597624971915E7;0.0
94.0;1.284975304984143E7;-7050599.957983829;1.990035300782526E7;0.0
95.0;1.2733491899999999E7;-7859028.926086296;2.0592520826086294E7;0.0
96.0;1.231435028714768E7;-8549300.174633393;2.0863650461781073E7;0.0
97.0;1.1499527534688152E7;-9004249.162436925;2.0503776697125077E7;0.0
98.0;1.0343432181925386E7;-8998996.267607745;1.934242844953313E7;0.0
99.0;1.0469741008373192E7;-8528861.302351499;1.899860231072469E7;0.0
100.0;1.0815735089937449E7;-8302445.105443523;1.911818019538097E7;0.0
101.0;1.1144341662013195E7;-7865774.970195119;1.9010116632208314E7;0.0
102.0;1.1397036988662414E7;-7082580.165709328;1.8479617154371742E7;0.0
103.0;1.1441843303412095E7;-6709826.2997221565;1.8151669603134252E7;0.0
104.0;1.1192850931336911E7;-6749066.282799574;1.7941917214136485E7;0.0
105.0;1.0698831375666004E7;-6890320.038733062;1.7589151414399065E7;0.0
106.0;1.0373716593619544E7;-7535350.704093815;1.7909067297713358E7;0.0
107.0;1.0172437100000005E7;-9013835.42129562;1.9186272521295626E7;0.0
108.0;9946807.890777633;-6079368.268726584;1.6026176159504216E7;0.0
109.0;9293787.81593877;-6655212.334756698;1.594900015069547E7;0.0
110.0;8303470.165574534;-6173366.829969188;1.4476836995543722E7;0.0
111.0;8541523.563505152;-6429119.756893178;1.497064332039833E7;0.0
112.0;9077357.577952417;-6552151.860704342;1.5629509438656759E7;0.0
113.0;9591731.809613086;-6187910.082935221;1.5779641892548306E7;0.0
114.0;1.002079864322104E7;-4782087.2348268395;1.4802885878047878E7;0.0
115.0;1.024255880879226E7;-4447649.250841063;1.4690208059633322E7;0.0
116.0;1.0174499684104031E7;-4410330.065294698;1.4584829749398729E7;0.0
117.0;9875862.088594917;-5163893.594966647;1.5039755683561565E7;0.0
118.0;9744679.093767777;-5629116.099396053;1.5373795193163829E7;0.0
119.0;9741954.300000004;-6988689.272874109;1.6730643572874114E7;0.0
120.0;9718053.346943643;-7154294.039113097;1.687234738605674E7;0.0
121.0;9217732.321367014;-7897656.013071448;1.711538833443846E7;0.0
122.0;8402579.928601343;-7756584.720475601;1.6159164649076944E7;0.0
123.0;8808735.535607327;-7339852.165716136;1.6148587701323463E7;0.0
124.0;9417334.874177512;-6913902.460905247;1.6331237335082758E7;0.0
125.0;1.000980721648667E7;-4999351.612218809;1.500915882870548E7;0.0
126.0;1.0507823275291268E7;-4454709.251344779;1.4962532526636045E7;0.0
127.0;1.0789801790346628E7;-3188903.2546782866;1.3978705045024915E7;0.0
128.0;1.0776537796008846E7;-3051847.420233074;1.382838521624192E7;0.0
129.0;1.0537465919604653E7;-3913952.194262288;1.4451418113866942E7;0.0
130.0;1.0450190875491062E7;-4189713.054987326;1.4639903930478388E7;0.0
131.0;1.0477279500000004E7;-5229703.665926659;1.5706983165926661E7;0.0
132.0;1.047187097638788E7;-5607558.2986373175;1.6079429275025198E7;0.0
133.0;9904270.379550118;-5342971.342732747;1.5247241722282864E7;0.0
134.0;9082194.653983178;-5578833.903728878;1.4661028557712056E7;0.0
135.0;9495410.479832906;-5774067.294324508;1.5269477774157414E7;0.0
136.0;1.0127946355295662E7;-4659645.186313444;1.4787591541609107E7;0.0
137.0;1.0769310775273418E7;-4281138.101837961;1.5050448877111379E7;0.0
138.0;1.1308120911785856E7;-3929821.5855581057;1.5237942497343961E7;0.0
139.0;1.160293019564138E7;-3508193.0616249545;1.5111123257266333E7;0.0
140.0;1.157746138424893E7;-3851444.556820736;1.5428905941069664E7;0.0
141.0;1.1310172002457866E7;-3707346.567271072;1.5017518569728939E7;0.0
142.0;1.1140349603908297E7;-4257705.469764552;1.5398055073672848E7;0.0
143.0;1.1031944700000003E7;-4500078.670522959;1.5532023370522963E7;0.0
