"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick";"CertificateValue_Lon_Prod";"CertificateValue_Prod";"CertificateValue_Purch"
19.09;15.049399025575257;0.0;250.0;31.2;0.0;0.0;0.0;0.0
17.36;17.987060801901617;0.0;250.0;31.2;1.0;100.03944263622412;19.224540671196664;39.34633001334548
23.55;18.070451736445516;0.0;250.0;31.2;2.0;97.90351883327891;25.31810892080254;44.704834574504254
17.74;18.930068530557417;0.0;250.0;31.2;3.0;123.48178023185734;19.565732022303532;70.80834297212144
17.26;18.44392316051995;0.0;250.0;31.2;4.0;102.75323435527734;19.058602990242168;39.61882148733165
17.36;17.440358755516037;0.0;250.0;31.2;5.0;101.2771972184312;19.14413249816981;39.75836596050337
18.72;17.785278113748213;0.0;250.0;31.2;6.0;102.45446197360533;20.48613471985565;40.99245559112945
19.11;19.404097031118663;0.0;250.0;31.2;7.0;103.82830138277214;20.89020804522908;41.4066086347342
19.84;19.696873356426607;0.0;250.0;31.2;8.0;104.91289736948322;21.645312127013785;42.12395930373647
21.1;21.394864886999056;0.0;250.0;31.2;9.0;107.72214874958358;22.92662782051586;43.25829996215855
21.66;21.67195250539174;0.0;250.0;31.2;10.0;111.89274506707035;23.513171774105324;43.88792878381222
22.77;23.62368421111017;0.0;250.0;31.2;11.0;113.0067378016475;24.643739549716592;44.94588840786196
22.3823529411765;22.40768272652943;0.0;250.0;37.35294117647059;12.0;114.44416554270366;24.238359686797967;44.74059191984812
23.7450980392157;21.794168597230986;0.0;250.0;37.35294117647059;13.0;111.66853870336674;25.596060280524622;45.99066380651934
21.8921568627451;23.514928554170826;0.0;250.0;37.35294117647059;14.0;113.20784582069092;23.749505230395954;44.61485400384815
23.3039215686275;20.780397457611617;0.0;250.0;37.35294117647059;15.0;108.2732048979776;25.093751881430485;45.736131341569596
20.4019607843137;22.42480159940742;0.0;250.0;37.35294117647059;16.0;106.02440574308977;22.207033298874027;43.37195866429261
18.9705882352941;21.86068839424618;0.0;250.0;37.35294117647059;17.0;102.6991741586372;20.776524929363948;42.181879465820344
19.9901960784314;21.260404900123888;0.0;250.0;37.35294117647059;18.0;102.82367378920387;21.780370449273324;43.110918223853105
19.8725490196078;21.230505712163062;0.0;250.0;37.35294117647059;19.0;102.85479182269506;21.68000176643645;43.10597423044873
21.1862745098039;20.1890704430065;0.0;250.0;37.35294117647059;20.0;107.68358555188752;23.01351599843295;44.40045840663203
21.3333333333333;22.22034013757927;0.0;250.0;37.35294117647059;21.0;112.20965667805368;23.202560464357724;44.719709616374
20.4019607843137;21.635365697251313;0.0;250.0;37.35294117647059;22.0;115.92605434531144;22.323649091921723;44.164114346055825
19.9607843137255;20.832563042811;0.0;250.0;37.35294117647059;23.0;115.29824780922121;21.93562893566618;43.87677868240239
18.5601691657055;20.78831054225341;0.0;250.0;29.796232218377547;24.0;112.29470638369953;20.58861631952162;42.7722115646945
19.963475586313;16.861313682329225;0.0;250.0;29.796232218377547;25.0;112.89409432402061;21.971014151264377;44.13742426110082
21.5494040753556;18.630950717248638;0.0;250.0;29.796232218377547;26.0;116.17778064278602;23.519375689341814;45.77946414265782
18.5890042291426;22.270540163119822;0.0;250.0;29.796232218377547;27.0;124.28490177136283;20.575466986819247;43.84209962265622
18.6082276047674;20.696281429004685;0.0;250.0;29.796232218377547;28.0;120.46293183908858;20.54858202979694;43.88286477265647
18.8485198000769;19.098264177843927;0.0;250.0;29.796232218377547;29.0;120.05066959047124;20.76920457912785;44.207742981316414
18.4159938485198;16.847761485735372;0.0;250.0;29.796232218377547;30.0;122.5086890445806;20.349492847707488;44.07384990964368
18.9638600538255;17.987995020643847;0.0;250.0;29.796232218377547;31.0;124.47293563567159;20.919785622746623;44.740404285269584
19.2714340638216;18.221807927712344;0.0;250.0;29.796232218377547;32.0;127.7373801718868;21.272597632766242;45.21404154459124
18.8677431757017;19.557832493364366;0.0;250.0;29.796232218377547;33.0;133.2921963366689;20.93306570866678;45.216175928556986
18.4928873510188;17.602135786376788;0.0;250.0;29.796232218377547;34.0;137.30577521033803;20.60623733425683;45.12215830964156
18.4928873510188;18.151631915234567;0.0;250.0;29.796232218377547;35.0;140.4823719193463;20.667118746097405;45.36278675300672
15.970070510840614;18.523777594390292;19.879155885404284;74.71431516862752;31.05536332179931;36.0;95.29253215551805;12.604298498786546;29.057121278698368
17.110272773506555;17.530853477742724;19.879155885404284;74.71431516862752;31.05536332179931;37.0;98.06495526495962;13.433622606325503;29.972235957671842
17.804297861639224;18.423717531927892;19.879155885404284;74.71431516862752;31.05536332179931;38.0;98.34998536013798;13.893571863954229;30.56435431063137
18.396446877372444;17.809632631426588;19.879155885404284;74.71431516862752;31.05536332179931;39.0;99.82040508589004;14.25979793098871;31.11416411352119
18.179627117762355;16.522829890922477;19.879155885404284;74.71431516862752;31.05536332179931;40.0;100.75912912886984;14.096554006240568;31.114840092210557
17.96366089243098;18.01541758737339;19.879155885404284;74.71431516862752;31.05536332179931;41.0;101.17459349110582;13.940921831247156;31.12170694778813
18.02543954496143;15.587105330220968;19.879155885404284;74.71431516862752;31.05536332179931;42.0;101.38366238874816;13.985169773301571;31.287412624429333
17.585219399444785;17.411956590793643;19.879155885404284;74.71431516862752;31.05536332179931;43.0;104.14225917175591;13.697401461891662;31.195101746692753
17.26179620061678;17.74140130240587;19.879155885404284;74.71431516862752;31.05536332179931;44.0;105.41707573107013;13.501851172393964;31.165085207419068
16.806636641474814;18.319211538651874;19.879155885404284;74.71431516862752;31.05536332179931;45.0;107.77441052057273;13.205509404919303;31.061587653269502
17.23971591398482;16.021057753747893;19.879155885404284;74.71431516862752;31.05536332179931;46.0;108.18793430220123;13.508648161907535;31.462047526690608
17.552505258028955;17.928314747780604;19.879155885404284;74.71431516862752;31.05536332179931;47.0;111.16877878026959;13.828563563123645;31.802130763281536
16.98863782183974;17.560641943927372;18.690291356306787;63.50049693388294;29.683153538231903;48.0;103.15646539823005;13.431479661596407;30.57821242109406
17.57082585233549;15.246233720877962;18.690291356306787;63.50049693388294;29.683153538231903;49.0;103.87893920018054;13.862276991430802;31.06168169546771
18.37573454890271;17.15045229595524;18.690291356306787;63.50049693388294;29.683153538231903;50.0;105.41576236761802;14.39203481514008;31.676598569044582
18.619228156762713;17.54014599406239;18.690291356306787;63.50049693388294;29.683153538231903;51.0;106.02191855221868;14.504253171710221;34.54158948161019
18.986404258604903;19.43917657959978;18.690291356306787;63.50049693388294;29.683153538231903;52.0;106.73925985643228;14.742485518648214;32.29681797348218
19.012475659788908;18.325926706070945;18.690291356306787;63.50049693388294;29.683153538231903;53.0;106.74832810270037;14.755918176275108;32.41242455906263
18.67137371067682;20.311260833344907;18.690291356306787;63.50049693388294;29.683153538231903;54.0;108.16241671832847;14.526514635872983;32.326707857284326
18.995820367942173;19.898262068955987;18.690291356306787;63.50049693388294;29.683153538231903;55.0;108.3829411203359;14.775702692109139;32.630232844648276
19.051712852616685;19.068452611312143;18.690291356306787;63.50049693388294;29.683153538231903;56.0;109.20597727833987;14.85297157834356;32.77562742547529
19.217954390223962;20.237052429865187;18.690291356306787;63.50049693388294;29.683153538231903;57.0;110.4722819199476;14.992520762848699;33.02036455581923
19.748982099453094;19.701719501671963;18.690291356306787;63.50049693388294;29.683153538231903;58.0;112.44931120346706;15.367639702971873;36.17953745612414
19.963099277808862;19.745622337406722;18.690291356306787;63.50049693388294;29.683153538231903;59.0;114.25669678362527;15.565841107708765;36.786734918542315
20.50722420049994;19.651930000863732;20.014788343962866;66.74838765791226;28.269670036411338;60.0;108.40323433060728;15.874303623482813;32.9818733750674
20.921919145869335;21.723377690962312;20.014788343962866;66.74838765791226;28.269670036411338;61.0;108.89041577437307;16.191213708485467;33.37042595332311
21.047604261984656;23.33618298965942;20.014788343962866;66.74838765791226;28.269670036411338;62.0;109.92698638996454;16.244634437855986;36.56855649353963
22.085690777558533;20.547153799579764;20.014788343962866;66.74838765791226;28.269670036411338;63.0;111.78509488822564;16.901541788478468;39.91508903441778
22.16082704668489;21.941380703418165;20.014788343962866;66.74838765791226;28.269670036411338;64.0;111.961774446841;16.940706105895206;39.061735974043714
22.280460903877067;22.903123636055806;20.014788343962866;66.74838765791226;28.269670036411338;65.0;113.8632258906064;17.024286348448896;41.27668582541222
22.305817015620185;21.636015379553804;20.014788343962866;66.74838765791226;28.269670036411338;66.0;115.39569910644288;17.055445435047417;42.95089001063574
22.779956888041887;20.9380892160642;20.014788343962866;66.74838765791226;28.269670036411338;67.0;116.31296580033637;17.41160948346959;42.631968207720206
21.596177277006046;22.72196254058269;20.014788343962866;66.74838765791226;28.269670036411338;68.0;116.29535089794327;16.632231329951445;42.17728002666396
21.432929841029164;22.62216438292714;20.014788343962866;66.74838765791226;28.269670036411338;69.0;116.87818611350961;16.543073985376665;42.607727078842544
21.75361919301224;23.187804557782545;20.014788343962866;66.74838765791226;28.269670036411338;70.0;117.49505109340322;16.77236653793383;42.202357981414636
21.82999738468933;21.572544943370236;20.014788343962866;66.74838765791226;28.269670036411338;71.0;118.65306388179692;16.866527186668648;43.346162062756164
22.837648065663;23.957710780643517;18.618408651323005;60.085599258971534;27.35307045686346;72.0;118.14530903852254;17.573425695499704;44.625342559216904
23.320483317470835;22.27250614354311;18.618408651323005;60.085599258971534;27.35307045686346;73.0;118.90380256652286;17.938814642971497;45.41121456532299
23.17573104724091;22.86422334151725;18.618408651323005;60.085599258971534;27.35307045686346;74.0;118.83485933226586;17.804771354905096;45.45133876613431
22.594538050509627;23.643349492955082;18.618408651323005;60.085599258971534;27.35307045686346;75.0;119.81901027089751;17.335778605412607;47.62099513846331
22.86666838465269;22.64102645043699;18.618408651323005;60.085599258971534;27.35307045686346;76.0;120.13591072156771;17.506800177416117;46.75865759721175
23.203202486745035;22.365714475750373;18.618408651323005;60.085599258971534;27.35307045686346;77.0;122.13654426707174;17.74172664021558;49.01161271077445
22.33977561655219;22.937163607547216;18.618408651323005;60.085599258971534;27.35307045686346;78.0;123.37596914812154;17.161973069735325;50.17968269910108
22.653431861657616;22.21084020847865;18.618408651323005;60.085599258971534;27.35307045686346;79.0;124.14325189500731;17.413313418498227;49.191648213256
