"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;1688524.7760001794
38.0;2075836.8461291322
39.0;2070786.922057309
40.0;1875215.6174914788
41.0;1325270.5437935358
42.0;1361857.6976079918
43.0;924072.3131975624
44.0;1315982.796499154
45.0;1495113.980096984
46.0;1586695.1633193996
47.0;1579380.5235844222
48.0;2249982.960361371
49.0;2865415.2629948864
50.0;2807646.6029149476
51.0;2508781.3345696805
52.0;2670855.632299958
53.0;2472134.936756729
54.0;1662650.1852461875
55.0;2107737.701038627
56.0;1681765.9662641392
57.0;1787605.0563925782
58.0;2147959.916412141
59.0;2618794.5723017724
60.0;2512167.0024543037
61.0;2589083.0463211574
62.0;2488857.2680136105
63.0;2786842.966928678
64.0;2627541.5598183013
65.0;3366424.8211072716
66.0;2341670.6716298875
67.0;2611969.5892330226
68.0;1947338.7673115253
69.0;2156954.93639626
70.0;2279733.0352918706
71.0;2371838.4515359374
72.0;3117696.3774983548
73.0;3005169.797769108
74.0;3609605.186409928
75.0;2573838.6830877773
76.0;3329368.7690232648
77.0;2565975.945756594
78.0;2710270.883551537
79.0;2301555.95280791
80.0;2712551.1115270015
81.0;2500824.7821789705
82.0;3015159.780937453
83.0;2775367.7650489574
84.0;3441292.926158837
85.0;2752629.615900582
86.0;3704974.869793389
87.0;3299609.9428339386
88.0;3082131.738021793
89.0;2832701.56955839
90.0;2034241.2678621663
91.0;3022142.8764818716
92.0;2671928.416888589
93.0;2460690.8474472146
94.0;3958775.700207813
95.0;2926414.288599086
96.0;3615096.6055584555
97.0;3355604.607396401
98.0;3230657.236388882
99.0;3811448.6237247465
100.0;3768761.275849029
101.0;3480954.575477822
102.0;2061601.452828445
103.0;3406384.00592378
104.0;3802185.609488179
105.0;2946251.340532338
106.0;2761256.0487958146
107.0;2777439.96200392
108.0;3334843.0373672647
109.0;3266527.476554618
110.0;3372118.841800455
111.0;3779825.5915832696
112.0;2946417.8492947314
113.0;3461419.9233485614
114.0;2923964.5683630314
115.0;2453139.88647375
116.0;2727500.9440365457
117.0;2559908.7397029893
118.0;2805217.614560707
119.0;3792652.384690854
120.0;3326956.448139826
121.0;3999064.9152885997
122.0;4068227.5276394417
123.0;3292125.8350826288
124.0;3539116.0148061677
125.0;3863112.4650820647
126.0;2451299.712232669
127.0;2300129.5382852852
128.0;2011884.6988261165
129.0;2484399.5949855805
130.0;2820501.3045619824
131.0;3240869.68584687
132.0;3113679.6476335656
133.0;4306524.342670224
134.0;2562638.6846630345
135.0;3992936.0750452965
136.0;3320049.8523285636
137.0;2316465.1226510596
138.0;2508104.34915781
139.0;1851040.8317891327
140.0;1982050.6950586678
141.0;2620477.1406173133
142.0;2432152.647274431
143.0;3197585.839136318
144.0;3128692.32439567
145.0;3805617.4275280354
146.0;2973872.474335167
147.0;3182393.026110895
148.0;2857440.720112181
149.0;2771388.961328507
150.0;2242553.4215132548
151.0;1819879.9746100632
152.0;2295368.815223508
153.0;2159723.9849345363
154.0;2447591.075075108
155.0;3129459.943846887
156.0;3148891.2075564694
157.0;3224615.641801784
158.0;3471983.7963029463
159.0;3000770.483817483
160.0;2532210.17022456
161.0;2463602.3443537033
