"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;5274013.617708326;-2052950.882291674;7326964.5;0.0
1.0;5466443.056811027;-2402320.3331889724;7868763.39;0.0
2.0;1282359.7363937544;-4249113.641606246;5531473.3780000005;0.0
3.0;4906376.730743374;-1691736.1472566251;6598112.877999999;0.0
4.0;5528772.513843799;-1727994.3341562022;7256766.848000001;0.0
5.0;3925558.980612741;-1785610.891587259;5711169.8722;0.0
6.0;2804048.2946896707;-2138509.073290329;4942557.36798;0.0
7.0;3055267.1411254536;-2307880.2047365466;5363147.345862;0.0
8.0;3006126.992728046;-2614527.9508239543;5620654.943552;0.0
9.0;2506705.5537006212;-3418700.0946131786;5925405.6483138;0.0
10.0;3390062.471870676;-4073635.4169870443;7463697.88885772;0.0
11.0;3168609.1678487994;-5181606.558658949;8350215.7265077485;0.0
12.0;5806969.6059244955;-4757995.955866228;1.0564965561790723E7;0.0
13.0;5517688.410016035;-5589558.342001866;1.11072467520179E7;0.0
14.0;8815466.257910533;-3242223.9735411997;1.2057690231451733E7;0.0
15.0;8583715.308017693;-3271359.695923098;1.185507500394079E7;0.0
16.0;1.1266908954333458E7;-1315283.273575727;1.2582192227909185E7;0.0
17.0;1.1906691221726805E7;-1143244.3882675807;1.3049935609994385E7;0.0
18.0;1.1715832146754095E7;-1316367.1907495677;1.3032199337503662E7;0.0
19.0;9556050.850999445;-1529491.5555309074;1.1085542406530352E7;0.0
20.0;8365001.508258791;-1912594.8179646872;1.0277596326223478E7;0.0
21.0;7662189.319088677;-2249694.0750570917;9911883.394145768;0.0
22.0;8878784.134000719;-2113334.2713291626;1.0992118405329881E7;0.0
23.0;1.0405510552548518E7;-2215721.8795396537;1.2621232432088172E7;0.0
24.0;1.244602898713558E7;-2404766.528629299;1.4850795515764879E7;0.0
25.0;1.0336850825791398E7;-3377399.8271492287;1.3714250652940627E7;0.0
26.0;1.1483781226872034E7;-2484010.3377823164;1.396779156465435E7;0.0
27.0;1.2752471764894757E7;-1685630.1599361661;1.4438101924830923E7;0.0
28.0;9501115.913905138;-1972745.5984973826;1.1473861512402521E7;0.0
29.0;9412007.147761852;-1638439.0886514513;1.1050446236413304E7;0.0
30.0;9542955.469158642;-1918140.8045478286;1.1461096273706472E7;0.0
31.0;8966869.191227224;-1954052.3626075;1.0920921553834723E7;0.0
32.0;8232103.611955175;-2212598.8160495614;1.0444702428004736E7;0.0
33.0;9577250.262066282;-1831031.1860335972;1.140828144809988E7;0.0
34.0;1.083003795567636E7;-2297028.9642385463;1.3127066919914907E7;0.0
35.0;1.3263905190462511E7;-2238080.609342955;1.5501985799805466E7;0.0
36.0;1.1309759303975387E7;-2224062.2960246187;1.3533821600000005E7;0.0
37.0;1.1522648611188537E7;-2838743.337420122;1.436139194860866E7;0.0
38.0;1.132093891773213E7;-3285287.0928336475;1.4606226010565778E7;0.0
39.0;1.1626526494243464E7;-3115408.094027813;1.4741934588271277E7;0.0
40.0;1.193114808046054E7;-2737789.878938775;1.4668937959399315E7;0.0
41.0;1.220505409063776E7;-2647667.49116769;1.485272158180545E7;0.0
42.0;1.2483573693071604E7;-1835523.69564768;1.4319097388719283E7;0.0
43.0;1.2822558772892324E7;-1886559.3004957347;1.4709118073388059E7;0.0
44.0;1.3137781665194193E7;-1953570.568841632;1.5091352234035825E7;0.0
45.0;1.3486210647743152E7;-2237984.12658133;1.5724194774324482E7;0.0
46.0;1.416714566374954E7;-2443152.8006959497;1.661029846444549E7;0.0
47.0;1.5157033799999997E7;-2295095.6714435928;1.745212947144359E7;0.0
48.0;1.5099268268449392E7;-3602702.0564743835;1.8701970324923776E7;0.0
49.0;1.4649213458544875E7;-3637957.010993516;1.828717046953839E7;0.0
50.0;1.382785655649283E7;-4185827.292048717;1.8013683848541547E7;0.0
51.0;1.375412872358329E7;-4120069.773351447;1.7874198496934738E7;0.0
52.0;1.3787785478405427E7;-3918323.4062599423;1.770610888466537E7;0.0
53.0;1.3750843394483306E7;-3375184.1276759463;1.7126027522159252E7;0.0
54.0;1.3719536595192723E7;-3257407.117715302;1.6976943712908026E7;0.0
55.0;1.3639669077785367E7;-3260183.685051864;1.689985276283723E7;0.0
56.0;1.3466672773877516E7;-3283954.2668957617;1.6750627040773278E7;0.0
57.0;1.3167266317358084E7;-4135674.338816788;1.7302940656174872E7;0.0
58.0;1.3158961974356553E7;-4739002.392465828;1.789796436682238E7;0.0
59.0;1.34842777E7;-4927587.5764605515;1.841186527646055E7;0.0
60.0;1.3342534829849336E7;-5977884.791577431;1.932041962142677E7;0.0
61.0;1.2801019635599583E7;-6159383.746946643;1.8960403382546227E7;0.0
62.0;1.1888044340750393E7;-6303898.306654549;1.8191942647404943E7;0.0
63.0;1.1991651670893822E7;-6078666.570541981;1.8070318241435803E7;0.0
64.0;1.2232417481850173E7;-5849056.700841048;1.808147418269122E7;0.0
65.0;1.2414226351099307E7;-5692968.67806275;1.8107195029162057E7;0.0
66.0;1.253090144229646E7;-4560545.367192723;1.7091446809489183E7;0.0
67.0;1.2517839176589511E7;-3857594.341318525;1.6375433517908037E7;0.0
68.0;1.2319885870499017E7;-4642126.977099558;1.6962012847598575E7;0.0
69.0;1.1968190296298198E7;-4188262.7032490605;1.6156452999547258E7;0.0
70.0;1.1850429970122462E7;-4862565.813200556;1.6712995783323018E7;0.0
71.0;1.1933017499999994E7;-5834508.96462615;1.7767526464626145E7;0.0
72.0;1.1569425449311197E7;-5589052.46822725;1.7158477917538445E7;0.0
73.0;1.0810593320343466E7;-6165304.940188093;1.697589826053156E7;0.0
74.0;9688846.011097053;-6670143.433569169;1.6358989444666222E7;0.0
75.0;9745197.488506492;-6441625.797752601;1.6186823286259094E7;0.0
76.0;9978327.020927195;-3223666.817049249;1.3201993837976443E7;0.0
77.0;1.0168213903986339E7;-3216888.625540258;1.3385102529526597E7;0.0
78.0;1.0295480628754865E7;-2847293.879551227;1.3142774508306092E7;0.0
79.0;1.0256875242088798E7;-3416108.1778314756;1.3672983419920273E7;0.0
80.0;9987530.288629524;-3716158.7851821384;1.3703689073811663E7;0.0
81.0;9524756.418596882;-4966075.608594817;1.44908320271917E7;0.0
82.0;9335833.123132037;-5641793.866543962;1.4977626989675999E7;0.0
83.0;9334873.899999995;-7142402.523360842;1.6477276423360836E7;0.0
84.0;8869628.358628847;-8943078.351847023;1.781270671047587E7;0.0
85.0;7994622.908376893;-9620248.835859792;1.7614871744236685E7;0.0
86.0;6769757.463933105;-9176035.784936985;1.594579324887009E7;0.0
87.0;6711336.138238324;-9518194.922705712;1.6229531060944036E7;0.0
