"tick";"Traded Volume"
181.0;2797930.816097551
182.0;2393892.204883076
183.0;2579294.6441807696
184.0;1985634.7026558358
185.0;1872470.1639974725
186.0;1610727.5498273172
187.0;1461431.2988252898
188.0;1492882.7475080723
189.0;1714962.668319512
190.0;2034190.410203259
191.0;2220297.484151855
192.0;2619192.1404672693
193.0;2337095.1564266263
194.0;2181530.652129246
195.0;2095944.2646354951
196.0;1900795.1104787139
197.0;1582324.8184974908
198.0;1359013.798498001
199.0;1226825.058088937
200.0;1293684.4204816334
201.0;1510429.152466758
202.0;1784163.8241479732
203.0;1878033.5673200677
204.0;2289258.2510962025
205.0;2081139.117969398
206.0;1806719.928381511
207.0;2011339.3047339905
208.0;1408318.3548432859
209.0;1431285.9449679132
210.0;1177987.7776804366
211.0;1076993.1179358333
212.0;1123703.192513612
213.0;1280491.6055254566
214.0;1510109.9349650848
215.0;1697025.3353262425
216.0;1916610.6779423018
217.0;1783079.6969192526
218.0;1576288.0593941116
219.0;1600860.374544794
220.0;1274484.132975737
221.0;1100952.7392643106
222.0;978979.5184259944
223.0;913718.1788188971
224.0;971003.7314508993
225.0;1068682.788439264
226.0;1263496.1287898666
227.0;1428770.5369642037
228.0;1624140.7010410517
229.0;1332090.771912728
230.0;1294345.7875252294
231.0;1274771.0465285303
232.0;1026312.4487651971
233.0;871805.3709896541
234.0;764022.9382940835
235.0;712056.8094943396
236.0;750498.7957614944
237.0;842041.6790907988
238.0;1019636.2795447113
239.0;1142662.0431839852
240.0;1267833.2823208566
241.0;1002479.8746351632
242.0;992342.7879296127
243.0;905993.4424491811
244.0;784212.3457428834
245.0;650202.2814456215
246.0;584717.6701488203
247.0;525986.1689499425
248.0;565989.9405121716
249.0;626827.6703223311
250.0;753547.9396846947
251.0;861299.4726066217
252.0;973860.19912007
253.0;703832.4518032692
254.0;651153.7159634314
255.0;614138.1117943462
256.0;536091.672323523
257.0;430995.9041912266
258.0;395942.19894865254
259.0;368352.47213039646
260.0;379151.3856328021
261.0;439252.58988378703
262.0;506205.86263228254
263.0;595315.8759241892
264.0;650979.1426540838
265.0;369012.3113309189
266.0;350340.38202504924
267.0;331973.688126633
268.0;278793.4237276871
269.0;235451.46769097386
270.0;210056.0892036068
271.0;190995.50401947106
272.0;209296.37503533054
273.0;226320.38010291127
274.0;278629.13396878657
275.0;313718.3472237204
276.0;345872.0121166142
277.0;207719.8399904934
