"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;1114281.7821662538
39.0;1768239.949948174
40.0;1575593.9264858516
41.0;1284337.8384877976
42.0;1456012.574195739
43.0;963095.8234437552
44.0;1688323.6772613681
45.0;1245263.5568293487
46.0;1294902.2749791318
47.0;1725870.176657746
48.0;2269060.5503713167
49.0;2736074.2764843646
50.0;2845118.3897818783
51.0;2708387.9861977873
52.0;3263824.966637639
53.0;2217861.8688161247
54.0;1983984.1992042987
55.0;1485522.6405826253
56.0;1816787.7275935453
57.0;1980386.0810203052
58.0;1737397.5786279042
59.0;2164569.035830621
60.0;2046706.0880551953
61.0;3988994.860690325
62.0;3296510.329781723
63.0;3263526.568060033
64.0;2343703.2818274833
65.0;2170874.005469977
66.0;2372359.1920007193
67.0;1815837.4173163094
68.0;2399835.826324377
69.0;2323280.603844802
70.0;2403086.897748412
71.0;2970234.007623056
72.0;2600712.470463745
73.0;3616846.403885701
74.0;3674368.4841337656
75.0;3214912.9170630965
76.0;2698523.9990827353
77.0;3240670.5653805304
78.0;2213891.8734486154
79.0;2327276.216737057
80.0;2298141.2091898723
81.0;2274947.217163325
82.0;3002124.169603774
83.0;2669102.3214111663
84.0;2626742.260154702
85.0;4095786.119915427
86.0;3418018.2746699722
87.0;3489836.464322913
88.0;3473560.8493194473
89.0;3349953.179844778
90.0;2296088.9044397133
91.0;3079839.4272280117
92.0;2239580.5973719186
93.0;2135949.3898518444
94.0;2119982.1171466475
95.0;3115694.6817389647
96.0;3536732.86430523
97.0;3579356.264655999
98.0;3807780.7475919435
99.0;3681568.638808442
100.0;2931639.6153437058
101.0;2872756.063172668
102.0;2981656.9778365633
103.0;2752095.051237496
104.0;2606889.888997765
105.0;3036428.299737425
106.0;2941264.2166857063
107.0;2557024.876417731
108.0;6994326.461791411
109.0;3298936.108808743
110.0;4134013.255151748
111.0;2828693.775145392
112.0;2475220.9817415737
113.0;2703999.6461084504
114.0;3517353.1145004327
115.0;2619694.91841455
116.0;2578815.410234598
117.0;2298466.1658371584
118.0;2979262.5903977416
119.0;2516363.7202897137
120.0;3731508.286817375
121.0;2976091.1516182786
122.0;3646835.785361515
123.0;3377534.047753481
124.0;2920047.4662407096
125.0;4160515.606377277
126.0;2571528.4020694355
127.0;3459454.5816111234
128.0;2576671.9287829963
129.0;2067579.2023749792
130.0;3030646.2833885583
131.0;2680572.8645517235
132.0;3375205.990901467
133.0;3846554.6527423346
134.0;3140315.2645708052
135.0;2656125.383554643
136.0;3516328.332548307
137.0;2541452.264497729
138.0;2303280.9797674147
139.0;2534191.34007763
140.0;2006186.9161966722
141.0;2965489.4713407224
142.0;2633830.5960560977
143.0;3340663.8031498836
144.0;2652380.4423385905
145.0;3871774.5321131456
146.0;3981250.95282834
147.0;2801812.1988562127
148.0;2412524.221349959
149.0;2715162.3978060074
150.0;2339206.3786611655
151.0;1684136.3452168815
152.0;2025696.1914521586
153.0;2580266.3468808695
154.0;2150963.0841385266
155.0;3174639.09230546
156.0;2971628.342921648
157.0;3543279.978411256
158.0;3749472.178215683
159.0;2765064.949523714
160.0;2598592.0551812137
161.0;2700554.3940994316
