"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;6808694.930048972;-2473075.679951027;9281770.61;0.0
2.0;302980.33163169865;-4319868.988368302;4622849.32;0.0
3.0;4184102.280297838;-1843237.8397021613;6027340.119999999;0.0
4.0;4641470.014748676;-1677657.3192513245;6319127.334000001;0.0
5.0;4358832.116653;-1946721.3109470017;6305553.427600002;0.0
6.0;2519934.9748170287;-2590709.281742973;5110644.2565600015;0.0
7.0;1793081.9714123914;-2692354.7238916084;4485436.695304;0.0
8.0;1873104.1598952576;-3177018.5346847433;5050122.694580001;0.0
9.0;1781875.280060317;-4002043.767113684;5783919.047174001;0.0
10.0;1848456.308436188;-4354272.797712912;6202729.1061491;0.0
11.0;827019.9806100503;-5448189.60227961;6275209.58288966;0.0
12.0;4330948.70202723;-3869308.2834933796;8200256.98552061;0.0
13.0;4035422.208676409;-4855493.402433082;8890915.611109491;0.0
14.0;4839988.583866454;-2557407.887813202;7397396.471679656;0.0
15.0;4755596.733089544;-2429655.747902149;7185252.480991692;0.0
16.0;6511934.517519796;-1383152.5938829896;7895087.111402786;0.0
17.0;7076976.897192275;-1133431.6050236695;8210408.502215945;0.0
18.0;6630716.725627942;-1443700.5836794088;8074417.309307351;0.0
19.0;6543125.8380556395;-1583272.7703700687;8126398.6084257085;0.0
20.0;6226704.838030047;-1942200.8376733877;8168905.675703434;0.0
21.0;4478225.002449798;-2264925.15925912;6743150.161708918;0.0
22.0;6593704.969048532;-1927166.5977481306;8520871.566796662;0.0
23.0;8277394.80896073;-2195119.1550652604;1.0472513964025991E7;0.0
24.0;1.0293351442227451E7;-2407274.5829740465;1.2700626025201498E7;0.0
25.0;7314045.456023075;-3583010.0702834073;1.0897055526306482E7;0.0
26.0;9692210.374462865;-2627232.078625175;1.2319442453088041E7;0.0
27.0;1.0694740740916863E7;-1843612.9568669999;1.2538353697783863E7;0.0
28.0;1.0963580032339934E7;-1806478.4423826577;1.2770058474722592E7;0.0
29.0;1.061319887111979E7;-1650011.180357876;1.2263210051477665E7;0.0
30.0;1.0252300297369549E7;-1514793.4879984583;1.1767093785368007E7;0.0
31.0;9822177.291267172;-1704525.6095472123;1.1526702900814384E7;0.0
32.0;5809219.00572967;-2177719.6794819073;7986938.685211577;0.0
33.0;6631883.567436578;-2341282.0638775527;8973165.63131413;0.0
34.0;7795508.616259037;-2239093.1273692846;1.0034601743628321E7;0.0
35.0;1.0157454599184487E7;-2202131.888040202;1.2359586487224689E7;0.0
36.0;1.312975930397538E7;855937.7039753812;1.2273821599999998E7;0.0
37.0;1.3342648611188538E7;-1266734.9888114622;1.46093836E7;0.0
38.0;1.314093891773213E7;-2046284.97383204;1.5187223891564172E7;0.0
39.0;1.3446526494243458E7;-2004957.8520845012;1.5451484346327959E7;0.0
40.0;1.3751148080460535E7;-1794772.3234031252;1.5545920403863661E7;0.0
41.0;1.4025054090637757E7;-1653580.1575071954;1.5678634248144953E7;0.0
42.0;1.4303573693071602E7;-1605950.857957812;1.5909524551029414E7;0.0
43.0;1.4642558772892317E7;-1801430.1416277655;1.6443988914520083E7;0.0
44.0;1.4957781665194191E7;-1945399.3516952766;1.6903181016889468E7;0.0
