"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick"
28.84764141148593;32.447078114379934;0.0;500.0;30.5;48.0
27.361505047341183;29.641966972836062;0.0;500.0;30.5;49.0
25.533908086527617;27.889998506954;0.0;500.0;30.5;50.0
23.308398696823414;26.0573543368;0.0;500.0;30.5;51.0
22.63990078023728;23.947052122075263;0.0;500.0;30.5;52.0
20.689161894538437;22.947943229389487;0.0;500.0;30.5;53.0
19.48228325533456;21.184264920083944;0.0;500.0;30.5;54.0
17.69204460598989;19.895135516358785;0.0;500.0;30.5;55.0
16.311644330152323;18.187540682140426;0.0;500.0;30.5;56.0
15.165462433200053;16.753290729891077;0.0;500.0;30.5;57.0
14.12990343752593;15.524820138894416;0.0;500.0;30.5;58.0
13.166364626633504;14.447578186631242;0.0;500.0;30.5;59.0
12.265376079899577;13.45980362415802;0.0;500.0;30.5;60.0
11.626243163400643;12.539433511758855;0.0;500.0;30.5;61.0
10.902635862281247;11.835725137826332;0.0;500.0;30.5;62.0
10.565187106665487;11.113401489482886;0.0;500.0;30.5;63.0
9.801663144443534;10.692971903484311;0.0;500.0;30.5;64.0
8.982383008279289;10.00070131355343;0.0;500.0;30.5;65.0
8.310492457999027;9.223779983757627;0.0;500.0;30.5;66.0
7.712458285267994;8.52184697309313;0.0;500.0;30.5;67.0
7.12176304528477;7.8966062635009475;0.0;500.0;30.5;68.0
6.6528050536828;7.299103574156085;0.0;500.0;30.5;69.0
6.320802135675766;6.8016312102336105;0.0;500.0;30.5;70.0
5.841175431433317;6.429683890100706;0.0;500.0;30.5;71.0
5.515815296313726;5.974525474724577;0.0;500.0;30.5;72.0
5.390692319324504;5.623908344850323;0.0;500.0;30.5;73.0
4.9857907062570215;5.442028231050783;0.0;500.0;30.5;74.0
4.719576559868298;5.087610975719796;0.0;500.0;30.5;75.0
5.020827642665484;4.808883715323884;0.0;500.0;30.5;76.0
4.642659120317748;4.969976530881984;0.0;500.0;30.5;77.0
4.398317551375296;4.708776639882797;0.0;500.0;30.5;78.0
4.183588254827672;4.480739991554955;0.0;500.0;30.5;79.0
4.035902387075285;4.249922581892191;0.0;500.0;30.5;80.0
3.791835941549507;4.084760867020366;0.0;500.0;30.5;81.0
3.799785239452572;3.858219900546523;0.0;500.0;30.5;82.0
3.4512585527597763;3.814873207859296;0.0;500.0;30.5;83.0
3.2870987297858263;3.530886259299056;0.0;500.0;30.5;84.0
3.4761283335938313;3.34902079925263;0.0;500.0;30.5;85.0
3.502479164791054;3.4440202344251962;0.0;500.0;30.5;86.0
3.475143170074496;3.4833151472137525;0.0;500.0;30.5;87.0
3.475829569582319;3.4796053993425327;0.0;500.0;30.5;88.0
3.141941717526389;3.47756637265604;0.0;500.0;30.5;89.0
3.1069018323182833;3.2187051602167758;0.0;500.0;30.5;90.0
2.992635725077313;3.138105169149221;0.0;500.0;30.5;91.0
2.735435761233473;3.0213513641735603;0.0;500.0;30.5;92.0
2.6285353227263206;2.8025247039172014;0.0;500.0;30.5;93.0
2.491174594182025;2.670954822582272;0.0;500.0;30.5;94.0
2.4727554839232613;2.530183950003544;0.0;500.0;30.5;95.0
2.27021119418907;2.4865135387761006;0.0;500.0;30.5;96.0
2.188690318610541;2.3180832429954776;0.0;500.0;30.5;97.0
2.129430792510972;2.221482952847213;0.0;500.0;30.5;98.0
2.1594660376456614;2.1487138335807705;0.0;500.0;30.5;99.0
2.1534463691913728;2.156663808783587;0.0;500.0;30.5;100.0
2.1464436790324677;2.1527493963688054;0.0;500.0;30.5;101.0
1.9404273271339891;2.148471884989683;0.0;500.0;30.5;102.0
1.8883035708141664;1.988306831387124;0.0;500.0;30.5;103.0
1.7258726886842113;1.9145740425773479;0.0;500.0;30.5;104.0
1.6990730618167935;1.766852766697276;0.0;500.0;30.5;105.0
1.6312699033556513;1.7164967172630503;0.0;500.0;30.5;106.0
1.502880138907579;1.648725576769159;0.0;500.0;30.5;107.0
1.4400008120789707;1.5371158148033668;0.0;500.0;30.5;108.0
1.443524396884938;1.4633651609652836;0.0;500.0;30.5;109.0
1.4485754376961768;1.4470720800873935;0.0;500.0;30.5;110.0
1.4448529686991478;1.4471692176420992;0.0;500.0;30.5;111.0
1.445565165609005;1.445359226810232;0.0;500.0;30.5;112.0
1.3024582420555322;1.4456593358286405;0.0;500.0;30.5;113.0
1.2916679970083262;1.335330676667911;0.0;500.0;30.5;114.0
1.2373049169343449;1.3040693083736017;0.0;500.0;30.5;115.0
1.1343917074770113;1.2505590550167756;0.0;500.0;30.5;116.0
1.091017179144595;1.1618349356291415;0.0;500.0;30.5;117.0
1.0714841183228798;1.1081286140082436;0.0;500.0;30.5;118.0
1.00062018936068;1.0789840765050251;0.0;500.0;30.5;119.0
1.0146054833693041;1.0182763346659283;0.0;500.0;30.5;120.0
0.9205068475045426;1.0162998745567438;0.0;500.0;30.5;121.0
0.8595675566058859;0.9411849247406346;0.0;500.0;30.5;122.0
0.8171583270256908;0.8801088165281713;0.0;500.0;30.5;123.0
0.7673075407901233;0.8311384028457498;0.0;500.0;30.5;124.0
0.7251722919073229;0.7817151957327912;0.0;500.0;30.5;125.0
0.6824680253204785;0.7383207731296298;0.0;500.0;30.5;126.0
0.6270029934258764;0.6952126307722506;0.0;500.0;30.5;127.0
0.586587182947314;0.6427226571393491;0.0;500.0;30.5;128.0
0.5411517544616493;0.5997292407479261;0.0;500.0;30.5;129.0
0.4993314088813468;0.5544054871436819;0.0;500.0;30.5;130.0
0.46747886696007346;0.5121014096866084;0.0;500.0;30.5;131.0
0.43115485395995046;0.47770520277445194;0.0;500.0;30.5;132.0
0.4421398617122382;0.44171896594177606;0.0;500.0;30.5;133.0
0.39610555631989575;0.44213044287617176;0.0;500.0;30.5;134.0
0.39109576424301684;0.4059343728660895;0.0;500.0;30.5;135.0
0.35975351998812594;0.39543899350010503;0.0;500.0;30.5;136.0
0.3349369198680459;0.36731105252234303;0.0;500.0;30.5;137.0
0.3085365399785524;0.3428183777539471;0.0;500.0;30.5;138.0
0.27400522643947867;0.31633004221623506;0.0;500.0;30.5;139.0
0.2378593033940995;0.28377902760905804;0.0;500.0;30.5;140.0
0.22481029591010676;0.24856811644890944;0.0;500.0;30.5;141.0
0.2086454968672625;0.23031756701939443;0.0;500.0;30.5;142.0
0.19439795235919968;0.2132686660006121;0.0;500.0;30.5;143.0
0.18434222383611656;0.1987960178184992;0.0;500.0;30.5;144.0
0.16887876480633993;0.18764307200704436;0.0;500.0;30.5;145.0
0.1601523798124255;0.17313312059276997;0.0;500.0;30.5;146.0
0.1490848290990026;0.1632316893712002;0.0;500.0;30.5;147.0
0.13454913793537313;0.152235765308447;0.0;500.0;30.5;148.0
0.12479417253640528;0.13866019170711696;0.0;500.0;30.5;149.0
0.10926697199867556;0.1280458020343318;0.0;500.0;30.5;150.0
0.10111639876967156;0.11351514508025123;0.0;500.0;30.5;151.0
0.0929037436430473;0.10406766067301246;0.0;500.0;30.5;152.0
0.08297513862579316;0.09535799951095657;0.0;500.0;30.5;153.0
0.07475591168052774;0.08582845238614878;0.0;500.0;30.5;154.0
0.06876568515119204;0.07733491814553622;0.0;500.0;30.5;155.0
0.06364208614862496;0.07071342905402773;0.0;500.0;30.5;156.0
0.05864867229881288;0.06523596584584625;0.0;500.0;30.5;157.0
0.05541708262126575;0.060152535261802795;0.0;500.0;30.5;158.0
0.05046300453216413;0.056506613931621784;0.0;500.0;30.5;159.0
0.04487618423094699;0.0518266795428465;0.0;500.0;30.5;160.0
0.041116963700868724;0.046504810742448055;0.0;500.0;30.5;161.0
0.03529923406065659;0.04236900679935761;0.0;500.0;30.5;162.0
0.029260996293073126;0.03689816350867903;0.0;500.0;30.5;163.0
0.02622140818206856;0.031053332875549487;0.0;500.0;30.5;164.0
0.02415644388480458;0.027339188187112257;0.0;500.0;30.5;165.0
0.0199982411502197;0.024842169254943564;0.0;500.0;30.5;166.0
0.018510224455977928;0.02109796374161739;0.0;500.0;30.5;167.0
0.016270698165204555;0.019140756122555478;0.0;500.0;30.5;168.0
0.014838068267873157;0.01688903923261983;0.0;500.0;30.5;169.0
0.013614855849841073;0.01532287108712709;0.0;500.0;30.5;170.0
0.011612118794960711;0.013995554588029665;0.0;500.0;30.5;171.0
0.009993286195816256;0.01215763232950729;0.0;500.0;30.5;172.0
0.008451369805350935;0.010504512702386493;0.0;500.0;30.5;173.0
0.007109994979443162;0.008918292566629536;0.0;500.0;30.5;174.0
0.006209681359020359;0.007525451874961481;0.0;500.0;30.5;175.0
0.005236378791851004;0.006509772053041285;0.0;500.0;30.5;176.0
0.004620930772600037;0.005522689832066887;0.0;500.0;30.5;177.0
0.0043469786246803635;0.004829976249644848;0.0;500.0;30.5;178.0
0.00357263970562513;0.004452659279961916;0.0;500.0;30.5;179.0
0.0030154691397638643;0.0037697647893387043;0.0;500.0;30.5;180.0
0.002750354764643423;0.003197317321105727;0.0;500.0;30.5;181.0
0.0022880758661490146;0.002849962966594161;0.0;500.0;30.5;182.0
0.0022021457917381477;0.0024127988691145;0.0;500.0;30.5;183.0
0.001803164368772473;0.0022539554609655914;0.0;500.0;30.5;184.0
0.0015051329526565153;0.0019009061621662045;0.0;500.0;30.5;185.0
0.0013841455556336745;0.0016013493426759368;0.0;500.0;30.5;186.0
0.0011461086963982844;0.0014326358704978557;0.0;500.0;30.5;187.0
9.281706652402241E-4;0.0012092550254096768;0.0;500.0;30.5;188.0
8.263827660449543E-4;9.948061714751249E-4;0.0;500.0;30.5;189.0
7.226389640808094E-4;8.649048055740797E-4;0.0;500.0;30.5;190.0
6.010089266355517E-4;7.535603742901725E-4;0.0;500.0;30.5;191.0
5.610173903204858E-4;6.361806389593082E-4;0.0;500.0;30.5;192.0
4.76663487788644E-4;5.786478654418167E-4;0.0;500.0;30.5;193.0
3.990728175448385E-4;4.988410219310482E-4;0.0;500.0;30.5;194.0
3.643489458854885E-4;4.227693072612305E-4;0.0;500.0;30.5;195.0
3.146434216069457E-4;3.777151410129829E-4;0.0;500.0;30.5;196.0
2.6018733642876E-4;3.2848497228420766E-4;0.0;500.0;30.5;197.0
2.209281296104441E-4;2.7616016201305516E-4;0.0;500.0;30.5;198.0
1.860480183532744E-4;2.337341783241566E-4;0.0;500.0;30.5;199.0
1.6174876838777894E-4;1.967933301889576E-4;0.0;500.0;30.5;200.0
1.4125917058845257E-4;1.6975642594462483E-4;0.0;500.0;30.5;201.0
1.2090660913783122E-4;1.4765703679959493E-4;0.0;500.0;30.5;202.0
1.1748156469233342E-4;1.270088958877091E-4;0.0;500.0;30.5;203.0
9.222270778639781E-5;1.1968017192547705E-4;0.0;500.0;30.5;204.0
7.912302697420314E-5;9.827091305429887E-5;0.0;500.0;30.5;205.0
7.623032763579219E-5;8.388735234430403E-5;0.0;500.0;30.5;206.0
6.257556175966662E-5;7.780375780693065E-5;0.0;500.0;30.5;207.0
5.3726370834429245E-5;6.5917343939293E-5;0.0;500.0;30.5;208.0
4.536685439675161E-5;5.670856799593952E-5;0.0;500.0;30.5;209.0
4.27461972985167E-5;4.790331827571355E-5;0.0;500.0;30.5;210.0
3.560761007532699E-5;4.3928494293342046E-5;0.0;500.0;30.5;211.0
3.050944070888429E-5;3.7431487290997E-5;0.0;500.0;30.5;212.0
2.559512310562484E-5;3.217706536211927E-5;0.0;500.0;30.5;213.0
2.2535736344601626E-5;2.7079027372946475E-5;0.0;500.0;30.5;214.0
1.9351657915820475E-5;2.3580170002640106E-5;0.0;500.0;30.5;215.0
1.644079404834422E-5;2.0296208169234065E-5;0.0;500.0;30.5;216.0
1.4310766318044215E-5;1.7331133810846146E-5;0.0;500.0;30.5;217.0
1.2302030446952656E-5;1.5002537433032186E-5;0.0;500.0;30.5;218.0
1.0597129215316134E-5;1.2911777096591764E-5;0.0;500.0;30.5;219.0
9.117176275581155E-6;1.1128571630505537E-5;0.0;500.0;30.5;220.0
7.842954690091034E-6;9.57580990291533E-6;0.0;500.0;30.5;221.0
7.17730052239702E-6;8.238668154897251E-6;0.0;500.0;30.5;222.0
5.884865956810904E-6;7.418753208234019E-6;0.0;500.0;30.5;223.0
5.007791484144814E-6;6.228328735296531E-6;0.0;500.0;30.5;224.0
4.538444416595173E-6;5.299143861958236E-6;0.0;500.0;30.5;225.0
3.7959878360100345E-6;4.707209566751678E-6;0.0;500.0;30.5;226.0
3.4480165871597813E-6;3.999321568128237E-6;0.0;500.0;30.5;227.0
2.9000348911497523E-6;3.579528566494318E-6;0.0;500.0;30.5;228.0
2.5111561137322216E-6;3.0502168196776274E-6;0.0;500.0;30.5;229.0
2.388307714654324E-6;2.638599462203567E-6;0.0;500.0;30.5;230.0
1.954818364980378E-6;2.443522956225473E-6;0.0;500.0;30.5;231.0
1.6693086937657637E-6;2.063057598051144E-6;0.0;500.0;30.5;232.0
1.588532635482698E-6;1.7650362616474423E-6;0.0;500.0;30.5;233.0
1.3248937988123308E-6;1.6269044118271739E-6;0.0;500.0;30.5;234.0
1.1185358846509022E-6;1.3911427477967663E-6;0.0;500.0;30.5;235.0
8.971570808977411E-7;1.1842819023829589E-6;0.0;500.0;30.5;236.0
7.965018978167074E-7;9.623884104532153E-7;0.0;500.0;30.5;237.0
6.899612237188698E-7;8.350018420632324E-7;0.0;500.0;30.5;238.0
6.09035880025049E-7;7.214475446534462E-7;0.0;500.0;30.5;239.0
5.170934077057098E-7;6.350373196692035E-7;0.0;500.0;30.5;240.0
4.3145035081975405E-7;5.438538946594585E-7;0.0;500.0;30.5;241.0
3.8549798745917773E-7;4.5752527306053686E-7;0.0;500.0;30.5;242.0
3.535291009414191E-7;4.020054272260262E-7;0.0;500.0;30.5;243.0
2.826695281326844E-7;3.640685998428943E-7;0.0;500.0;30.5;244.0
2.3030124948208578E-7;3.011866219151932E-7;0.0;500.0;30.5;245.0
2.0334124034832776E-7;2.4726000157146995E-7;0.0;500.0;30.5;246.0
1.6830441911159427E-7;2.1317314446770707E-7;0.0;500.0;30.5;247.0
1.3663426824228848E-7;1.7823330146756635E-7;0.0;500.0;30.5;248.0
1.17976707702725E-7;1.463484660216745E-7;0.0;500.0;30.5;249.0
9.827386261928422E-8;1.244640041848928E-7;0.0;500.0;30.5;250.0
8.931336977751299E-8;1.0409969991999928E-7;0.0;500.0;30.5;251.0
7.513333778238023E-8;9.274037579917903E-8;0.0;500.0;30.5;252.0
6.360573558976667E-8;7.901652786837393E-8;0.0;500.0;30.5;253.0
5.293247533007088E-8;6.724050939840363E-8;0.0;500.0;30.5;254.0
4.533892050279291E-8;5.6186862546239386E-8;0.0;500.0;30.5;255.0
3.826048347199051E-8;4.7825604339988146E-8;0.0;500.0;30.5;256.0
2.9699298209888086E-8;4.0415204066702515E-8;0.0;500.0;30.5;257.0
2.5727537415887306E-8;3.2159421769859136E-8;0.0;500.0;30.5;258.0
2.03176754687079E-8;2.7234634341162102E-8;0.0;500.0;30.5;259.0
1.712239103036708E-8;2.1837506377727545E-8;0.0;500.0;30.5;260.0
1.3078536300143286E-8;1.8232435113309166E-8;0.0;500.0;30.5;261.0
1.2553232853900117E-8;1.4230297720672001E-8;0.0;500.0;30.5;262.0
1.0690266565563243E-8;1.2954366321048386E-8;0.0;500.0;30.5;263.0
8.883780988340462E-9;1.1155252394359382E-8;0.0;500.0;30.5;264.0
7.542791481998076E-9;9.428489352497596E-9;0.0;500.0;30.5;265.0
6.381198020484319E-9;7.9764975256054E-9;0.0;500.0;30.5;266.0
5.426521298636148E-9;6.741369527038865E-9;0.0;500.0;30.5;267.0
4.581325805418557E-9;5.726657256773196E-9;0.0;500.0;30.5;268.0
4.065380301098371E-9;4.84193377744104E-9;0.0;500.0;30.5;269.0
3.1371575700512253E-9;4.2426558457070185E-9;0.0;500.0;30.5;270.0
2.833960401088531E-9;3.3864566965536207E-9;0.0;500.0;30.5;271.0
2.077633523663257E-9;2.9680478909475104E-9;0.0;500.0;30.5;272.0
1.5908493710101003E-9;2.2726419585858576E-9;0.0;500.0;30.5;273.0
1.5797310159898295E-9;1.7552566844331439E-9;0.0;500.0;30.5;274.0
1.1312201097933442E-9;1.616028728276206E-9;0.0;500.0;30.5;275.0
1.0529359117565648E-9;1.2351708364639617E-9;0.0;500.0;30.5;276.0
9.554482291080942E-10;1.102032358822603E-9;0.0;500.0;30.5;277.0
