"tick";"Traded Volume"
0.0;0.0
1.0;0.0
2.0;0.0
3.0;0.0
4.0;0.0
5.0;0.0
6.0;0.0
7.0;0.0
8.0;0.0
9.0;0.0
10.0;0.0
11.0;0.0
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.0
16.0;0.0
17.0;0.0
18.0;0.0
19.0;0.0
20.0;0.0
21.0;0.0
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.0
26.0;0.0
27.0;0.0
28.0;0.0
29.0;0.0
30.0;0.0
31.0;0.0
32.0;0.0
33.0;0.0
34.0;0.0
35.0;0.0
36.0;0.0
37.0;0.0
38.0;991574.0471564624
39.0;1405342.8474563616
40.0;1987503.2444286
41.0;1635569.715288402
42.0;1381798.3365967162
43.0;1218980.5161452717
44.0;1168984.2503689663
45.0;1536496.8043184178
46.0;1687164.0176724955
47.0;1854472.6534422913
48.0;2055788.8142873163
49.0;2806006.354722196
50.0;2882912.0405839058
51.0;2408590.153717302
52.0;2940254.2305181017
53.0;2129276.3632945204
54.0;1990532.6900600456
55.0;1426820.925619606
56.0;1862368.5744679063
57.0;1995490.7217381387
58.0;2112672.515591447
59.0;2813817.711116236
60.0;2743931.3006690545
61.0;2642032.7880844013
62.0;3206731.1413182057
63.0;2942193.1342596547
64.0;3515136.0043740855
65.0;2396274.6485913703
66.0;1804154.4796004586
67.0;2014762.3040172309
68.0;1704678.3431139132
69.0;2337091.7214191556
70.0;2449030.3398463023
71.0;2747783.630852823
72.0;3029315.4308894402
73.0;2904008.637886822
74.0;3375680.824623897
75.0;2906803.3778976235
76.0;2580784.288884543
77.0;3213440.1906658215
78.0;2507152.6294928603
79.0;2664426.117329621
80.0;2188656.374492651
81.0;2640443.058663265
82.0;2752606.1591439093
83.0;2554773.066611233
84.0;2770022.91503432
85.0;3701994.6201674016
86.0;2979449.3732301695
87.0;2980455.7641941374
88.0;3237752.849736475
89.0;2996797.1333955983
90.0;2602110.851386616
91.0;2545134.496866807
92.0;2433208.79297755
93.0;2387453.349477365
94.0;2104557.1447160617
95.0;2732364.0400018315
96.0;2703375.2222175696
97.0;3532219.0765853166
98.0;3649513.868572466
99.0;2771816.62681038
100.0;3589172.223302434
101.0;2951394.844968954
102.0;5153917.161862162
103.0;3042590.8575287494
104.0;3092050.894489855
105.0;2475194.355417688
106.0;2883950.851727892
107.0;4370008.121191563
108.0;3996011.4936152133
109.0;4309313.504663622
110.0;2218486.153982451
111.0;2729796.9958488797
112.0;4481220.093224555
113.0;1760894.9646091245
114.0;3165160.47295832
115.0;1368784.9932496867
116.0;2594160.1048087403
117.0;3715010.6943311486
118.0;2222584.2450371864
119.0;2543115.501924959
120.0;1909732.4231659388
121.0;5253534.71827833
122.0;3245530.3798929173
123.0;2838392.4326510048
124.0;3487884.6020062533
125.0;3074645.1543966644
126.0;2993268.559395727
127.0;3558946.8459797995
128.0;3059071.111602561
129.0;4464881.219238798
130.0;2058257.9056281701
131.0;3152263.8648125
132.0;2744386.7163631083
133.0;4020487.6487267795
134.0;2761085.5485321376
135.0;3484416.9596743947
136.0;2895999.086791797
137.0;3685413.785565648
138.0;2828690.096564157
139.0;2819315.3727198555
140.0;2706952.5249818196
141.0;2400734.3993075257
142.0;2628522.990567716
143.0;3247836.9890415072
144.0;4111854.5842417893
145.0;3308815.6906395345
146.0;3707716.6703424314
147.0;2689384.016142874
148.0;3226480.502364399
149.0;2244114.9171909564
150.0;2065723.7927252303
151.0;2029186.720241623
152.0;2010400.009491692
153.0;2225607.1612427803
154.0;2176306.946489834
155.0;3249637.2480316227
156.0;3569141.679126297
157.0;2700522.334957651
158.0;3725765.0197150605
159.0;3021526.3750809664
160.0;2680079.93084638
161.0;2233267.2065994963
