"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;7838949.901463087;-2433630.5985369114;1.0272580499999998E7;0.0
2.0;1775220.0130458148;-4280423.906954186;6055643.920000001;0.0
3.0;5681527.542603848;-1792442.137396151;7473969.679999999;0.0
4.0;6274393.800311876;-1722145.4576881244;7996539.258000001;0.0
5.0;4681701.696703944;-2033825.936096056;6715527.632800001;0.0
6.0;4087976.4143287083;-2329840.2151912935;6417816.629520002;0.0
7.0;4194358.746147146;-2589808.314160853;6784167.060308;0.0
8.0;3842444.5133264344;-3086332.4113683663;6928776.924694801;0.0
9.0;3246927.396426005;-3957623.4999153153;7204550.89634132;0.0
10.0;4252932.733441319;-4027131.207553069;8280063.940994388;0.0
11.0;5316545.284168478;-5242630.755227748;1.0559176039396226E7;0.0
12.0;7692767.639175945;-5057457.442896058;1.2750225082072003E7;0.0
13.0;7078781.984333886;-4673873.802677516;1.1752655787011402E7;0.0
14.0;9541804.149014719;-2698002.4497782597;1.2239806598792978E7;0.0
15.0;9063484.226907996;-2987161.2185189365;1.2050645445426933E7;0.0
16.0;1.0788745716339998E7;-1350109.3625022192;1.2138855078842217E7;0.0
17.0;1.1307873427958502E7;-1085593.2864541693;1.239346671441267E7;0.0
18.0;1.0831397764273439E7;-1431358.004745475;1.2262755769018915E7;0.0
19.0;9260372.719363566;-1555865.5127020532;1.081623823206562E7;0.0
20.0;8283047.89650751;-1975498.6633118938;1.0258546559819404E7;0.0
21.0;7922658.776117039;-2191534.885357189;1.0114193661474228E7;0.0
22.0;1.0041080143069904E7;-1748189.9600021197;1.1789270103072023E7;0.0
23.0;1.1151454552442975E7;-2247019.571379439;1.3398474123822413E7;0.0
24.0;1.2048936822473314E7;-2742688.1185110025;1.4791624940984316E7;0.0
25.0;1.0443827810969638E7;-3403207.5266713486;1.3847035337640986E7;0.0
26.0;1.2431585500158872E7;-2613493.153415619;1.504507865357449E7;0.0
27.0;1.3152398320147445E7;-2316651.497908892;1.5469049818056338E7;0.0
28.0;1.3534950623240963E7;-1961745.1774806771;1.549669580072164E7;0.0
29.0;1.3715397711552052E7;-1634876.6810443979;1.535027439259645E7;0.0
30.0;1.1589923285720961E7;-1710022.9192860252;1.3299946205006987E7;0.0
31.0;1.0625779193391887E7;-1947029.0952354907;1.2572808288627379E7;0.0
32.0;1.0609125051665494E7;-2276364.075078295;1.288548912674379E7;0.0
33.0;9403521.8434289;-2150711.0139132347;1.1554232857342135E7;0.0
34.0;1.1178773699514007E7;-2141876.6860474716;1.332065038556148E7;0.0
35.0;1.3692212142928785E7;-2209862.9911500313;1.5902075134078816E7;0.0
36.0;1.3129759303975383E7;855937.7039753817;1.2273821600000001E7;0.0
37.0;1.3342648611188542E7;-1266734.988811461;1.4609383600000003E7;0.0
38.0;1.3140938917732136E7;-2147758.0645521376;1.5288696982284274E7;0.0
39.0;1.3446526494243467E7;-2258662.6587050282;1.5705189152948495E7;0.0
40.0;1.3751148080460541E7;-1872872.6671423588;1.56240207476029E7;0.0
41.0;1.4025054090637766E7;-2127215.8266130406;1.6152269917250806E7;0.0
42.0;1.4303573693071611E7;-1902899.702245498;1.620647339531711E7;0.0
43.0;1.4642558772892326E7;-1854278.5191973583;1.6496837292089684E7;0.0
44.0;1.4957781665194197E7;-1865207.9649979975;1.6822989630192194E7;0.0
45.0;1.530621064774316E7;-1971570.257487924;1.7277780905231085E7;0.0
46.0;1.598714566374954E7;-2544614.5301476666;1.8531760193897206E7;0.0
47.0;1.69770338E7;-2862237.938026906;1.9839271738026906E7;0.0
48.0;1.7042229468449395E7;-4150490.9039795594;2.1192720372428954E7;0.0
49.0;1.6701557858544882E7;-4559690.561268208;2.126124841981309E7;0.0
50.0;1.5971699156492837E7;-5234894.44553855;2.1206593602031387E7;0.0
51.0;1.5950779523583291E7;-4967879.91807189;2.091865944165518E7;0.0
52.0;1.6048625178405434E7;-4596158.905687444;2.0644784084092878E7;0.0
53.0;1.606692949448331E7;-3549859.502489634;1.9616788996972945E7;0.0
54.0;1.6102760795192732E7;-2772102.679738784;1.8874863474931516E7;0.0
55.0;1.6105470877785362E7;-2859133.2250143783;1.896460410279974E7;0.0
56.0;1.6010927673877519E7;-3116928.702266435;1.9127856376143955E7;0.0
57.0;1.5805742317358091E7;-3388151.6208999464;1.9193893938258037E7;0.0
58.0;1.5964513074356548E7;-4460688.618155565;2.0425201692512114E7;0.0
59.0;1.6350280099999996E7;-5193125.653451709;2.1543405753451705E7;0.0
60.0;1.6299268929849334E7;-6625398.282123521;2.2924667211972855E7;0.0
61.0;1.5863742435599588E7;-6603432.48422302;2.2467174919822607E7;0.0
62.0;1.5082159840750383E7;-7047901.306264466;2.213006114701485E7;0.0
63.0;1.5300369870893817E7;-7049617.398337484;2.23499872692313E7;0.0
64.0;1.567216338185018E7;-6648948.991653153;2.232111237350333E7;0.0
65.0;1.60227409510993E7;-6376607.257146003;2.2399348208245303E7;0.0
66.0;1.6308184742296461E7;-5778437.12593129;2.208662186822775E7;0.0
67.0;1.6471599976589505E7;-5729080.697834075;2.220068067442358E7;0.0
68.0;1.6438590170499012E7;-5247174.0592863755;2.1685764229785386E7;0.0
69.0;1.6251838096298192E7;-4685618.79835325;2.0937456894651443E7;0.0
70.0;1.6309007670122456E7;-5076569.344509713;2.138557701463217E7;0.0
71.0;1.656652509999999E7;-5706679.494910386;2.2273204594910376E7;0.0
72.0;1.6385075349311184E7;-6067201.689668335;2.245227703897952E7;0.0
73.0;1.579962552034346E7;-6418596.0473531885;2.221822156769665E7;0.0
74.0;1.4842500511097046E7;-6692318.219644142;2.1534818730741188E7;0.0
75.0;1.4922000288506478E7;-5219816.121562705;2.0141816410069183E7;0.0
76.0;1.523251712092718E7;-5701282.512196543;2.0933799633123722E7;0.0
77.0;1.5495411303986335E7;-4334950.407225339;1.9830361711211674E7;0.0
78.0;1.5707993128754852E7;-3786539.645923505;1.9494532774678357E7;0.0
79.0;1.578317284208879E7;-3732052.5348863285;1.951522537697512E7;0.0
80.0;1.5675004588629508E7;-3310057.79375531;1.8985062382384818E7;0.0
81.0;1.5377787418596864E7;-4507148.928534098;1.988493634713096E7;0.0
82.0;1.529275772313202E7;-5397830.945768008;2.0690588668900028E7;0.0
83.0;1.5398933299999982E7;-5903822.971236091;2.1302756271236073E7;0.0
84.0;1.5069438558628824E7;-6867768.4860645505;2.1937207044693373E7;0.0
85.0;1.4321423908376884E7;-6230382.599839519;2.0551806508216403E7;0.0
