"tick";"Total";"ObligatedPurchaser";"Producers";"Trader"
0.0;6374013.617708326;-2052950.882291674;8426964.5;0.0
1.0;7575464.990977722;-2337636.589022276;9913101.579999998;0.0
2.0;1226512.4245604514;-4184429.897439549;5410942.322000001;0.0
3.0;4570236.344144821;-2262490.477855178;6832726.822;0.0
4.0;5038910.4646293335;-1824808.5563706688;6863719.0210000025;0.0
5.0;4186584.38728775;-2023785.6572122506;6210370.044500001;0.0
6.0;3368600.4130786085;-2273311.901221392;5641912.314300001;0.0
7.0;2657361.6325769126;-2437769.515173087;5095131.14775;0.0
8.0;2510411.3301989525;-2754454.1346810474;5264865.46488;0.0
9.0;2512014.26926353;-3523061.4760564696;6035075.74532;0.0
10.0;2839456.7739992086;-3861971.2815407906;6701428.055539999;0.0
11.0;3229857.384674431;-5311701.71234157;8541559.097016001;0.0
12.0;5918183.963251514;-4605023.080982683;1.0523207044234198E7;0.0
13.0;4383600.813899903;-4763784.338120414;9147385.152020317;0.0
14.0;5961403.92694937;-2850103.153395946;8811507.080345316;0.0
15.0;5072271.629505282;-2810297.1699571535;7882568.799462436;0.0
16.0;7074697.907768194;-1520598.1426942423;8595296.050462436;0.0
17.0;7287209.322354177;-1214488.8225382587;8501698.144892436;0.0
18.0;6862870.5059873015;-1517282.4986577798;8380153.004645081;0.0
19.0;7050567.5141194975;-1640486.8864467752;8691054.400566272;0.0
20.0;6808533.93037593;-1922240.4457400613;8730774.37611599;0.0
21.0;6418752.083367273;-2317139.606242428;8735891.6896097;0.0
22.0;8240626.543820363;-2160924.337763464;1.0401550881583827E7;0.0
23.0;1.0450383010090454E7;-2035789.1109018878;1.2486172120992342E7;0.0
24.0;1.2708800346466463E7;-2399177.6472325623;1.5107977993699025E7;0.0
25.0;1.1052529658517431E7;-3454252.1908281324;1.4506781849345565E7;0.0
26.0;8974737.76914325;-4529546.431302318;1.3504284200445568E7;0.0
27.0;1.276174934467604E7;-2162146.6011715187;1.4923895945847558E7;0.0
28.0;1.3314045680195225E7;-1865662.3649525854;1.517970804514781E7;0.0
29.0;1.2396308277032666E7;-1742272.8078389247;1.413858108487159E7;0.0
30.0;1.236133045729773E7;-1677416.8137052958;1.4038747271003025E7;0.0
31.0;1.1897759296837214E7;-1771962.9886929425;1.3669722285530157E7;0.0
32.0;1.023436440025361E7;-2142402.399215771;1.2376766799469382E7;0.0
33.0;1.0239321827436699E7;-2594261.6906548035;1.2833583518091502E7;0.0
34.0;1.177797349877068E7;-2076460.37698818;1.385443387575886E7;0.0
35.0;1.323160255955643E7;-2594306.645979895;1.5825909205536325E7;0.0
36.0;1.130975930397538E7;-2224062.2960246187;1.3533821599999998E7;0.0
37.0;1.1522648611188538E7;-2627478.652780214;1.4150127263968753E7;0.0
38.0;1.132093891773213E7;-2815518.377940484;1.4136457295672614E7;0.0
39.0;1.1626526494243462E7;-2932572.4517387645;1.4559098945982225E7;0.0
