"Cert price";"Expected price";"Floor";"Roof";"Powerprice_N";"tick";"CertificateValue_Lon_Prod";"CertificateValue_Prod";"CertificateValue_Purch"
19.09;15.049399025575257;0.0;250.0;31.2;0.0;0.0;0.0;0.0
17.36;17.987060801901617;0.0;250.0;31.2;1.0;100.03944263622412;19.224540671196664;39.34633001334548
23.55;18.070451736445516;0.0;250.0;31.2;2.0;98.72336152479802;25.318319007155445;44.70681862458089
17.74;18.930068530557417;0.0;250.0;31.2;3.0;134.15306962746214;106.9733888661809;106.76913242508716
17.26;18.44392316051995;0.0;250.0;31.2;4.0;115.25422238258253;19.065374985279657;46.39415598358073
17.36;17.440358755516037;0.0;250.0;31.2;5.0;114.39783271300497;19.150625894947545;41.96806405493946
18.72;17.785278113748213;0.0;250.0;31.2;6.0;112.6745409431226;20.492590949076423;42.54154984671272
19.11;19.404097031118663;0.0;250.0;31.2;7.0;119.14698756051429;20.89860579398965;46.109049199803366
19.84;19.696873356426607;0.0;250.0;31.2;8.0;120.56943691734871;21.657234466495733;52.43583474797688
21.1;21.394864886999056;0.0;250.0;31.2;9.0;120.8257746554345;22.940335876417834;53.68023062345207
21.66;21.67195250539174;0.0;250.0;31.2;10.0;130.45509883154523;23.528801332127372;70.37195173750673
22.77;23.62368421111017;0.0;250.0;31.2;11.0;133.26187722053587;24.655630262873945;76.91994329744708
22.3823529411765;22.40768272652943;0.0;250.0;37.35294117647059;12.0;135.78070758508719;24.2583823538084;83.2772757949551
23.7450980392157;21.794168597230986;0.0;250.0;37.35294117647059;13.0;131.63135327878604;25.618277797964986;64.25513584084246
21.8921568627451;23.514928554170826;0.0;250.0;37.35294117647059;14.0;156.95006036184643;194.96036619662775;142.34981660007202
23.3039215686275;20.780397457611617;0.0;250.0;37.35294117647059;15.0;142.37782615721085;25.12925043653162;93.85637770297797
20.4019607843137;22.42480159940742;0.0;250.0;37.35294117647059;16.0;141.94277456870955;106.25905459387013;99.19735226959338
18.9705882352941;21.86068839424618;0.0;250.0;37.35294117647059;17.0;125.85823241724945;20.80641178468373;52.67159169194098
19.9901960784314;21.260404900123888;0.0;250.0;37.35294117647059;18.0;121.0783056787763;21.80963818966978;43.619468986647234
19.8725490196078;21.230505712163062;0.0;250.0;37.35294117647059;19.0;122.86065569492115;21.713157552390985;43.64048767769847
21.1862745098039;20.1890704430065;0.0;250.0;37.35294117647059;20.0;124.17912846146642;23.046906202353323;44.87114804473486
21.3333333333333;22.22034013757927;0.0;250.0;37.35294117647059;21.0;126.36303115555312;23.235906662714246;45.12917030242618
20.4019607843137;21.635365697251313;0.0;250.0;37.35294117647059;22.0;126.47312226023293;22.35298497368389;44.48959871219786
19.9607843137255;20.832563042811;0.0;250.0;37.35294117647059;23.0;126.17743578049878;21.970218151562797;44.21034108655001
18.5601691657055;20.78831054225341;0.0;250.0;29.796232218377547;24.0;125.15512553276373;20.63056071800856;43.15150547175379
19.963475586313;16.861313682329225;0.0;250.0;29.796232218377547;25.0;123.84280155017906;22.01032674755345;44.52018630150476
21.5494040753556;18.630950717248638;0.0;250.0;29.796232218377547;26.0;129.75245876961216;23.559962054990045;46.233278567534484
18.5890042291426;22.270540163119822;0.0;250.0;29.796232218377547;27.0;140.3557877538419;20.598014571372712;46.8201133544847
18.6082276047674;20.696281429004685;0.0;250.0;29.796232218377547;28.0;132.03385879453913;20.568686858947185;44.20999164032962
18.8485198000769;19.098264177843927;0.0;250.0;29.796232218377547;29.0;128.7688362004907;20.78639993821767;44.52266961047591
18.4159938485198;16.847761485735372;0.0;250.0;29.796232218377547;30.0;137.71493401125016;20.370021586981775;44.461132514057326
18.9638600538255;17.987995020643847;0.0;250.0;29.796232218377547;31.0;144.18463977337245;20.943659269051086;45.15751281182553
19.2714340638216;18.221807927712344;0.0;250.0;29.796232218377547;32.0;147.60814252567795;21.298915222069816;45.61627167536276
18.8677431757017;19.557832493364366;0.0;250.0;29.796232218377547;33.0;150.4119085272405;20.954698522137896;47.989169311185584
18.4928873510188;17.602135786376788;0.0;250.0;29.796232218377547;34.0;150.2359482535268;20.626331815209195;45.36915415795915
18.4928873510188;18.151631915234567;0.0;250.0;29.796232218377547;35.0;151.74893735492964;20.68914407918856;45.606478173359804
15.121142485673982;18.523777594390292;19.989228495461834;75.12801481094037;31.05536332179931;36.0;101.19386595234562;12.032114402208414;28.713689505670796
16.258112192461503;16.8541753928589;19.989228495461834;75.12801481094037;31.05536332179931;37.0;97.74904493585271;12.845104684833489;29.472830151546287
15.892755933725548;17.557730186437947;19.989228495461834;75.12801481094037;31.05536332179931;38.0;97.64393408164048;12.573266153433238;29.445627868071938
14.76928406249864;16.168163296663064;19.989228495461834;75.12801481094037;31.05536332179931;39.0;98.48683845583523;11.753839690011212;28.99455686605867
14.590842181687245;13.680454277313975;19.989228495461834;75.12801481094037;31.05536332179931;40.0;99.4446410033764;11.61690237120338;29.019631689065708
14.417098996233541;14.563349830510708;19.989228495461834;75.12801481094037;31.05536332179931;41.0;99.88246594300315;11.49034598210586;29.05318136048546
14.486668807735652;12.53202536967257;19.989228495461834;75.12801481094037;31.05536332179931;42.0;100.10119373000994;11.540001205856896;29.22540938296511
13.813153348475542;13.994849926440283;19.989228495461834;75.12801481094037;31.05536332179931;43.0;102.78407810397833;11.091300186609988;28.999824819614517
13.306178572501711;14.014696683666605;19.989228495461834;75.12801481094037;31.05536332179931;44.0;104.00251365228864;10.769409252708185;28.865673389456784
12.89701716791343;14.208915838655724;19.989228495461834;75.12801481094037;31.05536332179931;45.0;106.38425808239415;10.505144834406668;28.791615425803634
12.83526707295903;12.328781581201303;19.989228495461834;75.12801481094037;31.05536332179931;46.0;106.46141400426414;10.46658207948947;28.907591046013973
12.828907520084583;13.452028633139482;19.989228495461834;75.12801481094037;31.05536332179931;47.0;109.07147588866053;10.568178540688345;29.065801337071473
12.55642291420125;12.919948076104594;18.690291356306787;63.50049693388294;29.683153538231903;48.0;101.11994070871515;10.37206684628303;27.993610444249384
12.03142226441923;11.25565970398054;18.690291356306787;63.50049693388294;29.683153538231903;49.0;101.16103828385828;10.039297611851795;27.834864905227857
11.742200557715822;11.945565246663348;18.690291356306787;63.50049693388294;29.683153538231903;50.0;101.95412178480757;9.813211949294875;27.81661075889862
11.638156160598074;11.443114495814946;18.690291356306787;63.50049693388294;29.683153538231903;51.0;102.22307542963289;9.683855641406806;30.484129632499542
11.39564943174887;12.27527327865159;18.690291356306787;63.50049693388294;29.683153538231903;52.0;102.48449165909304;9.500602079469372;27.88853627414487
11.145393646118599;11.142361759043023;18.690291356306787;63.50049693388294;29.683153538231903;53.0;102.26266824643497;9.3230581161485;27.847089346976087
10.693065430024516;12.012404099328412;18.690291356306787;63.50049693388294;29.683153538231903;54.0;103.58930136786351;9.017056074656836;27.70069771597179
10.427989382966736;11.493022031622992;18.690291356306787;63.50049693388294;29.683153538231903;55.0;103.52566512945629;8.860078861746771;27.666683869918888
10.144581562383438;10.60655288564984;18.690291356306787;63.50049693388294;29.683153538231903;56.0;104.1788486641751;8.704570966249044;27.61987239783714
10.342932956623;10.89380796412708;18.690291356306787;63.50049693388294;29.683153538231903;57.0;105.46187190308376;8.867238463499987;27.88890699562539
10.391073986444926;10.603888389817238;18.690291356306787;63.50049693388294;29.683153538231903;58.0;107.14177226634234;8.909433323685136;30.774624763693982
10.140988085243265;10.447652376642209;18.690291356306787;63.50049693388294;29.683153538231903;59.0;108.66236265279909;8.789425950260588;31.120255219069914
10.736038124748825;10.083949557636592;20.014788343962866;66.74838765791226;28.269670036411338;60.0;102.90640746832707;9.130172433091024;27.298883616471983
10.651393147606694;11.319066364498147;20.014788343962866;66.74838765791226;28.269670036411338;61.0;103.15510762224062;9.103810854128307;27.403623527174084
10.91261566810997;11.950902209085163;20.014788343962866;66.74838765791226;28.269670036411338;62.0;104.26173357593824;9.24928758335869;30.687188910778126
10.99002780770104;10.618549218074824;20.014788343962866;66.74838765791226;28.269670036411338;63.0;105.56409778596205;9.24021918684157;33.48496854175553
11.039409874475645;11.01596266485033;20.014788343962866;66.74838765791226;28.269670036411338;64.0;105.77776442155863;9.260980081483284;32.62013341653733
11.30772486377216;11.43101408377318;20.014788343962866;66.74838765791226;28.269670036411338;65.0;107.72428228408118;9.447276512322421;34.92974813001846
11.208700736030258;10.935048138261386;20.014788343962866;66.74838765791226;28.269670036411338;66.0;109.16519475024154;9.39321249444104;36.5360969372623
11.529620895066198;10.536016690399366;20.014788343962866;66.74838765791226;28.269670036411338;67.0;110.0326465941992;9.645008030023442;36.13367402839576
11.604021250077157;11.484941293484294;20.014788343962866;66.74838765791226;28.269670036411338;68.0;110.74763744497585;9.735862093070041;36.413250786655716
11.631373359687524;11.971563766139449;20.014788343962866;66.74838765791226;28.269670036411338;69.0;111.46840177109996;9.779260695877777;36.95762669800296
11.708132166613883;12.503790617603812;20.014788343962866;66.74838765791226;28.269670036411338;70.0;111.99902833793996;9.84057454494509;36.41856253169335
11.957331450264531;11.61636430452495;20.014788343962866;66.74838765791226;28.269670036411338;71.0;113.26567642704347;10.055782513033053;37.66749553946356
12.62703432208538;13.068780549147169;18.618408651323005;60.085599258971534;27.35307045686346;72.0;112.58680928665255;10.53007345934296;38.74290668086484
12.82599706546911;12.272583544513092;18.618408651323005;60.085599258971534;27.35307045686346;73.0;113.22743832803289;10.701141755818288;39.37169784848343
13.101806048766763;12.580645015979739;18.618408651323005;60.085599258971534;27.35307045686346;74.0;113.44075410623188;10.855625074877544;39.66173215522033
13.474913703119782;13.279498440325103;18.618408651323005;60.085599258971534;27.35307045686346;75.0;114.92972986912058;11.042193303703375;42.38516517571384
13.778807199526732;13.303065585641123;18.618408651323005;60.085599258971534;27.35307045686346;76.0;115.31040530525036;11.234463727799508;41.54682259904707
14.180503255987452;13.39520169880732;18.618408651323005;60.085599258971534;27.35307045686346;77.0;117.32585537247058;11.514469821709184;43.843284032217845
14.149058588709035;13.950987010543946;18.618408651323005;60.085599258971534;27.35307045686346;78.0;118.99738510436643;11.50951251489372;45.491659438883815
14.624479835111222;13.927686137678563;18.618408651323005;60.085599258971534;27.35307045686346;79.0;119.88716534218796;11.873719787983179;44.600837412557695
